Type,Method,Bg_TD_RRGGBB,Bg_TD_L,Bg_TD_a,Bg_TD_b,Fg_L,Fg_a,Fg_b,CD_Fg_L,CD_Fg_a,CD_Fg_b,Blend_L,Blend_A,Blend_B,CompensatedBlend_L,CompensatedBlend_a,CompensatedBlend_b,BGLValue,FGLValue,NuetralValue,Region,Blend_Original_Distance,ComBlend_Original_Distance,Accuracy
BP,TD,0x32252c,14.30647988,8.425655622,-2.12945129,71.66293736,-23.66837177,9.314548838,68.20813676,-31.5774936,-4.285124291,69.49682479,-29.16359757,-4.425261633,69.87594953,-32.98169723,-2.647788823,0,1,1,3,2.739936017,2.726582975,0.49%
BP,TD,0xb2acae,71.36300019,2.423145371,-0.144987064,81.09846155,-0.806648934,72.49157622,75.96479737,-14.28733771,74.08267045,96.87455323,-7.974050684,34.9189984,100,0,39.71445759,1,1,1,1,42.9656167,42.75484363,0.49%
BP,TD,0x8e888a,57.79049419,2.698040985,-0.256329082,16.0986956,-8.784401233,-0.427491994,13.16914486,-4.787589627,-7.412185372,59.27497139,0.85763148,-2.256461012,58.78977998,1.638811773,-2.379745692,1,0,0,3,48.97429733,48.72445394,0.51%
BP,TD,0x8e888a,57.79049419,2.698040985,-0.256329082,71.29656014,-44.58771415,-0.43901266,69.24100152,-38.78700337,-13.08864665,84.70026834,-24.90170951,-9.811477583,84.58983346,-27.39340492,-4.584434658,1,1,1,3,21.03640067,20.92181515,0.54%
BP,TD,0x505a3b,36.44233007,-10.57881012,18.05176604,41.72173422,77.72265677,-91.97470122,43.25632392,93.22413709,-97.83392427,52.43122362,70.47622417,-82.01513169,51.69558854,69.46292184,-83.28346803,0,0,1,5,36.12124912,35.90476732,0.60%
BP,TD,0x6c6667,43.97367616,2.583174166,0.287111223,28.3603447,72.44316331,-98.77832719,34.34471767,89.04298547,-113.1987626,54.64227671,61.63938022,-78.20297119,56.54050004,67.48306975,-74.93017234,1,0,1,5,49.33746573,49.03620592,0.61%
BP,TD,0xb2acae,71.36300019,2.423145371,-0.144987064,71.29656014,-44.58771415,-0.43901266,69.24100152,-38.78700337,-13.08864665,92.7501394,-20.73245613,-8.482908391,92.65546999,-22.79521763,-3.926349704,1,1,1,3,29.99765098,29.79802393,0.67%
BP,TD,0xd8d1ce,84.66548038,2.027715988,2.190262574,25.23065781,-10.6371878,33.77555184,16.723778,-1.75482334,1.699951085,86.28735856,-0.013363972,3.228365535,85.02871212,1.864813028,1.270995166,1,0,1,2,67.91165609,67.42034652,0.72%
BP,TD,0xd8d1ce,84.66548038,2.027715988,2.190262574,16.09020309,-5.493270655,23.23902263,13.41172685,-0.387224001,-8.915241263,85.43993905,2.020696563,1.767297425,84.9777107,2.336646167,0.782620448,1,0,1,1,72.98234381,72.45371192,0.72%
BP,TD,0xd8d1ce,84.66548038,2.027715988,2.190262574,17.16883684,37.03944387,17.8643026,15.85039121,22.72631927,-20.89652612,85.5258238,3.843514434,1.960327261,85.29309323,4.992840532,-4.083970714,1,0,1,6,73.42980355,72.88903376,0.74%
BP,TD,0xb2acae,71.36300019,2.423145371,-0.144987064,81.89157465,3.889770066,82.89151406,76.90560894,-9.12354957,80.34820793,97.00508267,-4.465147571,36.82313603,100,0,39.71445759,1,1,1,1,46.63011219,46.26485164,0.78%
BP,TD,0xb2acae,71.36300019,2.423145371,-0.144987064,17.16883684,37.03944387,17.8643026,15.85039121,22.72631927,-20.89652612,72.50021715,4.783219793,-0.387564113,71.90162941,4.357287458,-3.229676019,1,0,1,6,60.42597615,59.93245774,0.82%
BP,TD,0x5aa294,62.22900845,-26.47398035,0.064705899,41.72173422,77.72265677,-91.97470122,43.25632392,93.22413709,-97.83392427,70.84409939,35.42896529,-50.26879415,71.79938152,38.43278973,-48.62175601,1,0,1,5,86.83265062,86.12196314,0.82%
BP,TD,0x505a3b,36.44233007,-10.57881012,18.05176604,61.8114248,-53.29302048,58.89585738,58.28773623,-59.45165158,57.1609469,66.13996149,-51.36285581,51.34604161,66.73331293,-53.32344726,50.15480567,0,1,1,2,12.68460414,12.56855875,0.91%
BP,TD,0xd8d1ce,84.66548038,2.027715988,2.190262574,41.86121057,82.5971156,-87.02696838,42.97343766,90.41144043,-98.3216592,90.27019354,35.46627208,-16.77552838,90.79967374,39.65657872,-15.86263149,1,0,1,5,113.7055195,112.6604146,0.92%
BP,TD,0xd8d1ce,84.66548038,2.027715988,2.190262574,28.94381063,32.79753149,17.12632772,19.96362086,22.59588441,5.123150041,86.31221696,6.161313135,1.901180236,87.29924413,12.1927717,-2.772840125,1,0,1,1,68.76408727,68.01303451,1.09%
BP,TD,0xb2acae,71.36300019,2.423145371,-0.144987064,20.16837529,17.87017491,19.3827339,14.40060017,6.543232327,-5.654441615,72.76514317,3.84689249,0.383834319,71.77687753,2.824248689,-1.932405274,1,0,1,1,57.38478379,56.75375642,1.10%
BP,TD,0xd8d1ce,84.66548038,2.027715988,2.190262574,52.63956448,8.913824205,47.64170853,42.61975408,0.206447126,34.58196742,92.16209005,1.155548507,11.41395802,90.78826863,1.388495386,10.33732049,1,1,1,1,53.14161827,52.55346692,1.11%
BP,TD,0x566789,43.6537329,2.214103317,-21.2084622,11.62379184,4.538500145,-13.97961779,11.82387956,-1.592383158,-13.3276996,44.8574457,4.314957828,-25.51460171,44.79416235,6.181550622,-25.05263921,1,0,0,4,38.32460662,37.89833355,1.11%
BP,TD,0x566789,43.6537329,2.214103317,-21.2084622,11.62379184,4.538500145,-13.97961779,11.82387956,-1.592383158,-13.3276996,44.8574457,4.314957828,-25.51460171,44.79416235,6.181550622,-25.05263921,1,0,0,4,38.32460662,37.89833355,1.11%
BP,TD,0xad7f71,57.78199945,16.21252666,14.78666371,46.51815111,72.94688096,34.77460449,42.33064482,48.89771482,30.83715586,67.863499,40.19619243,21.95351479,69.0667998,44.21235098,19.6055843,1,0,1,6,30.32607134,29.96902588,1.18%
BP,TD,0x766d9b,48.78080436,13.78706746,-24.1840471,10.88716277,20.74211104,-14.94616169,10.40900213,12.1425211,-23.15196128,50.27715707,16.97407913,-27.42687905,49.75183643,16.63141778,-27.40559211,1,0,1,5,39.91250679,39.43013042,1.21%
BP,TD,0xd8d1ce,84.66548038,2.027715988,2.190262574,16.51932134,-4.856863673,10.04634808,10.74053049,2.447754814,-11.37793758,85.81273519,1.784182881,1.580578136,84.9777107,2.336646167,0.782620448,1,0,0,2,69.41614597,68.54813209,1.25%
BP,TD,0x8e888a,57.79049419,2.698040985,-0.256329082,17.16883684,37.03944387,17.8643026,15.85039121,22.72631927,-20.89652612,59.37126232,5.901444096,-0.584275937,58.54246467,5.355772296,-4.481661977,1,0,1,6,47.44009446,46.83506759,1.28%
BP,TD,0xd8d1ce,84.66548038,2.027715988,2.190262574,24.84553382,-19.0673537,3.663903109,18.82146823,-9.787165501,-4.831442299,86.16039235,0.815660188,0.72725494,85.2728052,2.854678846,-2.591655723,1,0,0,3,67.97242999,67.03989702,1.37%
BP,TD,0xb2acae,71.36300019,2.423145371,-0.144987064,28.94381063,32.79753149,17.12632772,19.96362086,22.59588441,5.123150041,73.53111262,7.74896684,-0.415110667,73.95747819,11.84712399,-5.091054817,1,0,1,1,56.10311964,55.29753538,1.44%
BP,TD,0x8e888a,57.79049419,2.698040985,-0.256329082,43.29904043,3.210708097,50.50716536,33.30735761,-5.366534424,27.45635752,66.73035673,0.655257244,10.33128398,69.07319049,-2.403522851,14.38464516,1,0,1,1,35.5697577,35.02635485,1.53%
BP,TD,0xb2acae,71.36300019,2.423145371,-0.144987064,15.69597027,-24.6806445,22.23356244,13.67993369,-12.64476658,-6.78781701,72.65936272,2.118237658,-0.997669042,71.77687753,2.824248689,-1.932405274,1,0,1,2,57.92700654,57.02685789,1.55%
BP,TD,0xd8d1ce,84.66548038,2.027715988,2.190262574,38.89683387,-28.77886289,28.03994177,30.05916923,-26.21802672,12.67739114,88.78208415,-3.991882714,5.072470911,88.09278684,-4.671166799,5.382304225,1,0,1,2,60.18220008,59.23670028,1.57%
BP,TD,0xd8d1ce,84.66548038,2.027715988,2.190262574,24.78717253,22.76153123,17.24045696,12.44823516,20.84131939,-8.728594465,86.03310976,3.616644959,1.681760454,85.29309323,4.992840532,-4.083970714,1,0,1,1,68.10352558,66.98989801,1.64%
BP,TD,0x566789,43.6537329,2.214103317,-21.2084622,11.50779296,-22.2875766,16.66196907,6.458595,12.7597068,-20.76529812,46.00857183,-0.554322893,-21.22967054,45.68893434,-0.228344953,-20.04197349,1,0,1,2,37.41506122,36.80239547,1.64%
BP,TD,0xd8d1ce,84.66548038,2.027715988,2.190262574,38.57486902,12.79172403,47.24988541,27.24154896,1.836069914,13.35241237,88.53031736,3.286064282,6.704208538,85.66696509,4.155571944,2.547721992,1,0,1,1,58.92706046,57.92237905,1.70%
BP,TD,0xd8d1ce,84.66548038,2.027715988,2.190262574,43.27023423,8.442694733,43.32790219,32.87557224,1.481237076,20.61560124,89.3523829,1.513013168,7.784644879,85.39947233,1.147440016,2.213844433,1,0,1,1,57.25306366,56.26997537,1.72%
BP,TD,0xd8d1ce,84.66548038,2.027715988,2.190262574,27.12091098,67.95986093,-87.88829815,29.32399037,79.21831215,-105.7078212,87.6394384,22.85708425,-21.3113131,89.85392407,36.95435614,-17.49323436,1,0,1,5,117.047213,115.0301186,1.72%
BP,TD,0x505a3b,36.44233007,-10.57881012,18.05176604,52.56750337,-43.26008847,32.56796976,46.71099404,-44.576779,26.02823969,60.87858673,-41.04979527,30.76221771,57.19215499,-39.10898055,33.60443197,0,1,1,3,11.72037304,11.51786046,1.73%
BP,TD,0x505a3b,36.44233007,-10.57881012,18.05176604,52.56750337,-43.26008847,32.56796976,46.71099404,-44.576779,26.02823969,60.87858673,-41.04979527,30.76221771,57.19215499,-39.10898055,33.60443197,0,1,1,3,11.72037304,11.51786046,1.73%
BP,TD,0x505a3b,36.44233007,-10.57881012,18.05176604,76.05403957,-66.34667363,37.52937041,76.05391358,-68.66121783,40.22608149,81.11814059,-61.79669045,38.61256848,80.84985707,-62.35301137,40.19654737,0,1,1,3,7.550004554,7.417447199,1.76%
BP,TD,0x50345f,25.69346046,23.21158418,-22.45894269,37.47481763,59.23421899,-20.92230605,29.53826158,50.19279389,-36.25545408,39.0590893,48.41705749,-38.04907034,34.91974898,43.40426307,-40.56011514,0,0,1,6,9.849693374,9.673399823,1.79%
BP,TD,0x566789,43.6537329,2.214103317,-21.2084622,16.0986956,-8.784401233,-0.427491994,13.16914486,-4.787589627,-7.412185372,45.88654743,-0.522271072,-22.15942416,45.68893434,-0.228344953,-20.04197349,1,0,0,3,36.76439681,36.10580475,1.79%
BP,TD,0xad7f71,57.78199945,16.21252666,14.78666371,11.50779296,-22.2875766,16.66196907,6.458595,12.7597068,-20.76529812,59.34937647,13.96733058,12.57209589,58.90226614,17.18856793,4.162441875,1,0,1,2,56.29127771,55.27201254,1.81%
BP,TD,0x50345f,25.69346046,23.21158418,-22.45894269,42.23483522,63.23576162,-34.58374313,33.56284071,61.84577502,-53.41832935,41.91222273,58.53179189,-52.23946756,40.12805531,57.48153534,-57.53316115,0,0,1,6,9.060043013,8.892720135,1.85%
BP,TD,0xd8d1ce,84.66548038,2.027715988,2.190262574,24.67416239,27.70424689,7.998426327,13.73888108,24.00283486,-8.557142828,86.10053419,4.504671334,1.283213264,85.29309323,4.992840532,-4.083970714,1,0,1,6,68.69178881,67.42104895,1.85%
BP,TD,0xad7f71,57.78199945,16.21252666,14.78666371,27.21913126,70.65206662,-95.88308585,33.25379754,84.85354613,-112.6500684,63.69441831,48.49284443,-62.59583051,65.35533378,58.73753681,-59.73218313,1,0,1,5,66.71910405,65.48002324,1.86%
BP,TD,0xb2acae,71.36300019,2.423145371,-0.144987064,24.84553382,-19.0673537,3.663903109,18.82146823,-9.787165501,-4.831442299,73.33270087,0.812526509,-1.914001875,71.77687753,2.824248689,-1.932405274,1,0,0,3,55.10246819,54.03549937,1.94%
BP,TD,0xb2acae,71.36300019,2.423145371,-0.144987064,24.84553382,-19.0673537,3.663903109,18.82146823,-9.787165501,-4.831442299,73.33270087,0.812526509,-1.914001875,71.77687753,2.824248689,-1.932405274,1,0,0,3,55.10246819,54.03549937,1.94%
BP,TD,0xb2acae,71.36300019,2.423145371,-0.144987064,56.21021395,90.13866934,-41.48226566,52.85634176,85.97751079,-63.57832564,83.40436478,48.41579667,-28.61316417,86.26718678,59.19316045,-23.67726418,1,1,1,6,57.9621733,56.83920759,1.94%
BP,TD,0x8e888a,57.79049419,2.698040985,-0.256329082,16.09020309,-5.493270655,23.23902263,13.41172685,-0.387224001,-8.915241263,59.21523905,2.640664281,-0.932289083,58.368833,3.244299407,-2.720973812,1,0,1,1,46.66480999,45.75822345,1.94%
BP,TD,0xd8d1ce,84.66548038,2.027715988,2.190262574,24.06713335,65.36436113,-89.20673219,28.56415494,75.636501,-103.0150597,87.88348442,22.3314511,-20.8905441,89.85392407,36.95435614,-17.49323436,1,0,1,4,115.3735306,113.0996904,1.97%
BP,TD,0xd8d1ce,84.66548038,2.027715988,2.190262574,24.06713335,65.36436113,-89.20673219,28.56415494,75.636501,-103.0150597,87.88348442,22.3314511,-20.8905441,89.85392407,36.95435614,-17.49323436,1,0,1,4,115.3735306,113.0996904,1.97%
BP,TD,0xd8d1ce,84.66548038,2.027715988,2.190262574,20.82317486,-4.661330937,4.404381213,13.59107108,-0.071831636,-8.777759345,86.02311338,2.104586204,0.526393727,85.35137611,4.505440827,-5.718549328,1,0,0,2,68.35787885,66.96129849,2.04%
BP,TD,0x566789,43.6537329,2.214103317,-21.2084622,20.16837529,17.87017491,19.3827339,14.40060017,6.543232327,-5.654441615,46.56512315,5.003193768,-18.95145012,48.02608494,8.925496369,-16.1578607,1,0,1,1,38.93440315,38.13458835,2.05%
BP,TD,0xb2acae,71.36300019,2.423145371,-0.144987064,32.87442213,-38.87732717,33.79769574,26.97556961,-24.71499244,14.33322979,75.8618086,-4.773969542,3.511374589,79.10330772,-11.64163128,9.156348584,1,0,1,3,52.34743403,51.27206936,2.05%
BP,TD,0xd4aa00,71.72807924,2.00251253,79.47601408,41.86121057,82.5971156,-87.02696838,42.97343766,90.41144043,-98.3216592,78.92047235,42.78406914,-36.3440132,78.39787318,44.6714344,-37.24504624,1,0,1,5,90.50701189,88.62724445,2.08%
BP,TD,0xb2acae,71.36300019,2.423145371,-0.144987064,27.34259962,50.1412246,40.35922099,24.32190908,24.56810878,9.14704956,74.13714551,7.778307044,1.477843664,74.81091093,13.57265788,3.225743198,1,0,1,1,53.12505945,52.01058659,2.10%
BP,TD,0x766d9b,48.78080436,13.78706746,-24.1840471,20.46665657,13.43838948,8.694278962,11.02847221,4.589127901,-8.282643535,51.30925934,14.82912038,-22.86690081,51.82778842,9.498519888,-21.07231982,1,0,0,1,42.22247279,41.3301012,2.11%
BP,TD,0xcc891a,62.79081426,17.1984926,64.87891672,37.41841854,66.40615171,-91.48430587,37.89621915,92.87388984,-107.0754842,69.86066058,53.80017684,-51.96437831,69.54188122,56.18438803,-52.5139979,1,0,1,5,74.68993639,73.07299055,2.16%
BP,TD,0x6c6667,43.97367616,2.583174166,0.287111223,16.11592607,-21.17208064,22.85077684,11.68881005,5.791815454,-13.19998203,46.27132316,0.422471277,-1.453688204,45.46939891,0.997148216,-2.867332251,1,0,1,2,34.6473682,33.87213399,2.24%
BP,TD,0xd8d1ce,84.66548038,2.027715988,2.190262574,16.38186199,-0.653755638,-8.799803371,8.567776789,5.641339134,-17.16336327,85.79265378,2.400740223,0.081283955,85.65437912,6.970494712,-10.17520223,1,0,0,4,70.8957701,69.30565694,2.24%
BP,TD,0xd8d1ce,84.66548038,2.027715988,2.190262574,38.84639426,56.062252,-93.8610226,40.95266837,88.8900433,-101.8057442,91.35330845,36.421185,-14.90808887,90.79967374,39.65657872,-15.86263149,1,0,1,4,106.9989316,104.5177495,2.32%
BP,TD,0x32252c,14.30647988,8.425655622,-2.12945129,71.5795354,-13.89103062,4.652344377,67.24700992,-22.90590284,-9.918972453,68.5649345,-20.8242206,-9.89049396,69.37921751,-23.22413591,-8.84945029,0,1,0,3,2.463967764,2.406545064,2.33%
BP,TD,0x32252c,14.30647988,8.425655622,-2.12945129,71.5795354,-13.89103062,4.652344377,67.24700992,-22.90590284,-9.918972453,68.5649345,-20.8242206,-9.89049396,69.37921751,-23.22413591,-8.84945029,0,1,0,3,2.463967764,2.406545064,2.33%
BP,TD,0xb2acae,71.36300019,2.423145371,-0.144987064,4.310282281,22.47949097,-18.42796584,10.52043384,-10.12030176,-5.31857928,72.9397895,2.461937934,-2.192560213,72.04281189,4.091700902,-5.747943916,1,0,1,5,56.5956984,55.25917569,2.36%
BP,TD,0x505a3b,36.44233007,-10.57881012,18.05176604,85.53905815,-57.73808043,23.3962689,86.62522661,-63.78332451,15.54733154,91.00076354,-60.67637873,18.38049733,90.97121662,-60.08498727,13.95831209,0,1,1,3,6.068382312,5.923707481,2.38%
BP,TD,0x505a3b,36.44233007,-10.57881012,18.05176604,71.03374658,-64.28796572,69.26166401,69.98985754,-72.132395,66.73140544,75.96479737,-63.49905153,63.7124717,76.59412695,-65.71791629,62.79808946,0,1,1,2,11.32739024,11.0552012,2.40%
BP,TD,0x5aa294,62.22900845,-26.47398035,0.064705899,44.6760754,-48.30351361,39.67751371,38.91569073,-36.13244936,25.8162748,71.77575201,-39.02674787,10.4425056,73.57868723,-41.32734711,15.05365999,1,0,1,3,35.67901318,34.8075795,2.44%
BP,TD,0xad7f71,57.78199945,16.21252666,14.78666371,16.11592607,-21.17208064,22.85077684,11.68881005,5.791815454,-13.19998203,59.32645906,14.35241177,12.59487371,58.90226614,17.18856793,4.162441875,1,0,1,2,55.18807343,53.80602273,2.50%
BP,TD,0xad7f71,57.78199945,16.21252666,14.78666371,16.11592607,-21.17208064,22.85077684,11.68881005,5.791815454,-13.19998203,59.32645906,14.35241177,12.59487371,58.90226614,17.18856793,4.162441875,1,0,1,2,55.18807343,53.80602273,2.50%
BP,TD,0x65463c,32.3644529,12.37174226,11.96866537,11.50779296,-22.2875766,16.66196907,6.458595,12.7597068,-20.76529812,35.83518847,7.423554254,6.99516664,35.66031988,7.517287862,4.9791018,0,0,1,2,32.91752502,32.0640951,2.59%
BP,TD,0xd8d1ce,84.66548038,2.027715988,2.190262574,24.93263198,31.14281969,-60.50977305,22.47886713,46.53785893,-73.17331714,86.74776184,11.38416054,-22.84868649,88.97838103,32.56516803,-19.00279133,1,0,1,4,90.23491171,87.84635701,2.65%
BP,TD,0xd8d1ce,84.66548038,2.027715988,2.190262574,33.98772664,-25.93728609,-0.843893172,27.79105563,-5.814936761,-18.41703909,87.76281304,-0.992020252,-0.307569708,85.2728052,2.854678846,-2.591655723,1,0,1,3,60.60328467,58.99772443,2.65%
BP,TD,0xd8d1ce,84.66548038,2.027715988,2.190262574,43.44131187,-28.54398179,13.97955899,35.86851674,-27.62663552,10.86356965,90.42890213,-6.01768564,3.420170253,88.09278684,-4.671166799,5.382304225,1,0,1,3,55.26259641,53.79284152,2.66%
BP,TD,0xd8d1ce,84.66548038,2.027715988,2.190262574,76.32168175,8.669035945,67.38121205,69.03643094,-1.116184569,63.92507411,100,0,22.53136778,100,0,24.27876083,1,1,1,1,52.19336275,50.79551424,2.68%
BP,TD,0xcc891a,62.79081426,17.1984926,64.87891672,90.35647779,-62.10808689,52.01584822,93.09974393,-81.30207242,52.15646609,100,-26.14905082,51.77263383,100,-27.13713995,46.00812647,1,1,1,2,50.86171513,49.47265501,2.73%
BP,TD,0xd8d1ce,84.66548038,2.027715988,2.190262574,29.65104729,-4.430327965,8.846749244,19.34978698,-3.174523958,-10.04641276,87.04507031,0.344658226,1.922847877,85.02871212,1.864813028,1.270995166,1,0,0,2,62.01920935,60.29313313,2.78%
BP,TD,0xd8d1ce,84.66548038,2.027715988,2.190262574,29.65104729,-4.430327965,8.846749244,19.34978698,-3.174523958,-10.04641276,87.04507031,0.344658226,1.922847877,85.02871212,1.864813028,1.270995166,1,0,0,2,62.01920935,60.29313313,2.78%
BP,TD,0xb2acae,71.36300019,2.423145371,-0.144987064,66.48549892,37.2194917,67.92476748,57.808539,31.30873438,66.84904025,86.4905668,15.9320455,22.20017195,89.28645281,17.67092547,25.70838453,1,1,1,1,51.52384343,50.06611286,2.83%
BP,TD,0xd8d1ce,84.66548038,2.027715988,2.190262574,46.1353437,74.60872285,-3.191517809,41.08868959,55.67810589,-10.08390384,90.62147595,21.90688052,-4.50029914,93.59508504,27.60739206,-11.04295682,1,0,1,6,62.29924876,60.51799036,2.86%
BP,TD,0xb2acae,71.36300019,2.423145371,-0.144987064,38.89683387,-28.77886289,28.03994177,30.05916923,-26.21802672,12.67739114,76.72004689,-5.360927571,3.704973559,79.10330772,-11.64163128,9.156348584,1,0,1,2,49.25892811,47.83925506,2.88%
BP,TD,0xc26623,53.23649988,32.76901856,53.92474708,37.41841854,66.40615171,-91.48430587,37.89621915,92.87388984,-107.0754842,62.0647657,69.80661885,-65.40557638,61.67866119,72.57006568,-66.07127381,1,0,1,5,54.10635891,52.53288962,2.91%
BP,TD,0x766d9b,48.78080436,13.78706746,-24.1840471,24.84040035,12.21481868,34.60019155,18.09854868,6.988562503,0.576429596,52.36634936,14.5036687,-21.19646131,55.06890425,7.685952023,-16.39109979,1,0,1,1,42.60905163,41.35591474,2.94%
BP,TD,0xb2acae,71.36300019,2.423145371,-0.144987064,20.63762889,-4.470993083,-4.475970067,17.24974302,-1.144460201,-5.684334449,73.01208317,2.444616738,-2.913725893,72.27043768,5.656067212,-10.06327459,1,0,0,4,56.64825882,54.97941357,2.95%
BP,TD,0xb2acae,71.36300019,2.423145371,-0.144987064,16.38186199,-0.653755638,-8.799803371,8.567776789,5.641339134,-17.16336327,72.85090452,2.88923489,-2.759792204,72.27043768,5.656067212,-10.06327459,1,0,0,4,57.63857397,55.93815731,2.95%
BP,TD,0xb2acae,71.36300019,2.423145371,-0.144987064,16.38186199,-0.653755638,-8.799803371,8.567776789,5.641339134,-17.16336327,72.85090452,2.88923489,-2.759792204,72.27043768,5.656067212,-10.06327459,1,0,0,4,57.63857397,55.93815731,2.95%
BP,TD,0xad7f71,57.78199945,16.21252666,14.78666371,41.0192224,65.74965208,33.94653917,34.67104457,45.87501242,25.90145046,65.15438101,32.47435698,21.0531527,65.08321835,34.82515798,22.17411184,1,0,1,6,32.66349784,31.6997958,2.95%
BP,TD,0xad7f71,57.78199945,16.21252666,14.78666371,79.312942,-51.15721673,1.585710449,78.9893984,-46.61261286,-11.10826123,93.04823604,-24.51639612,-7.190048223,93.50138949,-26.03935012,-6.639865436,1,1,1,3,25.02976574,24.28610173,2.97%
BP,TD,0xb2acae,71.36300019,2.423145371,-0.144987064,32.64801111,48.77563339,30.36553028,23.63835484,34.09021951,13.2560096,74.90230282,12.6836453,1.312666706,77.72288648,22.8499465,8.282853825,1,0,1,6,53.84406557,52.22696064,3.00%
BP,TD,0x8e888a,57.79049419,2.698040985,-0.256329082,9.474644586,23.98735148,-8.508768011,12.86012644,-7.164993127,-7.686376443,59.13698409,4.306343123,-2.205762952,58.94757785,7.987915014,-10.84976347,1,0,1,6,48.33279104,46.87705953,3.01%
