BGLValue,FGLValue,NuetralValue,Region,Distance,BGFG,bgN
1,0,1,6,50.93418218,2,3
1,0,1,3,86.72769285,2,3
1,1,0,1,5.705360752,3,2
1,0,1,6,38.04879146,2,3
1,0,1,5,51.70461036,2,3
1,0,0,4,52.34490237,2,2
1,1,0,6,9.542793339,3,2
1,1,1,5,3.531452767,3,3
1,0,1,6,65.22316103,2,3
1,1,1,1,43.05702583,3,3
1,1,1,2,34.3966266,3,3
1,0,1,1,71.72570558,2,3
1,1,1,5,18.89938299,3,3
1,1,1,3,13.25923108,3,3
1,1,1,5,18.89938299,3,3
1,1,1,4,11.30659381,3,3
1,1,1,2,7.94394028,3,3
1,1,1,1,6.836550445,3,3
1,0,1,6,45.14208513,2,3
1,1,1,2,53.50282521,3,3
1,1,1,2,57.66882359,3,3
1,0,1,5,74.89992497,2,3
1,1,1,2,20.72532684,3,3
1,0,0,6,33.55904909,2,2
1,1,1,4,6.328905998,3,3
1,0,1,3,59.82561642,2,3
1,1,1,1,88.32780066,3,3
1,1,0,5,4.129016326,3,2
1,0,0,2,55.29902633,2,2
1,1,1,1,15.65205637,3,3
1,0,1,5,88.41764333,2,3
1,1,1,3,11.15627744,3,3
1,1,1,1,61.22601686,3,3
1,1,1,3,62.35407675,3,3
1,1,1,3,18.60147676,3,3
1,1,1,2,37.61173622,3,3
1,1,1,2,72.01526633,3,3
1,1,0,1,6.750324921,3,2
1,0,0,6,36.51794684,2,2
1,0,1,5,69.92962634,2,3
1,1,1,3,4.842801971,3,3
1,1,0,4,3.916168369,3,2
1,1,1,2,73.07368795,3,3
1,0,1,5,73.38096105,2,3
1,0,1,5,86.92036385,2,3
1,1,1,2,106.0184141,3,3
1,0,1,3,64.9441945,2,3
1,0,1,5,49.53947567,2,3
1,1,1,2,73.25387211,3,3
1,1,1,6,46.71744545,3,3
1,1,1,2,76.57397824,3,3
1,1,1,4,14.74061115,3,3
1,1,1,6,67.0448937,3,3
1,1,1,2,75.27805655,3,3
1,1,1,3,70.90260007,3,3
1,1,1,6,5.415505271,3,3
1,0,1,5,22.80655221,2,3
1,1,0,4,7.084291549,3,2
1,1,0,5,6.05087108,3,2
1,0,1,5,44.87922454,2,3
1,0,1,5,65.30803041,2,3
1,1,1,5,24.81793783,3,3
1,1,1,4,7.909098362,3,3
1,1,1,5,6.70610387,3,3
1,0,1,5,66.11928673,2,3
1,0,1,1,66.18832885,2,3
1,1,1,3,110.1431745,3,3
1,0,0,1,35.9202043,2,2
1,1,1,3,18.5025755,3,3
1,1,1,3,14.45390874,3,3
1,1,1,4,0.890931716,3,3
1,1,1,6,6.768462326,3,3
1,1,1,5,10.31925892,3,3
1,1,1,2,73.07368795,3,3
1,1,1,4,12.98777525,3,3
1,1,1,6,6.225133187,3,3
1,1,1,3,39.37738199,3,3
1,0,1,5,112.1094052,2,3
1,1,1,3,22.85998427,3,3
1,1,0,4,9.286898696,3,2
1,1,1,4,54.42914484,3,3
1,0,1,6,102.4926746,2,3
1,1,1,4,36.31740914,3,3
1,0,1,1,49.11322024,2,3
1,0,0,4,76.089262,2,2
1,1,0,6,9.408178569,3,2
1,0,0,3,67.84066545,2,2
1,0,1,4,93.93225367,2,3
1,1,1,5,7.461609753,3,3
1,1,1,2,20.41229255,3,3
1,1,1,3,21.54101218,3,3
1,0,1,6,110.302335,2,3
1,1,1,6,95.72514931,3,3
1,1,1,1,15.17641476,3,3
1,0,1,5,128.8409068,2,3
1,1,1,1,3.74053085,3,3
1,0,0,4,66.73420282,2,2
1,1,1,6,90.35883216,3,3
1,1,1,1,71.55225111,3,3
1,1,1,1,16.19166358,3,3
1,0,1,1,44.27926037,2,3
1,0,1,6,95.80215044,2,3
1,1,1,6,6.47137863,3,3
1,1,1,3,16.96784798,3,3
1,1,1,6,13.49939507,3,3
1,1,1,1,73.49971066,3,3
1,1,1,6,90.35883216,3,3
1,1,1,2,23.07048448,3,3
1,1,1,3,22.37689111,3,3
1,1,1,3,18.61144863,3,3
1,1,1,1,58.39885924,3,3
1,0,1,3,52.69189939,2,3
1,1,0,4,19.13534319,3,2
1,1,1,3,38.94640098,3,3
1,1,1,4,63.52786015,3,3
1,1,0,2,13.67832712,3,2
1,1,1,2,16.03023703,3,3
1,1,0,1,6.2223885,3,2
1,1,1,2,7.554091615,3,3
1,0,1,5,140.9227722,2,3
1,0,0,6,88.08358848,2,2
1,1,0,1,8.585681124,3,2
1,0,1,1,80.28262026,2,3
1,1,1,3,21.82273643,3,3
1,1,0,1,11.26748631,3,2
1,1,1,4,81.33861295,3,3
1,1,1,1,68.42156207,3,3
1,0,1,1,73.96711189,2,3
1,0,1,4,92.49022037,2,3
1,0,1,2,43.67579711,2,3
1,1,1,1,46.29963091,3,3
1,1,1,4,13.98615248,3,3
1,0,1,5,126.9486915,2,3
1,0,0,3,54.94470038,2,2
1,0,1,6,74.69494002,2,3
1,0,1,1,89.85598084,2,3
1,1,1,6,81.68899898,3,3
1,1,1,1,22.1578688,3,3
1,0,1,6,103.7294215,2,3
1,0,1,5,109.8448617,2,3
1,1,1,4,41.74426478,3,3
1,1,1,2,10.98746842,3,3
1,1,1,2,9.056358663,3,3
1,0,0,5,80.10917364,2,2
1,0,0,4,60.15924803,2,2
1,1,1,6,85.64884748,3,3
1,1,1,4,62.04693071,3,3
1,1,1,1,18.85207768,3,3
1,0,1,6,109.6035437,2,3
1,0,1,6,86.9860194,2,3
1,0,1,1,62.99550984,2,3
1,0,1,5,127.6917885,2,3
1,1,1,3,33.755497,3,3
1,1,1,2,41.22481748,3,3
1,1,1,1,41.15320145,3,3
1,0,1,5,146.9968528,2,3
1,1,1,3,22.79732821,3,3
1,1,1,1,9.710870628,3,3
1,0,1,6,82.65270048,2,3
1,0,1,6,105.1963906,2,3
1,1,1,2,9.639277748,3,3
1,1,1,3,22.99462256,3,3
1,0,0,4,77.84607338,2,2
1,1,1,3,22.99462256,3,3
1,1,1,1,35.36960959,3,3
1,1,0,3,17.58172194,3,2
1,1,1,1,76.47548001,3,3
1,1,1,2,41.22481748,3,3
1,1,1,1,19.4151988,3,3
1,1,0,6,6.120095824,3,2
1,1,1,1,11.07303638,3,3
1,1,1,1,9.560282917,3,3
1,0,1,5,110.7980845,2,3
1,1,1,3,19.7512871,3,3
1,0,1,5,138.8046358,2,3
1,1,0,5,49.95453669,3,2
1,0,1,2,44.91194482,2,3
1,1,1,2,34.39275582,3,3
1,1,1,1,59.28998092,3,3
1,0,1,2,52.83771397,2,3
1,0,1,3,45.21623122,2,3
1,1,1,4,18.6850415,3,3
1,0,1,4,72.99840808,2,3
1,0,0,6,70.87265695,2,2
1,0,1,3,61.41237507,2,3
1,1,1,2,19.34552223,3,3
1,1,1,4,36.31740914,3,3
1,0,1,4,91.00642781,2,3
1,1,0,6,15.66333117,3,2
1,0,1,6,89.56342985,2,3
1,0,0,1,68.79411853,2,2
1,1,1,1,3.380737294,3,3
1,0,0,4,77.84607338,2,2
1,1,1,2,27.00146582,3,3
1,1,1,5,58.84339648,3,3
1,0,1,1,80.25016038,2,3
1,1,1,5,41.66760811,3,3
1,1,1,1,6.002584094,3,3
1,1,0,2,13.05267249,3,2
1,0,1,1,81.83900254,2,3
1,1,1,1,11.93303222,3,3
1,1,1,1,37.1068843,3,3
1,0,0,6,81.39905858,2,2
1,1,0,1,66.78989441,3,2
1,1,1,1,11.07303638,3,3
1,0,1,5,107.3819171,2,3
1,1,1,3,40.5433273,3,3
1,1,1,2,12.92220474,3,3
1,1,1,1,3.629344116,3,3
1,1,1,1,10.95025841,3,3
1,0,0,1,60.46046708,2,2
1,1,1,5,110.8994822,3,3
1,1,1,1,68.42156207,3,3
1,0,1,5,138.8046358,2,3
1,0,1,4,98.34985626,2,3
1,1,1,1,74.54963775,3,3
1,1,1,6,84.58670067,3,3
1,0,1,6,96.78092794,2,3
1,0,1,4,122.143793,2,3
1,0,0,3,57.97685489,2,2
1,1,1,3,20.97677014,3,3
1,1,1,1,41.79518929,3,3
1,0,1,6,111.3640929,2,3
1,1,1,6,32.33139206,3,3
1,1,1,6,68.81117686,3,3
1,1,1,1,6.71799302,3,3
1,0,1,6,103.7294215,2,3
1,1,1,6,24.41703001,3,3
1,1,1,6,36.87237558,3,3
1,1,1,4,65.43418289,3,3
1,1,1,6,81.83715044,3,3
1,0,1,5,130.2192483,2,3
1,0,1,5,119.4944228,2,3
1,0,1,3,42.48753412,2,3
1,0,1,4,93.49212446,2,3
1,0,1,3,37.63770277,2,3
1,1,1,1,7.640003225,3,3
1,0,1,1,32.70059698,2,3
1,1,0,6,47.99963975,3,2
1,1,1,2,8.997237218,3,3
1,0,1,1,76.42090447,2,3
1,0,1,6,111.0492656,2,3
1,0,1,5,128.4602086,2,3
1,1,1,5,4.405304267,3,3
1,0,0,6,70.87265695,2,2
1,0,1,5,127.7612437,2,3
1,1,1,1,6.225294391,3,3
1,0,1,6,110.302335,2,3
1,0,1,4,115.4942808,2,3
1,0,1,6,81.41681239,2,3
1,0,1,2,44.91194482,2,3
1,1,1,1,8.554428971,3,3
1,0,1,6,103.5624747,2,3
1,0,1,6,117.2182994,2,3
1,1,1,4,13.03743642,3,3
1,0,1,3,52.69189939,2,3
1,0,1,6,78.17905327,2,3
1,1,1,3,19.69776889,3,3
1,1,1,2,12.98140898,3,3
1,1,1,5,46.05594962,3,3
1,0,1,1,73.96711189,2,3
1,0,1,3,40.56236888,2,3
1,0,1,6,103.7294215,2,3
1,1,1,2,14.94710638,3,3
1,0,1,4,144.4491852,2,3
1,1,0,1,8.585681124,3,2
1,0,0,6,89.39600636,2,2
1,1,1,6,7.709816143,3,3
1,0,0,4,83.58765569,2,2
1,0,0,4,75.18124176,2,2
1,1,1,6,85.64884748,3,3
1,0,1,6,95.39148954,2,3
1,0,1,4,130.2725546,2,3
1,0,1,6,108.204238,2,3
1,1,1,2,10.4453721,3,3
1,1,1,2,6.970230163,3,3
1,0,0,6,83.17852436,2,2
1,1,1,2,9.056358663,3,3
1,1,1,2,95.0389284,3,3
1,1,1,3,58.12643165,3,3
1,1,1,5,4.905261611,3,3
1,0,1,5,55.78848723,2,3
1,1,0,1,5.946451646,3,2
1,0,0,4,38.41937045,2,2
1,0,0,4,57.3459119,2,2
1,1,1,1,94.35463918,3,3
1,1,1,5,82.25546202,3,3
1,1,1,4,33.51891485,3,3
1,0,1,6,77.74710732,2,3
1,1,1,6,15.86898258,3,3
1,1,1,3,4.998002099,3,3
1,1,1,5,35.6390587,3,3
1,1,1,2,41.89356119,3,3
1,1,1,1,74.75285686,3,3
1,1,1,5,4.905261611,3,3
1,0,0,1,45.96896833,2,2
1,1,1,1,4.443925885,3,3
1,1,1,1,79.98485273,3,3
1,1,1,1,50.93748013,3,3
1,0,1,5,103.0912085,2,3
1,0,0,1,38.22051469,2,2
1,1,1,4,32.70518977,3,3
1,0,1,5,87.95666958,2,3
1,0,0,3,52.52546614,2,2
1,0,1,6,64.36200868,2,3
1,1,1,5,20.48689109,3,3
1,1,1,1,91.1860623,3,3
1,0,0,1,51.45065453,2,2
1,0,1,6,52.41928068,2,3
1,1,1,2,9.23269544,3,3
1,1,1,5,83.86623774,3,3
1,1,1,2,9.609184578,3,3
1,1,1,3,29.25296375,3,3
1,1,0,3,8.808512984,3,2
1,0,1,3,52.8587268,2,3
1,0,1,6,47.24306068,2,3
1,0,1,5,61.58777764,2,3
1,1,1,2,58.63483695,3,3
1,0,1,6,48.46388254,2,3
1,0,1,4,58.14701395,2,3
1,0,1,1,51.61559627,2,3
1,0,1,4,50.18485152,2,3
1,0,0,4,29.1429834,2,2
1,0,0,2,30.32403603,2,2
1,0,1,6,54.13942553,2,3
1,1,1,4,12.30351063,3,3
1,1,1,2,72.12404367,3,3
1,1,1,3,27.71689109,3,3
1,0,1,1,55.93142075,2,3
1,1,0,2,18.56690556,3,2
1,1,1,2,6.028631843,3,3
1,0,1,1,61.89176667,2,3
1,1,1,3,51.20908583,3,3
1,1,1,2,25.57729674,3,3
1,1,1,1,8.240177756,3,3
1,1,1,1,33.02721588,3,3
1,1,1,1,40.66879629,3,3
1,1,1,2,8.164398748,3,3
1,0,1,1,45.40443945,2,3
1,0,1,1,50.00426662,2,3
1,1,1,3,84.43977467,3,3
1,1,1,5,35.6390587,3,3
1,1,1,4,14.53680725,3,3
1,1,1,1,82.2914604,3,3
1,1,1,2,77.86825599,3,3
1,1,1,6,61.29688095,3,3
1,1,1,2,19.6647007,3,3
1,1,1,6,47.53270582,3,3
1,1,1,4,6.799370321,3,3
1,0,1,5,62.75421185,2,3
1,1,1,5,3.177013323,3,3
1,0,1,6,58.00163564,2,3
1,0,1,5,44.1244303,2,3
1,0,1,6,45.63453494,2,3
1,0,1,5,44.1244303,2,3
1,1,1,4,19.07814315,3,3
1,1,0,6,2.40104717,3,2
1,1,1,3,85.2710276,3,3
1,1,1,1,49.21647924,3,3
1,0,1,1,55.93142075,2,3
1,0,1,6,61.39619634,2,3
1,1,1,2,83.06388736,3,3
1,1,1,2,12.27111845,3,3
1,1,1,3,19.59517958,3,3
1,1,0,6,4.183443874,3,2
1,1,1,3,18.82901472,3,3
1,1,1,1,51.38934493,3,3
1,0,1,2,52.98797612,2,3
1,1,1,5,50.83433383,3,3
1,1,1,3,19.08472475,3,3
1,1,1,3,95.55892533,3,3
1,1,1,2,25.57729674,3,3
1,0,1,4,50.18485152,2,3
1,1,0,4,6.909414139,3,2
1,1,1,1,86.08729159,3,3
1,1,1,2,7.979805908,3,3
1,1,1,1,51.38934493,3,3
1,1,1,2,34.83452189,3,3
1,0,1,5,55.88102698,2,3
1,1,1,2,87.95724276,3,3
1,1,1,6,15.86898258,3,3
1,1,0,5,5.095063549,3,2
1,0,1,6,83.91850584,2,3
1,1,1,2,88.5603977,3,3
1,0,1,1,50.59579454,2,3
1,0,1,5,92.50121564,2,3
1,0,1,6,58.74517097,2,3
1,1,1,2,71.69059512,3,3
1,0,1,5,69.4839556,2,3
1,1,1,2,25.57729674,3,3
1,1,1,3,19.05234759,3,3
1,1,1,2,20.75270902,3,3
1,1,1,1,4.443925885,3,3
1,1,1,1,76.55304909,3,3
1,1,1,5,4.72962605,3,3
1,0,1,1,49.55199097,2,3
1,1,1,2,7.535938515,3,3
1,0,1,2,47.05826915,2,3
1,1,1,4,33.51891485,3,3
1,0,0,4,41.56628927,2,2
1,1,1,4,25.26971029,3,3
1,0,0,4,41.56628927,2,2
1,1,1,4,8.863607965,3,3
1,1,1,4,7.750789958,3,3
1,1,1,3,91.19238778,3,3
1,1,1,3,69.69973039,3,3
1,0,1,2,42.54123299,2,3
1,1,1,5,76.18296781,3,3
1,1,1,2,12.84915636,3,3
1,1,1,5,82.25546202,3,3
1,0,1,5,102.0441739,2,3
1,0,1,6,53.84856163,2,3
1,1,1,1,71.20512748,3,3
1,0,1,1,48.67750375,2,3
1,1,1,2,46.04511225,3,3
1,1,1,5,57.72511201,3,3
1,1,0,4,6.584890172,3,2
1,1,0,3,8.808512984,3,2
1,0,1,1,53.23555349,2,3
1,0,0,2,30.32403603,2,2
1,1,1,1,69.07180066,3,3
1,1,1,2,37.69126243,3,3
1,1,1,1,59.61981034,3,3
1,1,1,1,70.14487215,3,3
1,1,1,1,59.54835579,3,3
1,1,1,3,8.408484573,3,3
1,1,1,1,77.49622274,3,3
1,0,1,6,53.47303683,2,3
1,0,1,3,63.40165839,2,3
1,1,1,2,37.61826257,3,3
1,1,1,6,81.83106906,3,3
1,1,1,2,77.92167935,3,3
1,1,1,4,38.11384126,3,3
1,0,1,3,52.66206423,2,3
1,0,1,6,53.47303683,2,3
1,0,1,1,65.50504535,2,3
1,0,1,6,58.73704262,2,3
1,0,1,6,54.30915349,2,3
1,1,1,3,24.77777513,3,3
1,1,0,5,11.46121383,3,2
1,0,1,6,53.47303683,2,3
1,1,1,2,3.970503089,3,3
1,1,0,3,8.808512984,3,2
1,1,1,1,36.08058625,3,3
1,0,1,2,57.24009891,2,3
1,1,1,6,75.90774431,3,3
1,1,1,1,74.75285686,3,3
1,0,1,6,50.23692105,2,3
1,0,1,5,90.8856706,2,3
1,0,1,4,119.4519229,2,3
1,0,1,5,92.27420735,2,3
1,1,1,3,37.45337951,3,3
1,1,1,1,45.54264055,3,3
1,1,1,1,56.05564477,3,3
1,1,1,4,17.49356128,3,3
1,1,1,6,37.51854816,3,3
1,0,1,4,67.99011673,2,3
1,1,0,4,12.64455597,3,2
1,1,1,3,8.408484573,3,3
1,1,1,5,19.23059018,3,3
1,0,0,6,48.63398575,2,2
1,1,1,3,19.08472475,3,3
1,1,1,2,28.61234398,3,3
1,0,1,3,53.27148901,2,3
1,1,1,2,24.01460611,3,3
1,0,0,4,57.3459119,2,2
1,1,1,1,59.61981034,3,3
1,0,1,6,65.4973962,2,3
1,0,1,3,49.62582629,2,3
1,1,1,6,27.82763627,3,3
1,0,1,2,57.24009891,2,3
1,1,1,5,79.64016577,3,3
1,1,1,2,46.04511225,3,3
1,1,0,1,3.953731029,3,2
1,0,1,5,54.85955633,2,3
1,1,1,3,23.07613525,3,3
1,1,1,6,17.57580574,3,3
1,1,1,4,14.23690441,3,3
0,1,1,5,6.906009228,1,1
0,0,1,3,66.88327431,0,1
0,1,1,6,4.067712034,1,1
0,1,1,4,6.685176552,1,1
0,1,1,6,3.12449847,1,1
0,1,1,3,23.61118635,1,1
0,1,1,6,2.332329403,1,1
0,1,1,1,3.435362501,1,1
0,0,1,5,22.67202863,0,1
0,0,1,5,11.54186052,0,1
0,1,1,1,5.489981266,1,1
0,0,0,1,55.03467702,0,0
0,0,1,6,11.76127595,0,1
0,1,1,3,27.42946705,1,1
0,0,1,6,8.595528221,0,1
0,0,1,1,48.28298765,0,1
0,1,1,4,19.71010311,1,1
0,0,1,3,72.55790934,0,1
0,0,1,2,73.32722389,0,1
0,1,1,3,22.77667358,1,1
0,0,1,6,5.147276108,0,1
0,1,1,4,11.19653123,1,1
0,1,1,1,3.6749585,1,1
0,1,0,4,3.539167758,1,0
0,0,0,2,62.20119022,0,0
0,0,1,5,14.63486101,0,1
0,1,1,5,1.382225283,1,1
0,1,1,6,2.89587163,1,1
0,0,1,6,29.94659414,0,1
0,0,1,4,52.92455695,0,1
0,0,1,5,22.67202863,0,1
0,1,1,2,26.25626397,1,1
0,1,1,3,27.81199726,1,1
0,1,1,6,2.886911059,1,1
0,1,1,6,2.659437422,1,1
0,0,1,5,19.66332767,0,1
0,1,0,6,5.379379277,1,0
0,1,1,1,3.303531971,1,1
0,0,0,2,62.20119022,0,0
0,0,1,5,26.02220718,0,1
0,0,1,5,20.30891206,0,1
0,1,1,6,4.918939642,1,1
0,1,1,1,12.18212595,1,1
0,1,1,4,10.83564293,1,1
0,1,1,3,26.11342954,1,1
0,1,1,6,2.332329403,1,1
0,0,0,4,60.37280934,0,0
0,0,1,3,70.29172628,0,1
0,1,1,1,5.602963402,1,1
0,0,1,4,12.17654901,0,1
0,1,1,3,15.50239557,1,1
0,0,0,2,52.49135776,0,0
0,1,1,6,6.544800378,1,1
0,0,0,4,38.83350378,0,0
0,1,1,1,5.063376075,1,1
0,1,1,3,12.28575012,1,1
0,1,1,4,22.18293325,1,1
0,1,1,3,66.63704652,1,1
0,1,1,6,4.475620701,1,1
0,1,1,3,19.37729181,1,1
0,0,0,4,50.84361544,0,0
0,1,0,5,5.019233951,1,0
0,1,1,4,18.88363698,1,1
0,0,1,6,29.39757504,0,1
0,1,1,3,26.24382391,1,1
0,1,1,5,16.32408741,1,1
0,1,1,3,19.37729181,1,1
0,1,1,2,8.011553132,1,1
0,0,1,5,46.35665426,0,1
0,1,1,4,22.50870952,1,1
0,0,1,6,5.923737912,0,1
0,0,1,5,27.98663635,0,1
0,1,1,1,7.393342794,1,1
0,1,1,1,3.980381368,1,1
0,1,1,4,27.33326299,1,1
0,0,1,6,1.586206885,0,1
0,1,1,2,22.02099026,1,1
0,0,1,6,28.73935688,0,1
0,0,1,6,8.595528221,0,1
0,0,1,5,24.88203614,0,1
0,0,1,5,21.06488346,0,1
0,0,1,6,12.70683476,0,1
0,1,1,6,5.028631243,1,1
0,0,1,1,41.15793759,0,1
0,0,1,6,25.70527418,0,1
0,0,0,1,58.20629879,0,0
0,0,1,5,32.21065379,0,1
0,1,1,5,7.478735768,1,1
0,0,1,4,35.10304445,0,1
0,0,0,1,49.79894441,0,0
0,0,1,5,27.51351461,0,1
0,1,1,4,8.330078438,1,1
0,1,1,6,1.62467562,1,1
0,1,1,4,22.14707044,1,1
0,1,1,3,24.21191502,1,1
0,1,0,4,23.54753743,1,0
0,1,0,5,11.33332414,1,0
0,0,1,4,48.4958291,0,1
0,0,1,5,20.30891206,0,1
0,1,1,5,9.251271152,1,1
0,1,1,6,1.017672125,1,1
0,1,1,3,26.99340118,1,1
0,1,1,1,2.631356846,1,1
0,1,1,1,4.117583393,1,1
0,1,1,3,19.77954201,1,1
0,1,1,3,43.1081008,1,1
0,1,0,4,17.92499555,1,0
0,1,1,6,5.683347096,1,1
0,1,1,3,25.45551483,1,1
0,1,1,1,3.985095745,1,1
0,1,1,4,27.33326299,1,1
0,1,1,5,5.240560608,1,1
0,0,1,5,21.32808517,0,1
0,0,1,5,12.49774863,0,1
0,0,1,5,16.84662805,0,1
0,0,1,1,9.301896222,0,1
0,1,1,1,7.144628126,1,1
0,1,1,2,6.4617564,1,1
0,1,1,6,6.430927026,1,1
0,1,1,2,5.241280514,1,1
0,0,0,1,57.37595636,0,0
0,1,1,3,25.45551483,1,1
0,1,0,6,3.019636679,1,0
0,1,1,6,5.683347096,1,1
0,1,1,1,3.985095745,1,1
0,1,1,4,24.99155894,1,1
0,1,1,2,22.02099026,1,1
0,0,1,1,31.90546732,0,1
0,1,1,5,0.477021007,1,1
0,1,1,1,7.341167701,1,1
0,1,1,3,26.11342954,1,1
0,1,0,4,24.45504717,1,0
0,0,1,5,34.82948755,0,1
0,0,1,3,71.60603055,0,1
0,1,1,2,12.3938118,1,1
0,1,1,2,28.42143348,1,1
0,1,1,2,7.664609809,1,1
0,0,0,2,57.07836374,0,0
0,0,1,4,41.14157879,0,1
0,1,0,4,17.92499555,1,0
0,1,1,1,7.107760156,1,1
0,0,0,6,45.71528708,0,0
0,0,1,1,32.31398095,0,1
0,0,1,3,81.8349505,0,1
0,1,1,2,24.84478371,1,1
0,1,1,2,14.949363,1,1
0,1,1,2,30.17030159,1,1
0,0,1,5,26.26481253,0,1
0,0,1,6,6.845207885,0,1
0,1,1,2,22.96240496,1,1
0,1,1,2,25.4345352,1,1
0,1,1,6,3.57461653,1,1
0,0,0,4,55.09462474,0,0
0,1,1,1,13.19302047,1,1
0,0,1,6,34.82635156,0,1
0,1,1,2,24.49628239,1,1
0,0,1,2,73.32722389,0,1
0,1,1,6,2.801300922,1,1
0,1,1,1,2.717384438,1,1
0,0,1,6,56.45359105,0,1
0,1,1,2,21.09471667,1,1
0,0,1,3,81.09127618,0,1
0,1,1,3,25.02306571,1,1
0,1,0,4,7.934153439,1,0
0,1,0,2,8.637697554,1,0
0,1,1,5,4.5525962,1,1
0,1,0,4,17.92499555,1,0
0,1,1,4,6.685176552,1,1
0,1,1,1,2.625100122,1,1
0,0,1,2,66.85515568,0,1
0,1,1,1,10.55479823,1,1
0,1,1,1,2.624337885,1,1
0,1,1,1,7.393342794,1,1
0,1,1,4,14.50051419,1,1
0,1,1,2,4.646907193,1,1
0,1,1,2,2.250048729,1,1
0,1,1,1,4.473468753,1,1
0,1,1,6,2.769273907,1,1
0,0,1,6,5.923737912,0,1
0,0,0,5,44.54407058,0,0
0,1,1,5,1.322220384,1,1
0,0,1,4,48.4958291,0,1
0,1,1,2,7.411411525,1,1
0,1,0,4,16.13482088,1,0
0,1,1,2,24.70627791,1,1
0,0,1,5,34.89478248,0,1
0,1,1,4,19.18901267,1,1
0,1,0,1,14.60711228,1,0
0,1,1,5,5.240560608,1,1
0,0,0,6,52.38223069,0,0
0,0,0,2,57.48564544,0,0
0,1,1,5,7.478735768,1,1
0,1,1,3,22.00342139,1,1
0,1,1,1,3.985095745,1,1
0,1,1,6,4.542656027,1,1
0,0,1,6,14.59443815,0,1
0,0,0,3,69.68037412,0,0
0,1,1,5,7.478735768,1,1
0,0,0,4,49.59902373,0,0
0,1,0,4,11.63340429,1,0
1,0,0,3,69.36568157,2,2
1,1,1,1,55.84442795,3,3
1,0,1,1,69.91391256,2,3
1,1,1,5,12.16243856,3,3
1,0,1,6,32.25569526,2,3
1,0,1,1,55.06934862,2,3
1,0,1,1,62.1252095,2,3
1,1,1,1,96.0329571,3,3
1,0,1,6,37.9854727,2,3
1,1,1,3,15.01664504,3,3
1,1,1,2,23.33387832,3,3
1,1,1,2,27.46360685,3,3
1,0,1,2,92.35570769,2,3
1,1,1,2,29.69247025,3,3
1,0,1,1,62.25632677,2,3
1,1,1,2,107.6368623,3,3
1,1,1,4,16.42856057,3,3
1,0,1,1,35.57946971,2,3
1,0,1,5,39.82715056,2,3
1,1,1,2,88.29975,3,3
1,1,1,2,32.97922442,3,3
1,1,1,1,55.53534471,3,3
1,1,1,5,8.38189836,3,3
1,1,1,1,71.05314254,3,3
1,1,1,6,5.465273081,3,3
1,1,1,3,73.90441831,3,3
1,0,1,5,31.89494582,2,3
1,1,1,2,8.43281634,3,3
1,1,1,1,88.73673464,3,3
0,1,1,6,2.657829671,1,1
1,0,1,5,37.8051345,2,3
1,1,1,3,53.22824781,3,3
1,0,1,5,28.48895837,2,3
1,1,1,3,32.78968319,3,3
1,0,1,5,46.74827948,2,3
1,1,1,6,1.835356642,3,3
1,1,0,2,22.26392532,3,2
1,1,1,3,106.7677562,3,3
1,1,1,3,30.25009455,3,3
1,1,1,6,11.48681444,3,3
1,0,1,6,67.00995786,2,3
1,1,1,4,4.337342105,3,3
1,1,1,6,9.187641507,3,3
1,0,1,2,87.03796342,2,3
1,0,1,5,27.36906786,2,3
1,1,0,6,6.8023591,3,2
1,1,0,3,17.47498073,3,2
1,1,1,6,47.31783497,3,3
1,1,1,2,17.00589598,3,3
1,1,1,5,5.523863354,3,3
1,1,1,2,25.25412466,3,3
1,1,1,2,23.08936031,3,3
1,1,1,3,24.40751369,3,3
1,0,1,1,69.40414412,2,3
1,1,1,4,24.74209069,3,3
1,1,1,4,25.89683938,3,3
1,0,1,6,55.3190966,2,3
1,1,1,1,28.77795694,3,3
1,1,1,4,4.337342105,3,3
1,0,1,5,55.50260932,2,3
1,1,0,3,61.53460396,3,2
1,1,1,4,23.15479675,3,3
1,0,1,3,92.74186872,2,3
1,1,0,4,4.330864394,3,2
1,1,0,1,2.565334416,3,2
1,1,1,3,27.05810134,3,3
1,1,1,1,72.65661585,3,3
1,1,1,3,43.19892089,3,3
1,0,1,1,63.34059896,2,3
1,0,0,6,51.24679026,2,2
1,1,1,6,13.6731902,3,3
1,0,1,2,99.91975904,2,3
1,1,1,1,36.86977391,3,3
1,0,1,1,56.35448477,2,3
1,0,1,5,53.78625292,2,3
1,0,1,6,30.69827948,2,3
1,0,0,1,62.14387177,2,2
1,1,1,5,32.95867621,3,3
1,1,1,3,120.8075749,3,3
1,0,0,1,66.55178814,2,2
1,1,1,5,12.75287628,3,3
1,0,1,1,65.66988748,2,3
1,1,1,3,52.51938247,3,3
1,0,1,3,74.81801455,2,3
1,0,1,6,33.74112127,2,3
1,0,1,4,45.16776266,2,3
1,1,1,6,7.876421349,3,3
1,1,0,6,6.8023591,3,2
1,1,0,5,3.865919658,3,2
1,0,0,4,57.02737044,2,2
1,1,1,2,8.43281634,3,3
1,1,0,6,6.8023591,3,2
1,0,1,5,38.71172714,2,3
1,1,1,1,26.34145986,3,3
1,0,0,6,45.71632213,2,2
1,1,0,3,4.904579502,3,2
1,0,0,1,53.70874947,2,2
1,1,1,1,3.722820731,3,3
