Type,Method,Bg_RRGGBB, Bg_L,Bg_a,Bg_b,Bg_TD_RRGGBB,Bg_TD_L,Bg_TD_a,Bg_TD_b,Bg_ND_RRGGBB,Bg_ND_L,Bg_ND_a,Bg_ND_b,Fg_L,Fg_a,Fg_b,CD_Fg_L,CD_Fg_a,CD_Fg_b,Com_Fg_L,Com_Fg_a,Com_Fg_b,GammutFlag,ComS_Fg_L,ComS_Fg_a,ComS_Fg_b,Measured_L,Measured_a,Measured_b,BGLValue,FGLValue,NuetralValue,Region,Distance
BP,TD,0xa6a6a6,68.63502581,0.008943999,-0.001335337,0x8e888a,57.79049419,2.698040985,-0.256329082,0xa4a2ae,67.79810018,3.042995622,-5.768803249,38.88008381,-24.07915244,39.23236262,29.83737204,-26.9017592,19.8560335,51.34879297,13.47293703,-6.962712822,0,38.96545406,-9.500429332,13.59006651,66.39749136,2.785221295,-12.67809916,,,,,
BP,TD,0xa6a6a6,68.63502581,0.008943999,-0.001335337,0x8e888a,57.79049419,2.698040985,-0.256329082,0xa4a2ae,67.79810018,3.042995622,-5.768803249,52.52925739,47.43788678,-42.7127036,45.71626661,54.34867602,-69.76746798,39.03810427,-164.4895941,-55.4212751,1,61.79138339,-25.53763193,-24.10128944,74.76181256,-6.18187023,-26.93097378,,,,,
BP,TD,0xa6a6a6,68.63502581,0.008943999,-0.001335337,0x8e888a,57.79049419,2.698040985,-0.256329082,0xa4a2ae,67.79810018,3.042995622,-5.768803249,66.8530768,-18.92609935,23.18845397,61.51159433,-31.96695425,16.25363002,23.97943695,3.350527941,-7.938568506,0,34.42977953,-4.837801929,13.64266782,60.7198009,4.566825908,-11.76080078,,,,,
BP,TD,0xa6a6a6,68.63502581,0.008943999,-0.001335337,0x8e888a,57.79049419,2.698040985,-0.256329082,0xa4a2ae,67.79810018,3.042995622,-5.768803249,81.10005732,0.082223057,14.23490189,77.35850694,-11.72089131,1.646617261,58.40435522,-22.08286305,2.882908364,0,62.25232809,-13.93508273,14.10191513,73.94604648,-9.775195647,2.095361111,,,,,
BP,TD,0xa6a6a6,68.63502581,0.008943999,-0.001335337,0x8e888a,57.79049419,2.698040985,-0.256329082,0xa4a2ae,67.79810018,3.042995622,-5.768803249,25.02419952,13.48760832,-23.27344401,17.80516476,14.55700191,-32.14648678,55.34539089,-0.696437921,12.97538761,0,34.36412474,9.080240571,-9.273734578,66.76370725,1.514395381,-11.11026913,,,,,
BP,TD,0xa6a6a6,68.63502581,0.008943999,-0.001335337,0x8e888a,57.79049419,2.698040985,-0.256329082,0xa4a2ae,67.79810018,3.042995622,-5.768803249,71.29656014,-44.58771415,-0.43901266,69.24100152,-38.78700337,-13.08864665,44.14516326,-123.7167154,-22.88987492,1,73.66556686,-49.93267073,4.52663077,78.46173306,-18.49720362,-7.104488061,,,,,
BP,TD,0xa6a6a6,68.63502581,0.008943999,-0.001335337,0x8e888a,57.79049419,2.698040985,-0.256329082,0xa4a2ae,67.79810018,3.042995622,-5.768803249,62.1627299,23.49473583,4.326854977,53.17312799,18.09653476,-12.47181055,25.37003454,-67.23431503,11.47377313,1,20.71186183,-10.44596426,-13.56873615,60.19467212,2.122820296,-10.36294554,,,,,
BP,TD,0xa6a6a6,68.63502581,0.008943999,-0.001335337,0x8e888a,57.79049419,2.698040985,-0.256329082,0xa4a2ae,67.79810018,3.042995622,-5.768803249,66.79015639,-0.270141584,-33.22603615,62.98171998,11.02732344,-61.84888519,28.96373191,24.56549918,-101.0398414,1,43.39801503,12.60502117,-56.29702718,64.16900571,23.44049976,-54.97917971,,,,,
BP,TD,0xb53742,42.51301674,52.81210404,23.78612718,0x9c2a32,35.4962522,49.21203717,25.34967429,0xb53242,41.74453577,54.88643384,22.97984287,62.11989639,28.20187195,-32.94980735,55.8315736,35.90891972,-61.5285236,45.62887012,11.60372144,-76.60928276,1,57.74988734,-9.446072655,-41.92179785,60.36457044,40.57801533,-63.8403301,,,,,
BP,TD,0xb53742,42.51301674,52.81210404,23.78612718,0x9c2a32,35.4962522,49.21203717,25.34967429,0xb53242,41.74453577,54.88643384,22.97984287,32.87442213,-38.87732717,33.79769574,26.97556961,-24.71499244,14.33322979,22.52761167,84.89158336,30.69540703,1,52.73914897,9.143737029,23.14497376,50.88550753,37.52692959,19.58969179,,,,,
BP,TD,0xb53742,42.51301674,52.81210404,23.78612718,0x9c2a32,35.4962522,49.21203717,25.34967429,0xb53242,41.74453577,54.88643384,22.97984287,51.36277179,73.26738505,-7.002687247,43.91575852,66.76167803,-22.57325014,26.82321722,58.66205519,-46.42564184,1,42.61054743,57.72030184,-24.72848009,45.64789046,64.02001311,-25.02870806,,,,,
BP,TD,0xb53742,42.51301674,52.81210404,23.78612718,0x9c2a32,35.4962522,49.21203717,25.34967429,0xb53242,41.74453577,54.88643384,22.97984287,57.24396574,27.02302156,-66.20266976,55.04142337,58.40096276,-77.51478729,44.54837597,44.58248056,-93.45582507,0,48.20602774,13.5897819,-60.81702956,56.76229259,64.13916904,-74.54777139,,,,,
BP,TD,0xb53742,42.51301674,52.81210404,23.78612718,0x9c2a32,35.4962522,49.21203717,25.34967429,0xb53242,41.74453577,54.88643384,22.97984287,57.37565479,32.82404726,13.77901027,45.73674994,29.87633364,-5.866777951,30.22074353,-17.63674985,-25.42063874,1,38.58704261,-19.77480967,-14.29118733,46.43192044,31.97134035,-8.078152083,,,,,
BP,TD,0xb53742,42.51301674,52.81210404,23.78612718,0x9c2a32,35.4962522,49.21203717,25.34967429,0xb53242,41.74453577,54.88643384,22.97984287,79.312942,-51.15721673,1.585710449,78.9893984,-46.61261286,-11.10826123,73.64995457,-83.41219274,-17.48637902,1,81.01291803,-56.50243375,9.523423527,84.31339823,-25.17404139,-2.769748164,,,,,
BP,TD,0xb53742,42.51301674,52.81210404,23.78612718,0x9c2a32,35.4962522,49.21203717,25.34967429,0xb53242,41.74453577,54.88643384,22.97984287,55.7717711,88.77012816,-54.44105582,51.85416659,90.20744197,-80.62751392,40.02510328,89.01156841,-98.81898223,0,38.84639426,56.062252,-93.8610226,52.37562461,91.92997924,-82.11099204,,,,,
BP,TD,0xb53742,42.51301674,52.81210404,23.78612718,0x9c2a32,35.4962522,49.21203717,25.34967429,0xb53242,41.74453577,54.88643384,22.97984287,71.57117581,13.83184174,37.40371175,63.23115072,3.480911261,31.03160339,55.19173551,-30.44503597,25.43539963,0,62.31856052,-19.31906305,33.00084113,63.34288393,0.176831568,31.9655673,,,,,
BP,TD,0xb53742,42.51301674,52.81210404,23.78612718,0x9c2a32,35.4962522,49.21203717,25.34967429,0xb53242,41.74453577,54.88643384,22.97984287,36.6714896,70.89027481,-59.60010275,32.54665533,68.1192683,-78.70075314,12.08282453,-9.236304132,-110.6904676,1,43.39801503,12.60502117,-56.29702718,50.1446261,59.74094292,-67.11904469,,,,,
BP,TD,0xb53742,42.51301674,52.81210404,23.78612718,0x9c2a32,35.4962522,49.21203717,25.34967429,0xb53242,41.74453577,54.88643384,22.97984287,47.71261799,52.38137384,-47.74808077,40.65435476,61.2600671,-74.7834497,19.64342613,50.92048498,-108.0994084,1,21.30206535,60.39028223,-82.66981373,43.271138,72.44012214,-73.6115457,,,,,
BP,TD,0xb53742,42.51301674,52.81210404,23.78612718,0x9c2a32,35.4962522,49.21203717,25.34967429,0xb53242,41.74453577,54.88643384,22.97984287,57.35396272,18.30236383,42.26707041,46.65802865,10.19857142,31.98643192,31.83219074,-78.62244909,25.54418075,1,47.99868328,-33.17016615,32.50642371,51.79195654,10.83779771,30.14956816,,,,,
BP,TD,0xb53742,42.51301674,52.81210404,23.78612718,0x9c2a32,35.4962522,49.21203717,25.34967429,0xb53242,41.74453577,54.88643384,22.97984287,29.68545738,4.43367246,4.408988287,21.26368787,-0.009788938,-10.24057448,27.93678154,61.54138572,21.69039836,1,43.56562434,13.7757157,4.758876044,45.08139417,45.29420412,9.985170349,,,,,
BP,TD,0xb53742,42.51301674,52.81210404,23.78612718,0x9c2a32,35.4962522,49.21203717,25.34967429,0xb53242,41.74453577,54.88643384,22.97984287,42.86141905,47.32410415,-1.022923066,31.46296297,45.83843193,-18.3750536,14.9474242,28.43369052,-37.53712078,0,12.93624723,42.20473469,-50.76343614,37.58998402,55.77488751,-16.94184895,,,,,
BP,TD,0xb53742,42.51301674,52.81210404,23.78612718,0x9c2a32,35.4962522,49.21203717,25.34967429,0xb53242,41.74453577,54.88643384,22.97984287,79.46814421,-74.5498403,56.64242858,80.6079608,-79.43114917,63.9990112,75.4613498,-130.5884611,63.95240228,1,85.32482917,-78.63460038,61.49809968,89.1911905,-54.95199515,72.91387795,,,,,
BP,TD,0xb53742,42.51301674,52.81210404,23.78612718,0x9c2a32,35.4962522,49.21203717,25.34967429,0xb53242,41.74453577,54.88643384,22.97984287,42.71524108,52.89038326,-1.103759377,33.81571672,43.88577214,-14.14755744,7.487353434,37.08401723,-50.19132522,1,15.28340065,24.5930582,-46.9648368,37.84243047,51.45166696,-14.80018087,,,,,
BP,TD,0xb53742,42.51301674,52.81210404,23.78612718,0x9c2a32,35.4962522,49.21203717,25.34967429,0xb53242,41.74453577,54.88643384,22.97984287,43.29904043,3.210708097,50.50716536,33.30735761,-5.366534424,27.45635752,9.552624419,112.5999078,3.890515661,1,52.75929114,23.28368478,27.66907496,49.62925475,39.47753008,20.11793471,,,,,
BP,TD,0xb53742,42.51301674,52.81210404,23.78612718,0x9c2a32,35.4962522,49.21203717,25.34967429,0xb53242,41.74453577,54.88643384,22.97984287,52.73183341,13.26395234,-42.26049578,47.57873767,29.80761602,-69.18025395,33.38451731,-11.93461458,-90.950598,1,57.59444376,-5.208012598,-46.85038422,59.36108445,45.60758504,-69.02072961,,,,,
BP,TD,0xb53742,42.51301674,52.81210404,23.78612718,0x9c2a32,35.4962522,49.21203717,25.34967429,0xb53242,41.74453577,54.88643384,22.97984287,38.81634214,-28.98042431,0.007256935,31.77273726,-21.16146112,-7.324677257,14.19592919,108.7483495,-25.48008487,1,48.22343262,27.936239,-4.687958395,48.47352584,49.44424967,-6.571369174,,,,,
BP,TD,0xb53742,42.51301674,52.81210404,23.78612718,0x9c2a32,35.4962522,49.21203717,25.34967429,0xb53242,41.74453577,54.88643384,22.97984287,47.99356236,-34.40662389,52.17791809,41.13654266,-32.29158093,28.35284253,20.83196634,57.70985758,18.68134896,1,52.72300624,13.67792025,23.2615924,48.93335642,40.05418271,19.28741691,,,,,
BP,TD,0xb53742,42.51301674,52.81210404,23.78612718,0x9c2a32,35.4962522,49.21203717,25.34967429,0xb53242,41.74453577,54.88643384,22.97984287,80.95898432,-52.58542105,32.99056787,80.59402187,-64.19705785,26.3428155,75.44579761,-106.796736,21.93690104,1,85.69848842,-70.04950494,33.1410248,88.34746328,-43.94174139,33.29861602,,,,,
BP,TD,0xb53742,42.51301674,52.81210404,23.78612718,0x9c2a32,35.4962522,49.21203717,25.34967429,0xb53242,41.74453577,54.88643384,22.97984287,47.60334429,47.36806172,12.86104269,35.63539666,44.75884025,-2.950462112,0.642346566,23.33655319,-51.86582407,1,7.394585362,38.26596985,-52.1839846,38.48093777,46.39022392,-6.91731659,,,,,
BP,TD,0xb53742,42.51301674,52.81210404,23.78612718,0x9c2a32,35.4962522,49.21203717,25.34967429,0xb53242,41.74453577,54.88643384,22.97984287,78.52114204,-31.04340544,-28.86109529,78.26306249,-10.2090792,-37.47747847,72.83332593,-34.74050167,-44.68866997,1,78.48526264,-40.4521563,-14.59655741,81.96304524,-1.784281389,-31.09819787,,,,,
BP,TD,0xb53742,42.51301674,52.81210404,23.78612718,0x9c2a32,35.4962522,49.21203717,25.34967429,0xb53242,41.74453577,54.88643384,22.97984287,81.04917412,-5.577315023,67.11498281,76.44825175,-20.74482619,73.93244915,70.78196596,-50.23735509,77.90557578,0,76.19533933,-34.27689423,75.99001009,76.60626248,-21.11890173,70.27999517,,,,,
BP,TD,0xb53742,42.51301674,52.81210404,23.78612718,0x9c2a32,35.4962522,49.21203717,25.34967429,0xb53242,41.74453577,54.88643384,22.97984287,85.78970709,-0.195443252,-9.365630335,84.56611686,-3.180266061,-26.61014335,79.84722433,-22.23919552,-32.5957417,0,80.88271248,-34.5376813,-19.32524037,84.30822744,0.321376335,-27.05478028,,,,,
BP,TD,0xb53742,42.51301674,52.81210404,23.78612718,0x9c2a32,35.4962522,49.21203717,25.34967429,0xb53242,41.74453577,54.88643384,22.97984287,48.11611835,-9.131967473,9.144660826,39.85699465,-16.89893577,-0.67796755,17.5348954,61.30462324,-29.11103763,1,43.46713451,23.66656727,-9.716977334,45.57936229,44.4772827,-8.99676431,,,,,
BP,TD,0xb53742,42.51301674,52.81210404,23.78612718,0x9c2a32,35.4962522,49.21203717,25.34967429,0xb53242,41.74453577,54.88643384,22.97984287,41.61871346,74.76585694,-49.67510592,36.35705784,67.70602174,-67.19557782,4.029721566,88.13281294,-119.4228618,1,24.06713335,65.36436113,-89.20673219,44.60351739,75.31584883,-76.59055484,,,,,
BP,TD,0xb53742,42.51301674,52.81210404,23.78612718,0x9c2a32,35.4962522,49.21203717,25.34967429,0xb53242,41.74453577,54.88643384,22.97984287,50.77480372,89.49879117,-73.63410825,48.82829608,94.25370031,-88.22707572,35.41218452,96.66795529,-109.2078793,0,32.20762235,66.32462113,-97.10069374,49.35023606,95.16381659,-87.3271792,,,,,
BP,TD,0xb53742,42.51301674,52.81210404,23.78612718,0x9c2a32,35.4962522,49.21203717,25.34967429,0xb53242,41.74453577,54.88643384,22.97984287,71.55810699,42.40770986,-9.526892305,64.92683719,44.87093523,-33.43927197,57.27569359,29.19804542,-43.73851808,0,62.0476892,28.44795838,-19.22062809,63.10247459,44.39891898,-35.63812946,,,,,
BP,TD,0xb53742,42.51301674,52.81210404,23.78612718,0x9c2a32,35.4962522,49.21203717,25.34967429,0xb53242,41.74453577,54.88643384,22.97984287,48.10654267,23.73131337,-4.951687875,37.21598216,19.63484082,-22.10902962,8.183462004,60.86988241,-65.18170221,1,15.00025942,30.39367702,-51.91696769,38.96740045,49.51751719,-22.97890749,,,,,
BP,TD,0xb53742,42.51301674,52.81210404,23.78612718,0x9c2a32,35.4962522,49.21203717,25.34967429,0xb53242,41.74453577,54.88643384,22.97984287,34.07215977,-10.28060871,-23.67840227,27.54549315,9.101151216,-38.65935733,21.79521847,68.05030146,-41.57360652,1,19.46308415,29.88170857,-52.04663038,41.02476043,57.86746067,-23.1298646,,,,,
BP,TD,0xb53742,42.51301674,52.81210404,23.78612718,0x9c2a32,35.4962522,49.21203717,25.34967429,0xb53242,41.74453577,54.88643384,22.97984287,36.6714896,70.89027481,-59.60010275,32.54665533,68.1192683,-78.70075314,12.08282453,-9.236304132,-110.6904676,1,43.39801503,12.60502117,-56.29702718,50.1446261,59.74094292,-67.11904469,,,,,
BP,TD,0xb53742,42.51301674,52.81210404,23.78612718,0x9c2a32,35.4962522,49.21203717,25.34967429,0xb53242,41.74453577,54.88643384,22.97984287,80.66616789,-73.11813916,67.11187654,81.60936531,-81.37070885,69.87207267,76.57659222,-131.5415267,70.90664292,1,85.32482917,-78.63460038,61.49809968,89.44449468,-56.73535268,74.46569563,,,,,
BP,TD,0xb53742,42.51301674,52.81210404,23.78612718,0x9c2a32,35.4962522,49.21203717,25.34967429,0xb53242,41.74453577,54.88643384,22.97984287,66.50559381,-58.44653069,42.29274105,64.29428893,-61.64087252,43.70751148,56.50202778,-167.0960627,40.90346085,1,80.58262604,-72.2684827,46.9374383,81.44526049,-41.70077277,52.74873862,,,,,
BP,TD,0xb53742,42.51301674,52.81210404,23.78612718,0x9c2a32,35.4962522,49.21203717,25.34967429,0xb53242,41.74453577,54.88643384,22.97984287,52.49628053,42.81196364,-9.989210142,42.64245732,41.04608892,-29.88301123,24.22924745,2.281650821,-56.46998114,1,33.85734877,-2.411658974,-33.03943228,44.43304246,42.74808906,-28.38927235,,,,,
BP,TD,0xb53742,42.51301674,52.81210404,23.78612718,0x9c2a32,35.4962522,49.21203717,25.34967429,0xb53242,41.74453577,54.88643384,22.97984287,52.23580798,51.92588339,22.14944027,41.25582598,49.11557658,4.040639338,21.1173985,21.40215854,-20.03520742,0,29.55871977,23.05465926,-9.389320443,40.42649795,46.86861439,2.884791883,,,,,
BP,TD,0xb53742,42.51301674,52.81210404,23.78612718,0x9c2a32,35.4962522,49.21203717,25.34967429,0xb53242,41.74453577,54.88643384,22.97984287,38.32202776,47.45229559,-42.9152876,30.20585547,51.88462082,-62.77747983,17.59390883,15.50550745,-80.19832047,1,38.41042966,12.0289105,-47.16102633,46.00180529,53.07518456,-51.12771664,,,,,
BP,TD,0xb53742,42.51301674,52.81210404,23.78612718,0x9c2a32,35.4962522,49.21203717,25.34967429,0xb53242,41.74453577,54.88643384,22.97984287,62.25087154,18.35015269,4.896115366,53.09147881,12.41667856,-12.17362754,41.81553243,-34.3811252,-26.48049685,1,52.55806569,-32.99982145,-5.474551288,56.04772309,15.85312353,-9.277218188,,,,,
BP,TD,0xb53742,42.51301674,52.81210404,23.78612718,0x9c2a32,35.4962522,49.21203717,25.34967429,0xb53242,41.74453577,54.88643384,22.97984287,71.65406472,23.22380883,23.59198348,63.07336069,18.40893203,11.08625732,54.99614812,-8.180986123,2.838196726,0,62.19399198,0.339267134,13.78238388,62.77684324,15.31984367,9.953590559,,,,,
BP,TD,0xb53742,42.51301674,52.81210404,23.78612718,0x9c2a32,35.4962522,49.21203717,25.34967429,0xb53242,41.74453577,54.88643384,22.97984287,48.11611835,-9.131967473,9.144660826,39.85699465,-16.89893577,-0.67796755,17.5348954,61.30462324,-29.11103763,1,43.46713451,23.66656727,-9.716977334,45.57936229,44.4772827,-8.99676431,,,,,
BP,TD,0xb53742,42.51301674,52.81210404,23.78612718,0x9c2a32,35.4962522,49.21203717,25.34967429,0xb53242,41.74453577,54.88643384,22.97984287,37.44458087,67.44232551,-81.90037143,34.88293313,85.28877311,-111.4284179,2.790193434,121.6601172,-164.5917729,1,28.3603447,72.44316331,-98.77832719,48.29781359,85.99480827,-89.14170071,,,,,
BP,TD,0xb53742,42.51301674,52.81210404,23.78612718,0x9c2a32,35.4962522,49.21203717,25.34967429,0xb53242,41.74453577,54.88643384,22.97984287,43.07570737,41.40262979,-66.32715676,39.02760576,64.34526148,-96.47146509,15.09460903,61.49011641,-135.3822864,1,26.23019373,69.24656765,-94.31286885,46.79027477,82.40792044,-91.37899709,,,,,
BP,TD,0xb53742,42.51301674,52.81210404,23.78612718,0x9c2a32,35.4962522,49.21203717,25.34967429,0xb53242,41.74453577,54.88643384,22.97984287,56.07516332,83.50864857,-30.4252248,50.66379888,81.23353995,-51.48249355,38.2540616,77.31470699,-69.74753469,0,47.31830438,81.12537054,-47.99712831,52.40899486,80.55404678,-56.03096002,,,,,
BP,TD,0xb53742,42.51301674,52.81210404,23.78612718,0x9c2a32,35.4962522,49.21203717,25.34967429,0xb53242,41.74453577,54.88643384,22.97984287,62.37573164,-4.918658992,23.78560592,55.3391438,-16.70839573,18.57993524,44.95718152,-95.8783791,9.153634863,1,65.87470229,-52.89565731,19.53520824,66.02025754,-11.13904954,16.76323906,,,,,
BP,TD,0xb53742,42.51301674,52.81210404,23.78612718,0x9c2a32,35.4962522,49.21203717,25.34967429,0xb53242,41.74453577,54.88643384,22.97984287,85.67232967,-28.96704715,-19.27855004,86.41235681,-19.63983431,-23.42697102,81.87411038,-41.3481632,-29.10111058,0,81.09381928,-45.83379973,-9.219169068,85.63507459,-8.915515676,-24.76711278,,,,,
BP,TD,0xb53742,42.51301674,52.81210404,23.78612718,0x9c2a32,35.4962522,49.21203717,25.34967429,0xb53242,41.74453577,54.88643384,22.97984287,80.54829316,-73.4000717,56.64531392,81.7266352,-80.34137078,64.90202774,76.70693215,-129.6445633,64.87569438,1,85.32482917,-78.63460038,61.49809968,89.39767831,-56.17366301,71.14608099,,,,,
BP,TD,0xb53742,42.51301674,52.81210404,23.78612718,0x9c2a32,35.4962522,49.21203717,25.34967429,0xb53242,41.74453577,54.88643384,22.97984287,55.7717711,88.77012816,-54.44105582,51.85416659,90.20744197,-80.62751392,40.02510328,89.01156841,-98.81898223,0,38.84639426,56.062252,-93.8610226,52.37562461,91.92997924,-82.11099204,,,,,
BP,TD,0xb53742,42.51301674,52.81210404,23.78612718,0x9c2a32,35.4962522,49.21203717,25.34967429,0xb53242,41.74453577,54.88643384,22.97984287,31.87649157,-19.01269562,-9.044143239,23.13527567,-9.36190921,-18.78382581,26.47359846,68.36935283,0.386782016,1,43.573689,13.85972918,-9.127766433,46.60497356,44.6444058,-5.465893267,,,,,
BP,TD,0xb53742,42.51301674,52.81210404,23.78612718,0x9c2a32,35.4962522,49.21203717,25.34967429,0xb53242,41.74453577,54.88643384,22.97984287,43.34737834,-28.59880434,9.045595543,35.61587477,-21.74577148,-1.032232221,0.552016566,156.6605146,-49.44957062,1,43.46713451,23.66656727,-9.716977334,46.53852798,47.56819374,-5.179117313,,,,,
BP,TD,0xb53742,42.51301674,52.81210404,23.78612718,0x9c2a32,35.4962522,49.21203717,25.34967429,0xb53242,41.74453577,54.88643384,22.97984287,85.60973644,-5.427875792,85.76693942,81.68303278,-19.01783181,86.19786152,76.6584764,-43.60234368,92.77143133,1,85.53700402,-24.56527089,84.4635223,84.24613629,-19.7408983,81.26826984,,,,,
BP,TD,0xb53742,42.51301674,52.81210404,23.78612718,0x9c2a32,35.4962522,49.21203717,25.34967429,0xb53242,41.74453577,54.88643384,22.97984287,43.70229639,42.87066056,-85.83965395,43.92300435,79.67528314,-96.68447526,26.83739866,80.59622468,-123.9919929,1,27.21913126,70.65206662,-95.88308585,49.21594602,85.7558745,-87.55871376,,,,,
BP,TD,0xb53742,42.51301674,52.81210404,23.78612718,0x9c2a32,35.4962522,49.21203717,25.34967429,0xb53242,41.74453577,54.88643384,22.97984287,71.66293736,-23.66837177,9.314548838,68.20813676,-31.5774936,-4.285124291,61.22572254,-78.5412566,-12.41356411,1,75.91490714,-53.40402381,8.776632652,76.96885922,-19.82003109,0.748372075,,,,,
BP,TD,0xb53742,42.51301674,52.81210404,23.78612718,0x9c2a32,35.4962522,49.21203717,25.34967429,0xb53242,41.74453577,54.88643384,22.97984287,20.94357954,-4.507796393,8.903127161,16.79649774,-1.95538883,-4.851831449,30.61382793,57.37343648,48.14162632,1,48.20960532,4.46755584,8.981530377,49.27705545,37.32580095,7.691857804,,,,,
BP,TD,0xb53742,42.51301674,52.81210404,23.78612718,0x9c2a32,35.4962522,49.21203717,25.34967429,0xb53242,41.74453577,54.88643384,22.97984287,52.12150531,57.05893845,31.73691776,41.70463171,52.63749789,18.3339363,22.16393641,30.61665373,0.437239831,0,33.47828474,37.7679445,21.59437284,41.5479526,48.40614745,23.32448107,,,,,
BP,TD,0xb53742,42.51301674,52.81210404,23.78612718,0x9c2a32,35.4962522,49.21203717,25.34967429,0xb53242,41.74453577,54.88643384,22.97984287,48.33687506,4.373336072,-13.66709929,40.76759906,5.627331876,-30.96060971,19.92782719,7.217159614,-61.5458991,1,33.85734877,-2.411658974,-33.03943228,43.7704724,44.26307525,-28.45001186,,,,,
BP,TD,0xb53742,42.51301674,52.81210404,23.78612718,0x9c2a32,35.4962522,49.21203717,25.34967429,0xb53242,41.74453577,54.88643384,22.97984287,71.60046011,-9.752930243,37.69480366,65.71751107,-25.62137546,35.45044025,58.23689511,-73.92184856,30.84111382,1,66.78839414,-52.93491021,37.36254817,68.96802156,-21.87431146,36.46605347,,,,,
BP,TD,0xb53742,42.51301674,52.81210404,23.78612718,0x9c2a32,35.4962522,49.21203717,25.34967429,0xb53242,41.74453577,54.88643384,22.97984287,85.70118135,-33.09123183,9.243298802,85.58972203,-40.32788162,-5.249932354,80.97235143,-67.93396957,-10.55744664,1,85.48522529,-58.60352159,9.005311478,88.73783563,-28.47166105,-4.57238487,,,,,
