Type,Bg_RRGGBB, Bg_L,Bg_a,Bg_b,Bg_TD_RRGGBB,Bg_TD_L,Bg_TD_a,Bg_TD_b,Bg_ND_RRGGBB,Bg_ND_L,Bg_ND_a,Bg_ND_b,Fg_L,Fg_a,Fg_b,CD_Fg_L,CD_Fg_a,CD_Fg_b,Com_Fg_L,Com_Fg_a,Com_Fg_b,GammutFlag,ComS_Fg_L,ComS_Fg_a,ComS_Fg_b,Measured_L,Measured_a,Measured_b
BPTD,0xe7a835,73.46003812,12.83250396,66.1053807,0xcc891a,62.79081426,17.1984926,64.87891672,0xeda22c,72.67039325,17.67080188,68.99983877,57.51315503,9.118575551,-33.07135736,53.06421948,4.947583216,-30.18125433,38.25504367,26.79940639,-50.16249022,0,38.46710368,16.42078087,-56.60950404,71.30994633,22.92151169,-11.56512837
BPTD,0xe7a835,73.46003812,12.83250396,66.1053807,0xcc891a,62.79081426,17.1984926,64.87891672,0xeda22c,72.67039325,17.67080188,68.99983877,57.28226222,23.22813149,23.05398995,48.88395864,1.909483624,3.93125225,43.99777557,26.19584635,6.891415174,1,61.82299221,52.21343006,8.437256773,75.77986866,19.92430752,12.14489791
BPTD,0xe7a835,73.46003812,12.83250396,66.1053807,0xcc891a,62.79081426,17.1984926,64.87891672,0xeda22c,72.67039325,17.67080188,68.99983877,20.27905097,23.07649624,3.521865043,22.67117725,13.6625075,-8.513535678,59.55450242,15.07719535,89.5125977,1,57.40268083,13.97405569,22.9377563,78.47922273,8.263767908,36.91853737
BPTD,0xe7a835,73.46003812,12.83250396,66.1053807,0xcc891a,62.79081426,17.1984926,64.87891672,0xeda22c,72.67039325,17.67080188,68.99983877,51.8349624,57.00968062,57.14480758,36.49902453,13.55372017,28.06421361,54.0976676,14.11145025,72.39181184,1,38.74712382,18.4738152,8.945284236,70.55955172,15.6219586,37.95006984
BPTD,0xe7a835,73.46003812,12.83250396,66.1053807,0xcc891a,62.79081426,17.1984926,64.87891672,0xeda22c,72.67039325,17.67080188,68.99983877,48.22259861,18.14401561,14.09555225,44.41166536,6.776637022,1.836645482,48.52563667,19.47283179,21.87874885,1,52.73740299,18.77123369,-0.343822416,75.93402756,17.449175,16.6764045
BPTD,0xe7a835,73.46003812,12.83250396,66.1053807,0xcc891a,62.79081426,17.1984926,64.87891672,0xeda22c,72.67039325,17.67080188,68.99983877,41.58247458,79.15685235,-73.26397875,30.02235133,69.44288924,-67.37577665,57.16462639,-18.28486477,-14.82170742,0,53.10781169,-17.914074,-27.86861774,78.97786426,8.035523236,-0.224162405
BPTD,0xe7a835,73.46003812,12.83250396,66.1053807,0xcc891a,62.79081426,17.1984926,64.87891672,0xeda22c,72.67039325,17.67080188,68.99983877,38.67638832,-5.57013274,-23.60776111,39.49612959,0.48264069,-30.20875539,52.27159724,22.0700853,-0.165137073,1,52.88159453,8.792236835,-32.85106496,76.99293195,16.89298117,-2.99719348
BPTD,0xe7a835,73.46003812,12.83250396,66.1053807,0xcc891a,62.79081426,17.1984926,64.87891672,0xeda22c,72.67039325,17.67080188,68.99983877,48.15309276,23.09775063,-9.579846662,44.44728546,18.29720166,-23.75476764,48.4943803,9.438038955,-9.044630103,0,57.51162585,13.82377075,-33.01536852,79.30549565,13.43099631,0.907398161
BPTD,0xe7a835,73.46003812,12.83250396,66.1053807,0xcc891a,62.79081426,17.1984926,64.87891672,0xeda22c,72.67039325,17.67080188,68.99983877,38.70241838,27.82663636,-32.64032519,38.03913322,26.27003159,-41.50483103,53.19667972,5.449827927,-8.453228255,0,57.44591077,13.85650862,-42.69005446,79.08732568,13.02732671,0.733270405
BPTD,0xe7a835,73.46003812,12.83250396,66.1053807,0xcc891a,62.79081426,17.1984926,64.87891672,0xeda22c,72.67039325,17.67080188,68.99983877,47.22337773,57.56009575,2.864568131,34.64062977,37.14446178,-24.88139498,55.08950095,-0.023534989,20.77446922,1,66.78220529,33.18816591,13.60223289,80.4152471,11.38260178,17.5661919
BPTD,0xe7a835,73.46003812,12.83250396,66.1053807,0xcc891a,62.79081426,17.1984926,64.87891672,0xeda22c,72.67039325,17.67080188,68.99983877,80.91857439,-52.57477065,56.85367147,58.45236072,-27.81276069,26.25571348,26.43831876,89.63556725,-15.92601043,1,8.33120817,37.20918575,-45.84034256,64.81944374,20.89429718,22.2865593
BPTD,0xe7a835,73.46003812,12.83250396,66.1053807,0xcc891a,62.79081426,17.1984926,64.87891672,0xeda22c,72.67039325,17.67080188,68.99983877,32.54833831,48.46081152,35.87000457,28.22093396,27.32708598,12.95514234,57.84354201,9.056248936,80.30078654,1,61.62470777,56.58104014,36.54577926,73.83013649,16.54595459,35.30297725
BPTD,0xe7a835,73.46003812,12.83250396,66.1053807,0xcc891a,62.79081426,17.1984926,64.87891672,0xeda22c,72.67039325,17.67080188,68.99983877,56.50099934,67.44142743,31.19315537,35.89750977,24.9284391,-7.660650017,54.42963926,7.353236178,39.04453991,1,57.55215806,13.80875158,14.09574101,78.58984061,10.78717462,29.21847302
BPTD,0xe7a835,73.46003812,12.83250396,66.1053807,0xcc891a,62.79081426,17.1984926,64.87891672,0xeda22c,72.67039325,17.67080188,68.99983877,52.8140399,-28.36990488,9.192675378,51.08842051,-22.34071137,-2.573134598,41.20287264,51.30847718,-10.39540249,1,43.47571853,23.53788544,-18.62301356,72.9182247,22.24391873,9.602273934
BPTD,0xe7a835,73.46003812,12.83250396,66.1053807,0xcc891a,62.79081426,17.1984926,64.87891672,0xeda22c,72.67039325,17.67080188,68.99983877,47.75733174,47.18330597,-10.30636276,39.64775911,31.83991064,-30.669488,52.17098397,0.000243564,-1.161322399,0,62.3075891,13.58147783,-32.84826119,81.08227105,11.94283677,5.069609901
BPTD,0xe7a835,73.46003812,12.83250396,66.1053807,0xcc891a,62.79081426,17.1984926,64.87891672,0xeda22c,72.67039325,17.67080188,68.99983877,48.22259861,18.14401561,14.09555225,44.41166536,6.776637022,1.836645482,48.52563667,19.47283179,21.87874885,1,52.73740299,18.77123369,-0.343822416,75.93402756,17.449175,16.6764045
BPTD,0xe7a835,73.46003812,12.83250396,66.1053807,0xcc891a,62.79081426,17.1984926,64.87891672,0xeda22c,72.67039325,17.67080188,68.99983877,61.49989921,76.95430861,-43.7142063,41.39041567,41.01060428,-48.22367407,50.95134743,-10.75617224,-26.01941758,0,51.82188094,25.30080609,-75.10557491,75.25181523,15.2809711,-5.65871322
BPTD,0xe7a835,73.46003812,12.83250396,66.1053807,0xcc891a,62.79081426,17.1984926,64.87891672,0xeda22c,72.67039325,17.67080188,68.99983877,56.04799738,83.14908407,-39.71303104,35.3607351,57.09638985,-57.71518196,54.71691848,-17.03873151,-18.54716494,0,53.10781169,-17.914074,-27.86861774,78.22205562,8.328459973,-1.472611928
BPTD,0xe7a835,73.46003812,12.83250396,66.1053807,0xcc891a,62.79081426,17.1984926,64.87891672,0xeda22c,72.67039325,17.67080188,68.99983877,42.09897331,26.83817417,-69.13750329,38.20786785,20.4173231,-55.89453249,53.09329537,9.511960697,-24.68595553,0,48.0148582,2.915477771,-42.33303565,75.57558257,15.58514129,-4.943613245
BPTD,0xe7a835,73.46003812,12.83250396,66.1053807,0xcc891a,62.79081426,17.1984926,64.87891672,0xeda22c,72.67039325,17.67080188,68.99983877,38.77621479,-19.81368934,45.17925686,38.56844344,-25.3712107,31.44435252,52.86914241,33.91891861,70.58850325,1,48.2319746,-14.45006983,27.81501332,75.43888384,2.438573287,47.90666361
BPTD,0xe7a835,73.46003812,12.83250396,66.1053807,0xcc891a,62.79081426,17.1984926,64.87891672,0xeda22c,72.67039325,17.67080188,68.99983877,52.65579026,-43.73191968,48.52902467,51.05372259,-40.89752819,42.24184953,41.2505351,64.4768328,63.81865179,1,57.56849499,4.098520454,42.41497983,78.8565863,3.231924849,57.50166821
BPTD,0xe7a835,73.46003812,12.83250396,66.1053807,0xcc891a,62.79081426,17.1984926,64.87891672,0xeda22c,72.67039325,17.67080188,68.99983877,95.27125257,-29.11701321,71.64626356,59.35650351,-18.27575231,23.83729479,23.41076661,85.34728836,-26.27523353,1,7.394585362,38.26596985,-52.1839846,63.95796959,24.22129863,17.53303097
BPTD,0xe7a835,73.46003812,12.83250396,66.1053807,0xcc891a,62.79081426,17.1984926,64.87891672,0xeda22c,72.67039325,17.67080188,68.99983877,85.94591614,-0.118632735,23.71779527,60.88298809,-1.527593058,-16.53552907,16.61001193,71.49395934,-87.30339463,1,32.04799684,78.76684368,-107.2485993,65.19210808,37.62265347,-22.75373148
BPTD,0xe7a835,73.46003812,12.83250396,66.1053807,0xcc891a,62.79081426,17.1984926,64.87891672,0xeda22c,72.67039325,17.67080188,68.99983877,71.57071415,33.00926913,-4.968412205,58.07973893,2.100979304,-20.66575408,27.5500659,42.64981593,-67.6822666,0,24.93263198,31.14281969,-60.50977305,67.59839347,29.80206749,-12.38719996
BPTD,0xe7a835,73.46003812,12.83250396,66.1053807,0xcc891a,62.79081426,17.1984926,64.87891672,0xeda22c,72.67039325,17.67080188,68.99983877,52.68186234,-9.750147107,37.44153989,49.09952155,-14.9429556,23.76816744,43.74375993,41.29223726,33.54886606,1,43.60932843,13.52319764,9.091852041,73.18721823,15.10466073,36.14455858
BPTD,0xe7a835,73.46003812,12.83250396,66.1053807,0xcc891a,62.79081426,17.1984926,64.87891672,0xeda22c,72.67039325,17.67080188,68.99983877,20.42397118,-14.33274614,28.32992087,24.54468658,-7.153273852,17.84740453,59.03598379,20.60315227,69.34053349,1,43.54253432,-24.03315564,4.596291377,73.50008979,4.536464262,30.86916366
BPTD,0xe7a835,73.46003812,12.83250396,66.1053807,0xcc891a,62.79081426,17.1984926,64.87891672,0xeda22c,72.67039325,17.67080188,68.99983877,43.14510379,45.89605188,-70.98979001,36.64022753,36.28411744,-57.58035936,54.01816167,-1.066914322,-21.9935268,0,51.82188094,25.30080609,-75.10557491,75.49485542,15.20264573,-5.745174958
BPTD,0xe7a835,73.46003812,12.83250396,66.1053807,0xcc891a,62.79081426,17.1984926,64.87891672,0xeda22c,72.67039325,17.67080188,68.99983877,52.88872357,-14.36803865,9.561827018,50.32844447,-14.43528699,-1.642807006,42.21828858,43.1027564,-5.99470379,1,43.50338795,22.96864436,-13.8525693,72.85895903,21.72472953,13.65117259
BPTD,0xe7a835,73.46003812,12.83250396,66.1053807,0xcc891a,62.79081426,17.1984926,64.87891672,0xeda22c,72.67039325,17.67080188,68.99983877,62.23766646,14.01108137,-28.20797979,56.21272991,6.456449012,-25.14752048,32.28399595,29.14113699,-60.88308619,0,33.5810507,25.37755658,-61.78159534,69.1621609,28.57134543,-15.72364925
BPTD,0xe7a835,73.46003812,12.83250396,66.1053807,0xcc891a,62.79081426,17.1984926,64.87891672,0xeda22c,72.67039325,17.67080188,68.99983877,27.86984116,56.89714819,-77.26370635,26.67770955,59.19452811,-75.47157366,58.37405902,-6.261815171,-15.25479287,0,51.41551262,-20.18043309,-22.80186468,77.96936959,8.522408186,-0.622182464
BPTD,0xe7a835,73.46003812,12.83250396,66.1053807,0xcc891a,62.79081426,17.1984926,64.87891672,0xeda22c,72.67039325,17.67080188,68.99983877,57.57421989,-4.907145912,4.70289818,53.94733781,-5.464096122,-8.656082672,36.7651085,41.65678263,-30.71530664,0,34.14440861,22.10310757,-41.85434424,69.85242576,25.17551956,-3.141067955
BPTD,0xe7a835,73.46003812,12.83250396,66.1053807,0xcc891a,62.79081426,17.1984926,64.87891672,0xeda22c,72.67039325,17.67080188,68.99983877,62.30726426,-9.612192237,32.74084163,56.68851208,-18.23307828,19.24819147,31.18806738,66.84122648,-12.85229921,1,19.94489423,32.7338089,-33.26881207,66.03572284,23.82925891,19.69432832
BPTD,0xe7a835,73.46003812,12.83250396,66.1053807,0xcc891a,62.79081426,17.1984926,64.87891672,0xeda22c,72.67039325,17.67080188,68.99983877,57.38798648,23.56120139,-5.110159051,50.34617935,15.82327415,-23.85644252,42.19525312,10.94011276,-31.37173384,0,48.24291988,-0.881342392,-28.1207107,75.76133476,16.39273686,-3.890320718
BPTD,0xe7a835,73.46003812,12.83250396,66.1053807,0xcc891a,62.79081426,17.1984926,64.87891672,0xeda22c,72.67039325,17.67080188,68.99983877,76.3333654,8.511596108,72.98248358,59.17280724,-24.69759609,53.90398065,24.06965585,92.29052294,26.64297367,1,29.58254385,12.82605677,27.59793394,67.80633206,14.65222792,53.65990405
BPTD,0xe7a835,73.46003812,12.83250396,66.1053807,0xcc891a,62.79081426,17.1984926,64.87891672,0xeda22c,72.67039325,17.67080188,68.99983877,95.37991523,-9.685117173,9.68163438,60.87858673,-1.307288249,-15.82903078,16.63445723,70.89998545,-86.49026467,0,17.29909825,54.60188684,-74.36701583,65.00223984,34.52008788,-17.73816043
BPTD,0xe7a835,73.46003812,12.83250396,66.1053807,0xcc891a,62.79081426,17.1984926,64.87891672,0xeda22c,72.67039325,17.67080188,68.99983877,57.40639008,-18.66891841,13.70662442,53.93670185,-17.29441406,0.348094756,36.78378972,54.7273477,-20.34439176,1,34.28717474,27.48958347,-32.62540366,69.71101153,24.03723749,5.22027678
BPTD,0xe7a835,73.46003812,12.83250396,66.1053807,0xcc891a,62.79081426,17.1984926,64.87891672,0xeda22c,72.67039325,17.67080188,68.99983877,57.35703664,37.39361707,-0.362784815,47.80958534,16.18663699,-21.89547204,45.20896157,10.86485776,-19.14282063,0,48.0221883,7.670478328,-47.19427637,75.24556639,15.38666593,-4.676981884
BPTD,0xe7a835,73.46003812,12.83250396,66.1053807,0xcc891a,62.79081426,17.1984926,64.87891672,0xeda22c,72.67039325,17.67080188,68.99983877,43.03663214,-25.3387074,-8.743831878,42.62732378,-11.61038297,-20.25879627,50.00957188,31.0076443,1.169955898,1,57.45612673,14.34347573,-19.00987641,79.29403791,17.93995146,1.273767051
BPTD,0xe7a835,73.46003812,12.83250396,66.1053807,0xcc891a,62.79081426,17.1984926,64.87891672,0xeda22c,72.67039325,17.67080188,68.99983877,90.4261303,-52.48599773,51.91459728,59.89325531,-14.23657501,6.089201129,21.32603325,84.61223061,-52.22748805,1,12.7378716,47.01406523,-63.85984631,64.38698898,28.98696384,0.390305131
BPTD,0xe7a835,73.46003812,12.83250396,66.1053807,0xcc891a,62.79081426,17.1984926,64.87891672,0xeda22c,72.67039325,17.67080188,68.99983877,80.8194805,-38.54830064,72.71377296,59.5894251,-24.52455474,49.5809038,22.53734586,96.34248261,11.1522213,1,16.28379078,0.003411663,-0.000509361,65.67073515,15.54531274,45.37634967
BPTD,0xe7a835,73.46003812,12.83250396,66.1053807,0xcc891a,62.79081426,17.1984926,64.87891672,0xeda22c,72.67039325,17.67080188,68.99983877,34.36552146,-14.6043516,-4.565602184,36.08997401,-7.425131528,-11.1479148,54.32459079,24.59194847,33.67603995,1,62.17063418,27.73874595,13.87366993,78.91437636,12.46948187,22.34042107
BPTD,0xe7a835,73.46003812,12.83250396,66.1053807,0xcc891a,62.79081426,17.1984926,64.87891672,0xeda22c,72.67039325,17.67080188,68.99983877,57.14305632,-48.01611313,18.32625533,55.40553433,-34.19425214,8.819404125,34.00717031,76.65864346,-18.11065071,1,24.61940927,32.7208621,-32.75628841,67.07397,24.93386306,15.41397408
BPTD,0xe7a835,73.46003812,12.83250396,66.1053807,0xcc891a,62.79081426,17.1984926,64.87891672,0xeda22c,72.67039325,17.67080188,68.99983877,43.43842197,-23.26457449,13.48058287,43.20441622,-20.09097236,1.893227603,49.54660583,36.37962841,26.47224327,1,52.88900367,9.347599554,9.493366469,77.0530593,11.4699083,28.66521227
BPTD,0xe7a835,73.46003812,12.83250396,66.1053807,0xcc891a,62.79081426,17.1984926,64.87891672,0xeda22c,72.67039325,17.67080188,68.99983877,48.24254819,18.46693679,-32.93465499,45.15799844,22.32540432,-43.31629947,47.85640562,5.17260825,-33.07273814,0,51.82188094,25.30080609,-75.10557491,75.74279337,14.10781168,-4.747637936
BPTD,0xe7a835,73.46003812,12.83250396,66.1053807,0xcc891a,62.79081426,17.1984926,64.87891672,0xeda22c,72.67039325,17.67080188,68.99983877,29.44949889,-29.10216501,28.56689055,30.97289737,-25.8361042,17.39563366,56.77866799,28.05847442,79.02545047,1,52.74069607,-14.04284262,18.51901621,77.56697693,1.752450945,36.21592538
BPTD,0xe7a835,73.46003812,12.83250396,66.1053807,0xcc891a,62.79081426,17.1984926,64.87891672,0xeda22c,72.67039325,17.67080188,68.99983877,12.00177131,-7.912527562,-8.174677723,18.40895566,2.343575231,-12.19908361,60.53963751,17.71423458,102.7257841,1,62.2356615,23.06341386,28.26302004,79.31122349,7.37717154,38.53848607
BPTD,0xe7a835,73.46003812,12.83250396,66.1053807,0xcc891a,62.79081426,17.1984926,64.87891672,0xeda22c,72.67039325,17.67080188,68.99983877,71.55842541,-15.30278132,68.59970981,59.41601238,-26.97425298,56.07280202,23.19181339,97.62591095,30.82341154,1,29.58254385,12.82605677,27.59793394,68.30707591,14.06971701,54.61239569
BPTD,0xe7a835,73.46003812,12.83250396,66.1053807,0xcc891a,62.79081426,17.1984926,64.87891672,0xeda22c,72.67039325,17.67080188,68.99983877,38.4474684,37.4980667,-0.529058396,34.02450255,28.1191055,-16.78082717,55.39702966,6.214797302,32.80037669,1,57.3153378,18.67079789,13.87749309,77.92220804,10.71547573,28.92015211
BPTD,0xe7a835,73.46003812,12.83250396,66.1053807,0xcc891a,62.79081426,17.1984926,64.87891672,0xeda22c,72.67039325,17.67080188,68.99983877,76.38956757,-14.50525832,52.3740734,59.84353961,-21.26410572,28.00077326,21.53030914,94.72515259,-25.24375875,1,8.33120817,37.20918575,-45.84034256,63.90096144,21.90378202,22.96269637
BPTD,0xe7a835,73.46003812,12.83250396,66.1053807,0xcc891a,62.79081426,17.1984926,64.87891672,0xeda22c,72.67039325,17.67080188,68.99983877,62.12419221,9.271800833,18.31101461,54.87609001,-3.149677642,1.277062239,35.05650529,40.9727989,-24.12652122,0,34.28717474,27.48958347,-32.62540366,69.79591601,23.89766886,6.447421072
BPTD,0xe7a835,73.46003812,12.83250396,66.1053807,0xcc891a,62.79081426,17.1984926,64.87891672,0xeda22c,72.67039325,17.67080188,68.99983877,56.04799738,83.14908407,-39.71303104,35.3607351,57.09638985,-57.71518196,54.71691848,-17.03873151,-18.54716494,0,53.10781169,-17.914074,-27.86861774,78.22205562,8.328459973,-1.472611928
BPTD,0xe7a835,73.46003812,12.83250396,66.1053807,0xcc891a,62.79081426,17.1984926,64.87891672,0xeda22c,72.67039325,17.67080188,68.99983877,76.3942636,4.303771371,42.42143578,60.06000469,-14.88816422,16.37753854,20.62195888,87.53787416,-41.74812187,1,7.394585362,38.26596985,-52.1839846,63.6393109,21.91729519,18.04170618
BPTD,0xe7a835,73.46003812,12.83250396,66.1053807,0xcc891a,62.79081426,17.1984926,64.87891672,0xeda22c,72.67039325,17.67080188,68.99983877,48.20584044,-0.712804515,28.20879707,45.75039795,-5.637273371,15.58792689,47.30295132,29.87633909,35.88639244,1,52.65399369,27.74257728,13.69021852,75.1329406,16.26546818,31.89425138
BPTD,0xe7a835,73.46003812,12.83250396,66.1053807,0xcc891a,62.79081426,17.1984926,64.87891672,0xeda22c,72.67039325,17.67080188,68.99983877,20.42397118,-14.33274614,28.32992087,24.54468658,-7.153273852,17.84740453,59.03598379,20.60315227,69.34053349,1,43.54253432,-24.03315564,4.596291377,73.50008979,4.536464262,30.86916366
BPTD,0xe7a835,73.46003812,12.83250396,66.1053807,0xcc891a,62.79081426,17.1984926,64.87891672,0xeda22c,72.67039325,17.67080188,68.99983877,52.7898984,-14.46183882,-9.390304973,51.51914893,-7.445180502,-19.75252363,40.60026948,38.85368558,-31.82282635,0,47.8822758,31.33892248,-65.95575656,73.85592012,20.45575602,-7.119573766
BPTD,0xe7a835,73.46003812,12.83250396,66.1053807,0xcc891a,62.79081426,17.1984926,64.87891672,0xeda22c,72.67039325,17.67080188,68.99983877,32.25494493,60.38452374,-26.23169033,25.59345188,59.91092984,-47.9407506,58.72046888,-5.442273167,18.1531626,0,66.78220529,33.18816591,13.60223289,80.36484706,10.68401912,17.51254669
BPTD,0xe7a835,73.46003812,12.83250396,66.1053807,0xcc891a,62.79081426,17.1984926,64.87891672,0xeda22c,72.67039325,17.67080188,68.99983877,85.76902736,-9.633526703,14.26445356,61.18547303,-1.907299599,-15.2108672,14.82622698,76.91613387,-89.51169505,1,17.29909825,54.60188684,-74.36701583,65.5457367,34.86878023,-16.4344564
BPTD,0xe7a835,73.46003812,12.83250396,66.1053807,0xcc891a,62.79081426,17.1984926,64.87891672,0xeda22c,72.67039325,17.67080188,68.99983877,43.15948192,41.49905216,-61.32620343,39.03619577,34.41655838,-53.69384364,52.57167161,-1.676091094,-24.75153592,0,51.82188094,25.30080609,-75.10557491,75.30177517,14.82916365,-5.202962625
BPTD,0xe7a835,73.46003812,12.83250396,66.1053807,0xcc891a,62.79081426,17.1984926,64.87891672,0xeda22c,72.67039325,17.67080188,68.99983877,48.24254819,18.46693679,-32.93465499,45.15799844,22.32540432,-43.31629947,47.85640562,5.17260825,-33.07273814,0,51.82188094,25.30080609,-75.10557491,75.74279337,14.10781168,-4.747637936
BPTD,0xe7a835,73.46003812,12.83250396,66.1053807,0xcc891a,62.79081426,17.1984926,64.87891672,0xeda22c,72.67039325,17.67080188,68.99983877,71.6389507,-19.22928946,-9.4280082,60.10943809,-6.350926567,-18.7727488,20.40733405,72.85770627,-81.73051298,0,32.04799684,78.76684368,-107.2485993,65.73309115,36.36763219,-19.90271111
BPTD,0xe7a835,73.46003812,12.83250396,66.1053807,0xcc891a,62.79081426,17.1984926,64.87891672,0xeda22c,72.67039325,17.67080188,68.99983877,20.27905097,23.07649624,3.521865043,22.67117725,13.6625075,-8.513535678,59.55450242,15.07719535,89.5125977,1,57.40268083,13.97405569,22.9377563,78.47922273,8.263767908,36.91853737
BPTD,0xe7a835,73.46003812,12.83250396,66.1053807,0xcc891a,62.79081426,17.1984926,64.87891672,0xeda22c,72.67039325,17.67080188,68.99983877,52.26529581,57.35950145,-15.19879947,40.33647728,38.08698501,-43.40857202,51.70315677,-6.369896758,-17.49983154,0,51.82188094,25.30080609,-75.10557491,75.45754865,14.68282813,-5.128643597
BPTD,0xe7a835,73.46003812,12.83250396,66.1053807,0xcc891a,62.79081426,17.1984926,64.87891672,0xeda22c,72.67039325,17.67080188,68.99983877,85.84758655,19.02427193,-0.00371812,60.86537962,-0.067462651,-16.76944666,16.70757425,67.65500042,-87.35479643,1,32.04799684,78.76684368,-107.2485993,65.72530185,37.61633661,-19.88772718
BPTD,0xe7a835,73.46003812,12.83250396,66.1053807,0xcc891a,62.79081426,17.1984926,64.87891672,0xeda22c,72.67039325,17.67080188,68.99983877,13.65372926,38.01057423,-31.3788341,18.77850524,33.03226318,-35.98053564,60.46407129,10.41872968,51.12440785,1,61.9478359,42.07599321,22.93211098,76.81812146,13.02277491,27.86637835
BPTD,0xe7a835,73.46003812,12.83250396,66.1053807,0xcc891a,62.79081426,17.1984926,64.87891672,0xeda22c,72.67039325,17.67080188,68.99983877,43.58705583,4.33519536,-23.40080071,43.17471376,9.064252667,-31.86258776,49.57081734,17.3737914,-13.82840927,0,52.75797926,14.06288152,-37.88629073,77.04705006,16.20697692,-2.637202444
BPTD,0xe7a835,73.46003812,12.83250396,66.1053807,0xcc891a,62.79081426,17.1984926,64.87891672,0xeda22c,72.67039325,17.67080188,68.99983877,71.49826841,23.48007655,13.78790538,58.89556774,-2.159925816,-12.18703121,25.01915002,54.99567972,-64.35771201,0,18.44740142,40.4814247,-63.5173248,65.91959058,29.61054891,-5.903719023
BPTD,0xe7a835,73.46003812,12.83250396,66.1053807,0xcc891a,62.79081426,17.1984926,64.87891672,0xeda22c,72.67039325,17.67080188,68.99983877,51.64485163,67.84129394,16.49756914,33.48859709,34.77861012,-19.89590095,55.65636165,2.405379074,30.42311963,1,57.55078401,23.15142376,18.88631818,77.51345911,12.14701668,30.98588937
BPTD,0xe7a835,73.46003812,12.83250396,66.1053807,0xcc891a,62.79081426,17.1984926,64.87891672,0xeda22c,72.67039325,17.67080188,68.99983877,57.14305632,-48.01611313,18.32625533,55.40553433,-34.19425214,8.819404125,34.00717031,76.65864346,-18.11065071,1,24.61940927,32.7208621,-32.75628841,67.07397,24.93386306,15.41397408
BPTD,0xe7a835,73.46003812,12.83250396,66.1053807,0xcc891a,62.79081426,17.1984926,64.87891672,0xeda22c,72.67039325,17.67080188,68.99983877,66.67256467,-0.706230991,-42.62777039,59.62128289,-9.346958787,-19.62528075,22.4143348,73.65232835,-78.28189527,0,17.29909825,54.60188684,-74.36701583,64.96257174,36.20404205,-17.64821627
BPTD,0xe7a835,73.46003812,12.83250396,66.1053807,0xcc891a,62.79081426,17.1984926,64.87891672,0xeda22c,72.67039325,17.67080188,68.99983877,80.92846376,-38.81987885,-4.878947287,59.49825455,-9.979944252,-19.93529297,22.88454786,73.63854332,-77.57665319,0,17.29909825,54.60188684,-74.36701583,65.46741766,35.26509288,-17.0151791
BPTD,0xe7a835,73.46003812,12.83250396,66.1053807,0xcc891a,62.79081426,17.1984926,64.87891672,0xeda22c,72.67039325,17.67080188,68.99983877,45.7806481,75.97002749,-22.22656095,30.80724849,63.06176046,-55.71321854,56.84736418,-14.52740759,-4.087869731,0,57.39366684,-10.2269348,-28.65898659,80.14020647,6.642358012,1.752555155
BPTD,0xe7a835,73.46003812,12.83250396,66.1053807,0xcc891a,62.79081426,17.1984926,64.87891672,0xeda22c,72.67039325,17.67080188,68.99983877,85.70933854,-19.72842365,77.57158207,59.77110931,-25.47680576,48.29207752,21.82352656,99.64186845,6.635705095,1,1.40539487,9.876966008,-23.18453895,63.32635071,17.28448365,48.31283099
BPTD,0xe7a835,73.46003812,12.83250396,66.1053807,0xcc891a,62.79081426,17.1984926,64.87891672,0xeda22c,72.67039325,17.67080188,68.99983877,29.31428885,22.8258145,13.15924192,29.3366507,12.66390353,1.242780368,57.43094604,14.9557385,80.53789872,1,61.85767499,37.66024701,22.65634194,77.43008719,12.81129661,29.20251499
BPTD,0xe7a835,73.46003812,12.83250396,66.1053807,0xcc891a,62.79081426,17.1984926,64.87891672,0xeda22c,72.67039325,17.67080188,68.99983877,76.18601091,-28.38376702,4.451174512,60.36903124,-6.688094176,-16.93527696,19.2314198,76.37986078,-82.25868588,1,17.29909825,54.60188684,-74.36701583,64.61180394,36.53033752,-17.31624944
BPTD,0xe7a835,73.46003812,12.83250396,66.1053807,0xcc891a,62.79081426,17.1984926,64.87891672,0xeda22c,72.67039325,17.67080188,68.99983877,43.2863942,-39.38357736,23.00033265,43.04814441,-34.34487573,13.38171844,49.67351733,43.26641136,43.84881974,1,52.65777936,13.78631594,18.54561124,76.32633647,11.04291171,36.01585238
BPTD,0xe7a835,73.46003812,12.83250396,66.1053807,0xcc891a,62.79081426,17.1984926,64.87891672,0xeda22c,72.67039325,17.67080188,68.99983877,15.82261383,22.74682282,-23.08398823,20.73154808,17.8144479,-25.04816196,60.03451393,14.15597907,61.78900891,1,52.88900367,9.347599554,9.493366469,76.85434317,11.7848214,27.18983986
BPTD,0xe7a835,73.46003812,12.83250396,66.1053807,0xcc891a,62.79081426,17.1984926,64.87891672,0xeda22c,72.67039325,17.67080188,68.99983877,81.12771471,-18.88878421,18.93637436,61.06301174,-0.599991335,-16.42870163,15.57446726,71.73021187,-89.30842919,1,32.04799684,78.76684368,-107.2485993,65.22366657,37.22379404,-21.2342904
BPTD,0xe7a835,73.46003812,12.83250396,66.1053807,0xcc891a,62.79081426,17.1984926,64.87891672,0xeda22c,72.67039325,17.67080188,68.99983877,37.41326759,63.75916561,-53.93707743,30.74780311,62.65994031,-66.43719087,56.87186717,-14.1206081,-15.66458663,0,53.10781169,-17.914074,-27.86861774,78.36250234,7.697562211,-1.020560053
