Type,Method,Bg_RRGGBB, Bg_L,Bg_a,Bg_b,Bg_TD_RRGGBB,Bg_TD_L,Bg_TD_a,Bg_TD_b,Bg_ND_RRGGBB,Bg_ND_L,Bg_ND_a,Bg_ND_b,Fg_L,Fg_a,Fg_b,CD_Fg_L,CD_Fg_a,CD_Fg_b,Com_Fg_L,Com_Fg_a,Com_Fg_b,GammutFlag,ComS_Fg_L,ComS_Fg_a,ComS_Fg_b,Measured_L,Measured_a,Measured_b,,,,,,,
AD,ND,0x39469e,32.91127083,24.71398711,-51.44824535,0x213785,25.01743187,22.19335206,-48.55347934,0x373fa6,31.33946152,32.58337179,-58.93719936,48.18252998,-4.853328463,32.55093136,39.0962509,-10.51384472,12.73616271,38.09590107,-43.45842238,-38.73837399,1,38.09590107,-43.45842238,-38.73837399,43.1375437,22.32635288,-59.60519496,,,,,,,
AD,ND,0x39469e,32.91127083,24.71398711,-51.44824535,0x213785,25.01743187,22.19335206,-48.55347934,0x373fa6,31.33946152,32.58337179,-58.93719936,20.21295714,23.04427443,-9.661725231,11.41464541,21.35494971,-21.72818681,22.84179014,28.33910779,-66.9571698,1,22.84179014,28.33910779,-66.9571698,50.85059859,1.989235585,-47.12829975,,,,,,,
AD,ND,0x39469e,32.91127083,24.71398711,-51.44824535,0x213785,25.01743187,22.19335206,-48.55347934,0x373fa6,31.33946152,32.58337179,-58.93719936,76.32168175,8.669035945,67.38121205,69.03643094,-1.116184569,63.92507411,71.97088562,-1.269394169,25.61030802,0,71.97088562,-1.269394169,25.61030802,64.53967881,10.10737611,-14.55037078,,,,,,,
AD,ND,0x39469e,32.91127083,24.71398711,-51.44824535,0x213785,25.01743187,22.19335206,-48.55347934,0x373fa6,31.33946152,32.58337179,-58.93719936,71.60046011,-9.752930243,37.69480366,65.71751107,-25.62137546,35.45044025,66.72600752,-24.80611119,32.90996529,0,66.72600752,-24.80611119,32.90996529,62.84385888,8.434047072,-44.50455657,,,,,,,
AD,ND,0x39469e,32.91127083,24.71398711,-51.44824535,0x213785,25.01743187,22.19335206,-48.55347934,0x373fa6,31.33946152,32.58337179,-58.93719936,71.61611151,13.94786245,4.725523605,64.1406617,7.533818204,-13.46441151,66.7435571,3.725524605,71.73221777,0,66.7435571,3.725524605,71.73221777,60.5159465,8.077196929,-1.353136977,,,,,,,
AD,ND,0x39469e,32.91127083,24.71398711,-51.44824535,0x213785,25.01743187,22.19335206,-48.55347934,0x373fa6,31.33946152,32.58337179,-58.93719936,90.39317575,-48.34306599,87.21009012,90.72740024,-66.81983245,88.01609956,87.17259805,-62.58842075,54.33537788,0,87.17259805,-62.58842075,54.33537788,82.60401368,-49.41035206,13.37466965,,,,,,,
AD,ND,0x39469e,32.91127083,24.71398711,-51.44824535,0x213785,25.01743187,22.19335206,-48.55347934,0x373fa6,31.33946152,32.58337179,-58.93719936,48.10654267,23.73131337,-4.951687875,37.21598216,19.63484082,-22.10902962,37.98884983,6.941368946,-14.2590923,0,37.98884983,6.941368946,-14.2590923,40.29546352,18.74445265,-46.32293565,,,,,,,
AD,ND,0x39469e,32.91127083,24.71398711,-51.44824535,0x213785,25.01743187,22.19335206,-48.55347934,0x373fa6,31.33946152,32.58337179,-58.93719936,48.17667114,3.39517172,48.89016043,38.78598857,-3.490574463,31.94452137,38.08765306,-27.41703246,-43.2099032,1,38.08765306,-27.41703246,-43.2099032,42.36884934,29.24340256,-63.96020217,,,,,,,
AD,ND,0x39469e,32.91127083,24.71398711,-51.44824535,0x213785,25.01743187,22.19335206,-48.55347934,0x373fa6,31.33946152,32.58337179,-58.93719936,43.6079318,18.34611113,-27.82426969,35.73278542,22.25930353,-47.1814186,31.28219744,-7.111345713,-0.38600527,0,31.28219744,-7.111345713,-0.38600527,35.73278542,15.32242198,-41.72483071,,,,,,,
AD,ND,0x39469e,32.91127083,24.71398711,-51.44824535,0x213785,25.01743187,22.19335206,-48.55347934,0x373fa6,31.33946152,32.58337179,-58.93719936,76.27001126,32.83789529,0.073169849,69.46953077,32.42952302,-21.79905632,71.91397278,26.33260822,44.03277613,0,71.91397278,26.33260822,44.03277613,64.92286474,36.40474039,-12.68350475,,,,,,,
AD,ND,0x39469e,32.91127083,24.71398711,-51.44824535,0x213785,25.01743187,22.19335206,-48.55347934,0x373fa6,31.33946152,32.58337179,-58.93719936,57.1048468,51.87801023,13.37215396,46.62487975,50.32541544,-2.066718845,49.77815756,47.19906536,2.983596622,0,49.77815756,47.19906536,2.983596622,61.29884017,15.8509747,-12.02630622,,,,,,,
AD,ND,0x39469e,32.91127083,24.71398711,-51.44824535,0x213785,25.01743187,22.19335206,-48.55347934,0x373fa6,31.33946152,32.58337179,-58.93719936,47.98383616,-18.86916661,-5.282338583,40.08949262,-17.4645289,-17.75605636,37.81561831,-77.16890089,-14.41962105,1,37.81561831,-77.16890089,-14.41962105,41.87600176,4.130100153,-42.25100911,,,,,,,
AD,ND,0x39469e,32.91127083,24.71398711,-51.44824535,0x213785,25.01743187,22.19335206,-48.55347934,0x373fa6,31.33946152,32.58337179,-58.93719936,62.04659918,42.20900146,-18.98552352,54.02169907,46.31596412,-43.3021145,55.74615711,35.6402459,29.22060778,0,55.74615711,35.6402459,29.22060778,49.72575076,40.90730466,-26.74738471,,,,,,,
AD,ND,0x39469e,32.91127083,24.71398711,-51.44824535,0x213785,25.01743187,22.19335206,-48.55347934,0x373fa6,31.33946152,32.58337179,-58.93719936,19.45577599,34.19132587,-10.6463804,15.03470217,18.60645233,-17.02154631,23.47587384,18.45182341,-65.95642523,1,23.47587384,18.45182341,-65.95642523,56.03769837,19.35727646,-60.55816698,,,,,,,
AD,ND,0x39469e,32.91127083,24.71398711,-51.44824535,0x213785,25.01743187,22.19335206,-48.55347934,0x373fa6,31.33946152,32.58337179,-58.93719936,81.09846155,-0.806648934,72.49157622,75.96479737,-14.28733771,74.08267045,77.1926556,-10.99392407,36.35143679,0,77.1926556,-10.99392407,36.35143679,72.24854447,7.352842945,-11.36974557,,,,,,,
AD,ND,0x39469e,32.91127083,24.71398711,-51.44824535,0x213785,25.01743187,22.19335206,-48.55347934,0x373fa6,31.33946152,32.58337179,-58.93719936,43.53252982,9.39576638,-0.24354759,33.96204992,6.21229283,-11.10136168,31.16220644,-26.01010134,-37.747563,1,31.16220644,-26.01010134,-37.747563,38.72525017,23.37787066,-56.27077756,,,,,,,
AD,ND,0x39469e,32.91127083,24.71398711,-51.44824535,0x213785,25.01743187,22.19335206,-48.55347934,0x373fa6,31.33946152,32.58337179,-58.93719936,90.24558473,-52.5280609,18.39532389,92.49535561,-61.86051992,7.385469306,87.01562794,-67.48469261,58.31521363,0,87.01562794,-67.48469261,58.31521363,82.31418963,-59.76516871,18.37689404,,,,,,,
AD,ND,0x39469e,32.91127083,24.71398711,-51.44824535,0x213785,25.01743187,22.19335206,-48.55347934,0x373fa6,31.33946152,32.58337179,-58.93719936,43.27023423,8.442694733,43.32790219,32.87557224,1.481237076,20.61560124,30.74238154,-28.98307321,-56.43781054,1,30.74238154,-28.98307321,-56.43781054,43.10777398,47.55184162,-85.49639862,,,,,,,
AD,ND,0x39469e,32.91127083,24.71398711,-51.44824535,0x213785,25.01743187,22.19335206,-48.55347934,0x373fa6,31.33946152,32.58337179,-58.93719936,85.83828808,-38.18172057,47.451204,84.8815179,-59.72504474,45.40106738,82.30750786,-52.59806381,81.85189265,0,82.30750786,-52.59806381,81.85189265,79.12759011,-43.98981419,34.67024678,,,,,,,
AD,ND,0x39469e,32.91127083,24.71398711,-51.44824535,0x213785,25.01743187,22.19335206,-48.55347934,0x373fa6,31.33946152,32.58337179,-58.93719936,61.97999027,-44.4232599,8.788560181,58.11290755,-40.29657546,2.268892184,55.66731661,-82.7392231,31.01703932,1,55.66731661,-82.7392231,31.01703932,53.53549579,-21.5827046,-15.61235222,,,,,,,
AD,ND,0x39469e,32.91127083,24.71398711,-51.44824535,0x213785,25.01743187,22.19335206,-48.55347934,0x373fa6,31.33946152,32.58337179,-58.93719936,80.98173635,-23.39954929,18.63324661,79.04414734,-38.34080407,6.59074809,77.06592121,-37.20714742,80.93251212,0,77.06592121,-37.20714742,80.93251212,72.36863789,-27.66787269,9.742159092,,,,,,,
AD,ND,0x39469e,32.91127083,24.71398711,-51.44824535,0x213785,25.01743187,22.19335206,-48.55347934,0x373fa6,31.33946152,32.58337179,-58.93719936,42.15085365,72.75851141,-77.17549333,38.75997432,87.65137295,-105.5862512,28.905064,80.46707396,-63.68089072,1,28.905064,80.46707396,-63.68089072,47.17067218,30.90027493,-58.79505132,,,,,,,
AD,ND,0x39469e,32.91127083,24.71398711,-51.44824535,0x213785,25.01743187,22.19335206,-48.55347934,0x373fa6,31.33946152,32.58337179,-58.93719936,47.77885175,42.22933561,3.891559615,36.20477323,39.35823155,-12.59311905,37.52521716,34.46238967,-24.27083623,0,37.52521716,34.46238967,-24.27083623,58.57418355,-2.748027101,-25.42659626,,,,,,,
AD,ND,0x39469e,32.91127083,24.71398711,-51.44824535,0x213785,25.01743187,22.19335206,-48.55347934,0x373fa6,31.33946152,32.58337179,-58.93719936,90.44209497,-28.83563625,61.97899615,89.27106592,-53.53682235,67.48076065,87.22461671,-40.32420546,78.59695608,0,87.22461671,-40.32420546,78.59695608,85.28633147,-32.91489672,18.61069753,,,,,,,
AD,ND,0x39469e,32.91127083,24.71398711,-51.44824535,0x213785,25.01743187,22.19335206,-48.55347934,0x373fa6,31.33946152,32.58337179,-58.93719936,24.60069223,53.52381399,-41.39671698,21.79926503,34.15196849,-46.39554627,17.95902203,-36.80176895,-53.17184817,1,17.95902203,-36.80176895,-53.17184817,42.36884934,16.01112005,-53.39780168,,,,,,,
AD,ND,0x39469e,32.91127083,24.71398711,-51.44824535,0x213785,25.01743187,22.19335206,-48.55347934,0x373fa6,31.33946152,32.58337179,-58.93719936,25.14929969,9.358187958,-5.035391466,16.42961576,7.213643845,-17.27243486,17.14482882,46.02711503,-75.5812766,1,17.14482882,46.02711503,-75.5812766,51.90498101,4.758114928,-49.18319436,,,,,,,
AD,ND,0x39469e,32.91127083,24.71398711,-51.44824535,0x213785,25.01743187,22.19335206,-48.55347934,0x373fa6,31.33946152,32.58337179,-58.93719936,48.25916086,8.814962938,18.64396621,37.77954087,3.767062763,8.677211583,38.20368689,-17.52801613,-32.42051801,1,38.20368689,-17.52801613,-32.42051801,43.6537329,46.01179494,-86.87629702,,,,,,,
AD,ND,0x39469e,32.91127083,24.71398711,-51.44824535,0x213785,25.01743187,22.19335206,-48.55347934,0x373fa6,31.33946152,32.58337179,-58.93719936,71.4211985,-52.9614399,32.76347796,69.25532052,-59.11108431,28.1738341,66.52492094,-81.06772063,37.96052077,1,66.52492094,-81.06772063,37.96052077,65.1684231,-36.57185018,-6.801850963,,,,,,,
AD,ND,0x39469e,32.91127083,24.71398711,-51.44824535,0x213785,25.01743187,22.19335206,-48.55347934,0x373fa6,31.33946152,32.58337179,-58.93719936,52.29306392,57.14002397,-5.372662668,42.29239019,56.57732907,-24.49269497,43.66723469,54.15993086,5.948332896,0,43.66723469,54.15993086,5.948332896,59.81639446,9.588194661,-7.271712161,,,,,,,
AD,ND,0x39469e,32.91127083,24.71398711,-51.44824535,0x213785,25.01743187,22.19335206,-48.55347934,0x373fa6,31.33946152,32.58337179,-58.93719936,52.01078177,51.77600465,51.19747171,42.46794775,44.01603344,37.12396962,43.29666632,47.29754487,-33.27802671,0,43.29666632,47.29754487,-33.27802671,67.74702636,-4.026804282,-15.34354856,,,,,,,
AD,ND,0x39469e,32.91127083,24.71398711,-51.44824535,0x213785,25.01743187,22.19335206,-48.55347934,0x373fa6,31.33946152,32.58337179,-58.93719936,18.06757213,36.19730106,27.66889087,14.00129654,26.29594222,-6.270173141,24.52436512,17.68563316,-70.38492816,1,24.52436512,17.68563316,-70.38492816,53.48165072,2.115653653,-50.81547419,,,,,,,
AD,ND,0x39469e,32.91127083,24.71398711,-51.44824535,0x213785,25.01743187,22.19335206,-48.55347934,0x373fa6,31.33946152,32.58337179,-58.93719936,42.5291079,52.87519861,2.960677046,33.22160551,41.56980076,-9.26180782,29.53464633,51.25688645,-43.96569582,0,29.53464633,51.25688645,-43.96569582,59.72576995,-10.89453877,-22.94381457,,,,,,,
AD,ND,0x39469e,32.91127083,24.71398711,-51.44824535,0x213785,25.01743187,22.19335206,-48.55347934,0x373fa6,31.33946152,32.58337179,-58.93719936,37.75987276,47.66262042,21.39646312,27.31100226,36.87201427,12.57010582,20.66356712,46.51075699,-70.94300165,0,20.66356712,46.51075699,-70.94300165,56.98762495,-8.06506885,-38.71924762,,,,,,,
AD,ND,0x39469e,32.91127083,24.71398711,-51.44824535,0x213785,25.01743187,22.19335206,-48.55347934,0x373fa6,31.33946152,32.58337179,-58.93719936,66.72559632,-4.913727447,-28.73647253,62.93164438,4.716625862,-54.37726665,61.19698416,-21.20124641,1.952981307,0,61.19698416,-21.20124641,1.952981307,56.15781147,-8.554491813,-27.76394282,,,,,,,
AD,ND,0x39469e,32.91127083,24.71398711,-51.44824535,0x213785,25.01743187,22.19335206,-48.55347934,0x373fa6,31.33946152,32.58337179,-58.93719936,76.18650788,-57.76277772,42.27024958,75.4264364,-67.67581314,39.24898788,71.82197638,-82.62532355,45.4859894,1,71.82197638,-82.62532355,45.4859894,72.70714206,-48.27703307,10.27763789,,,,,,,
AD,ND,0x39469e,32.91127083,24.71398711,-51.44824535,0x213785,25.01743187,22.19335206,-48.55347934,0x373fa6,31.33946152,32.58337179,-58.93719936,71.32309436,-61.74037633,32.44522865,70.34374367,-62.44844095,34.15463366,66.41480691,-93.63755428,37.96189983,1,66.41480691,-93.63755428,37.96189983,71.88628867,-38.94775082,-9.085148718,,,,,,,
AD,ND,0x39469e,32.91127083,24.71398711,-51.44824535,0x213785,25.01743187,22.19335206,-48.55347934,0x373fa6,31.33946152,32.58337179,-58.93719936,71.43100279,37.84835182,-28.46603626,66.81684364,43.76799192,-57.21233855,66.53592294,31.48809325,-1.577668352,0,66.53592294,31.48809325,-1.577668352,59.76204578,38.92526577,-38.92890115,,,,,,,
AD,ND,0x39469e,32.91127083,24.71398711,-51.44824535,0x213785,25.01743187,22.19335206,-48.55347934,0x373fa6,31.33946152,32.58337179,-58.93719936,76.05394276,-49.25252244,4.438835648,75.09220168,-45.79409281,-5.818585148,71.67587456,-71.65928069,54.7963922,0,71.67587456,-71.65928069,54.7963922,65.68633308,-42.55631155,6.03459501,,,,,,,
AD,ND,0x39469e,32.91127083,24.71398711,-51.44824535,0x213785,25.01743187,22.19335206,-48.55347934,0x373fa6,31.33946152,32.58337179,-58.93719936,76.24943955,-4.844184798,28.2156564,71.06353877,-19.56513894,21.59920676,71.89131117,-17.07186346,70.24180022,0,71.89131117,-17.07186346,70.24180022,66.59626136,-10.76622503,9.406501996,,,,,,,
AD,ND,0x39469e,32.91127083,24.71398711,-51.44824535,0x213785,25.01743187,22.19335206,-48.55347934,0x373fa6,31.33946152,32.58337179,-58.93719936,71.65406472,23.22380883,23.59198348,63.07336069,18.40893203,11.08625732,66.78610845,14.61538316,53.84014185,0,66.78610845,14.61538316,53.84014185,60.67557689,24.30738822,-3.873048617,,,,,,,
AD,ND,0x39469e,32.91127083,24.71398711,-51.44824535,0x213785,25.01743187,22.19335206,-48.55347934,0x373fa6,31.33946152,32.58337179,-58.93719936,43.1506668,42.45508877,-14.65039692,33.88899063,40.04784821,-32.15721267,30.54972691,34.83570151,-25.71875981,0,30.54972691,34.83570151,-25.71875981,60.5692306,-22.99065367,-11.18924765,,,,,,,
AD,ND,0x39469e,32.91127083,24.71398711,-51.44824535,0x213785,25.01743187,22.19335206,-48.55347934,0x373fa6,31.33946152,32.58337179,-58.93719936,92.15649864,-24.1337356,90.01931865,90.87336802,-43.0244399,95.94876798,89.04479541,-34.58855212,57.70391927,0,89.04479541,-34.58855212,57.70391927,89.85934114,-46.63485304,29.93077432,,,,,,,
AD,ND,0x39469e,32.91127083,24.71398711,-51.44824535,0x213785,25.01743187,22.19335206,-48.55347934,0x373fa6,31.33946152,32.58337179,-58.93719936,76.38134398,-0.723295498,47.16660173,70.59078938,-14.3338087,45.80509763,72.03658857,-12.18823151,40.78403831,0,72.03658857,-12.18823151,40.78403831,68.56978468,6.902670962,-34.63979258,,,,,,,
AD,ND,0x39469e,32.91127083,24.71398711,-51.44824535,0x213785,25.01743187,22.19335206,-48.55347934,0x373fa6,31.33946152,32.58337179,-58.93719936,71.64125629,-4.836950041,-19.02709567,68.38386835,-2.857929309,-42.27537577,66.77174904,-18.77493019,13.69096184,0,66.77174904,-18.77493019,13.69096184,61.24655822,-10.47053805,-25.25450356,,,,,,,
AD,ND,0x39469e,32.91127083,24.71398711,-51.44824535,0x213785,25.01743187,22.19335206,-48.55347934,0x373fa6,31.33946152,32.58337179,-58.93719936,81.11034052,23.49090657,-4.565220545,76.74559311,21.49677072,-28.06331979,77.20555094,16.4559616,28.48302065,0,77.20555094,16.4559616,28.48302065,72.77321325,23.82649731,-16.37649817,,,,,,,
AD,ND,0x39469e,32.91127083,24.71398711,-51.44824535,0x213785,25.01743187,22.19335206,-48.55347934,0x373fa6,31.33946152,32.58337179,-58.93719936,66.7952289,-46.26794821,4.47469173,63.81121251,-39.11885809,-4.740576267,61.27693219,-77.40006478,82.18823146,1,61.27693219,-77.40006478,82.18823146,64.36282697,-29.5224484,-15.13574886,,,,,,,
AD,ND,0x39469e,32.91127083,24.71398711,-51.44824535,0x213785,25.01743187,22.19335206,-48.55347934,0x373fa6,31.33946152,32.58337179,-58.93719936,29.69095931,-24.07802569,28.47317531,22.47886713,-11.15587465,3.610212282,6.193045576,105.0428091,-100.1116243,1,6.193045576,105.0428091,-100.1116243,33.60516596,47.19639985,-80.69028707,,,,,,,
AD,ND,0x39469e,32.91127083,24.71398711,-51.44824535,0x213785,25.01743187,22.19335206,-48.55347934,0x373fa6,31.33946152,32.58337179,-58.93719936,43.76006164,-8.877777249,-32.48206011,37.95883722,12.7006933,-51.09232691,31.52336658,-76.09958761,15.88692972,1,31.52336658,-76.09958761,15.88692972,41.31132183,1.344559485,-35.6264019,,,,,,,
AD,ND,0x39469e,32.91127083,24.71398711,-51.44824535,0x213785,25.01743187,22.19335206,-48.55347934,0x373fa6,31.33946152,32.58337179,-58.93719936,76.31409488,-9.604237194,28.18067055,71.8155023,-27.03157997,21.4512263,71.96252959,-22.67868802,70.74615513,0,71.96252959,-22.67868802,70.74615513,65.12891738,-12.26773595,9.129853061,,,,,,,
AD,ND,0x39469e,32.91127083,24.71398711,-51.44824535,0x213785,25.01743187,22.19335206,-48.55347934,0x373fa6,31.33946152,32.58337179,-58.93719936,66.44956752,-20.80481699,-33.99446682,63.42132275,2.75326661,-62.38779723,60.87975763,-42.11218791,-6.502592576,0,60.87975763,-42.11218791,-6.502592576,63.09415852,-22.01499527,-25.50626908,,,,,,,
AD,ND,0x39469e,32.91127083,24.71398711,-51.44824535,0x213785,25.01743187,22.19335206,-48.55347934,0x373fa6,31.33946152,32.58337179,-58.93719936,61.94896387,61.64720144,-47.37677699,57.57860437,73.16355662,-73.1403373,55.63057949,58.71698903,-24.30429703,0,55.63057949,58.71698903,-24.30429703,53.96328567,66.75325778,-66.45166886,,,,,,,
AD,ND,0x39469e,32.91127083,24.71398711,-51.44824535,0x213785,25.01743187,22.19335206,-48.55347934,0x373fa6,31.33946152,32.58337179,-58.93719936,71.55810699,42.40770986,-9.526892305,64.92683719,44.87093523,-33.43927197,66.67851189,36.71457687,31.84291417,0,66.67851189,36.71457687,31.84291417,73.35696227,8.859205528,9.486399826,,,,,,,
AD,ND,0x39469e,32.91127083,24.71398711,-51.44824535,0x213785,25.01743187,22.19335206,-48.55347934,0x373fa6,31.33946152,32.58337179,-58.93719936,40.25731464,77.11664055,-75.49782981,38.56844344,81.31054212,-101.3910198,25.59378962,89.40026547,-61.33986521,1,25.59378962,89.40026547,-61.33986521,48.90866693,25.54011044,-47.62164721,,,,,,,
AD,ND,0x39469e,32.91127083,24.71398711,-51.44824535,0x213785,25.01743187,22.19335206,-48.55347934,0x373fa6,31.33946152,32.58337179,-58.93719936,52.56750337,-43.26008847,32.56796976,46.71099404,-44.576779,26.02823969,44.02604345,-117.6536215,-25.54342695,1,44.02604345,-117.6536215,-25.54342695,48.18434662,3.060402693,-45.42863935,,,,,,,
AD,ND,0x39469e,32.91127083,24.71398711,-51.44824535,0x213785,25.01743187,22.19335206,-48.55347934,0x373fa6,31.33946152,32.58337179,-58.93719936,85.698077,-62.60406285,62.00875887,86.49662033,-82.43453517,65.16145724,82.15702122,-81.66343051,59.5069258,0,82.15702122,-81.66343051,59.5069258,79.97103455,-49.53305777,4.220460336,,,,,,,
AD,ND,0x39469e,32.91127083,24.71398711,-51.44824535,0x213785,25.01743187,22.19335206,-48.55347934,0x373fa6,31.33946152,32.58337179,-58.93719936,81.09846155,-0.806648934,72.49157622,75.96479737,-14.28733771,74.08267045,77.1926556,-10.99392407,36.35143679,0,77.1926556,-10.99392407,36.35143679,72.24854447,7.352842945,-11.36974557,,,,,,,
AD,ND,0x39469e,32.91127083,24.71398711,-51.44824535,0x213785,25.01743187,22.19335206,-48.55347934,0x373fa6,31.33946152,32.58337179,-58.93719936,48.06160432,13.93513419,23.25492159,37.63523821,8.998717098,10.48955271,37.92546003,-9.002504059,-35.36517587,0,37.92546003,-9.002504059,-35.36517587,40.3118762,28.68007097,-60.92813116,,,,,,,
AD,ND,0x39469e,32.91127083,24.71398711,-51.44824535,0x213785,25.01743187,22.19335206,-48.55347934,0x373fa6,31.33946152,32.58337179,-58.93719936,16.11592607,-21.17208064,22.85077684,11.68881005,5.791815454,-13.19998203,25.78642191,46.50333931,-68.0823633,0,25.78642191,46.50333931,-68.0823633,52.06258598,25.62107775,-70.01521713,,,,,,,
AD,ND,0x39469e,32.91127083,24.71398711,-51.44824535,0x213785,25.01743187,22.19335206,-48.55347934,0x373fa6,31.33946152,32.58337179,-58.93719936,57.43918894,-13.99940836,-5.133031228,50.8796919,-15.83325957,-19.23753246,50.19043122,-41.769221,35.29298184,0,50.19043122,-41.769221,35.29298184,47.98163119,-15.02878503,-21.79559928,,,,,,,
AD,ND,0x39469e,32.91127083,24.71398711,-51.44824535,0x213785,25.01743187,22.19335206,-48.55347934,0x373fa6,31.33946152,32.58337179,-58.93719936,48.23139853,23.13761554,4.693435736,37.38995168,18.06922448,-8.834435205,38.16465746,6.096519984,-23.18625477,0,38.16465746,6.096519984,-23.18625477,40.16381624,31.38561509,-53.0855124,,,,,,,
AD,ND,0x39469e,32.91127083,24.71398711,-51.44824535,0x213785,25.01743187,22.19335206,-48.55347934,0x373fa6,31.33946152,32.58337179,-58.93719936,66.69706606,-29.52828765,-14.48143266,63.24772368,-19.3071661,-31.85174103,61.16421846,-53.71710928,29.88753372,0,61.16421846,-53.71710928,29.88753372,58.00856312,-28.81198901,-11.53671579,,,,,,,
AD,ND,0x39469e,32.91127083,24.71398711,-51.44824535,0x213785,25.01743187,22.19335206,-48.55347934,0x373fa6,31.33946152,32.58337179,-58.93719936,24.78717253,22.76153123,17.24045696,12.44823516,20.84131939,-8.728594465,17.68909934,30.45488195,-79.90198104,1,17.68909934,30.45488195,-79.90198104,52.85085432,4.10993596,-51.72617611,,,,,,,
AD,ND,0x39469e,32.91127083,24.71398711,-51.44824535,0x213785,25.01743187,22.19335206,-48.55347934,0x373fa6,31.33946152,32.58337179,-58.93719936,47.5722223,52.24705631,-15.18335301,38.65566936,47.67338575,-33.55310607,37.23117556,48.53541435,-2.33395935,0,37.23117556,48.53541435,-2.33395935,60.1049468,-5.760714032,-3.763467593,,,,,,,
AD,ND,0x39469e,32.91127083,24.71398711,-51.44824535,0x213785,25.01743187,22.19335206,-48.55347934,0x373fa6,31.33946152,32.58337179,-58.93719936,48.13608394,8.983423221,32.44980689,38.20786785,-1.97469438,21.43777917,38.0304879,-17.41570128,-38.84378499,1,38.0304879,-17.41570128,-38.84378499,43.0182844,35.12289804,-68.40018756,,,,,,,
AD,ND,0x39469e,32.91127083,24.71398711,-51.44824535,0x213785,25.01743187,22.19335206,-48.55347934,0x373fa6,31.33946152,32.58337179,-58.93719936,47.86109266,32.82495133,22.43536004,35.38045132,27.33432338,8.926409881,37.64188161,20.73231697,-35.63380349,0,37.64188161,20.73231697,-35.63380349,42.42987275,46.78358916,-69.38084707,,,,,,,
AD,ND,0x39469e,32.91127083,24.71398711,-51.44824535,0x213785,25.01743187,22.19335206,-48.55347934,0x373fa6,31.33946152,32.58337179,-58.93719936,25.22548808,9.086695168,-13.7406626,19.07704779,8.475125403,-22.03230627,17.02676015,46.48039135,-72.45626367,0,17.02676015,46.48039135,-72.45626367,39.54676477,23.50251472,-62.55077413,,,,,,,
AD,ND,0x39469e,32.91127083,24.71398711,-51.44824535,0x213785,25.01743187,22.19335206,-48.55347934,0x373fa6,31.33946152,32.58337179,-58.93719936,62.23506469,13.99933223,-18.62230003,55.87188596,14.33190212,-42.14411015,55.96902245,0.768730882,29.70605758,0,55.96902245,0.768730882,29.70605758,52.20828272,15.21810848,-33.50839291,,,,,,,
AD,ND,0x39469e,32.91127083,24.71398711,-51.44824535,0x213785,25.01743187,22.19335206,-48.55347934,0x373fa6,31.33946152,32.58337179,-58.93719936,48.19932881,4.867371547,-9.240475317,41.18431572,0.857235815,-22.35456421,38.11954429,-24.67017818,-8.392837605,0,38.11954429,-24.67017818,-8.392837605,40.45916163,18.55115128,-51.66634083,,,,,,,
AD,ND,0x39469e,32.91127083,24.71398711,-51.44824535,0x213785,25.01743187,22.19335206,-48.55347934,0x373fa6,31.33946152,32.58337179,-58.93719936,15.56889679,0.943581141,-23.72747678,12.70310415,17.02910078,-27.35287834,26.10169737,38.73352683,-59.40121581,0,26.10169737,38.73352683,-59.40121581,33.41413005,43.23495289,-72.87962701,,,,,,,
AD,ND,0x39469e,32.91127083,24.71398711,-51.44824535,0x213785,25.01743187,22.19335206,-48.55347934,0x373fa6,31.33946152,32.58337179,-58.93719936,85.90117827,-5.02084968,23.53538991,83.28164357,-19.85620343,14.32865739,82.37499205,-14.63974293,78.92704987,0,82.37499205,-14.63974293,78.92704987,77.34059472,4.748908923,-7.116857837,,,,,,,
AD,ND,0x39469e,32.91127083,24.71398711,-51.44824535,0x213785,25.01743187,22.19335206,-48.55347934,0x373fa6,31.33946152,32.58337179,-58.93719936,32.64801111,48.77563339,30.36553028,23.63835484,34.09021951,13.2560096,5.23317822,67.43357456,-101.3138123,1,5.23317822,67.43357456,-101.3138123,49.17922532,15.56260567,-60.09774757,,,,,,,
AD,ND,0x39469e,32.91127083,24.71398711,-51.44824535,0x213785,25.01743187,22.19335206,-48.55347934,0x373fa6,31.33946152,32.58337179,-58.93719936,43.56059368,-14.29045383,4.791081586,35.46898759,-16.12402732,-4.522135315,31.20690167,-103.3953215,-41.11571949,1,31.20690167,-103.3953215,-41.11571949,41.78265321,20.24117588,-52.97058572,,,,,,,
AD,ND,0x39469e,32.91127083,24.71398711,-51.44824535,0x213785,25.01743187,22.19335206,-48.55347934,0x373fa6,31.33946152,32.58337179,-58.93719936,60.24981667,6.621221957,63.56916252,51.08842051,-4.610703264,49.7136913,53.60527287,-9.817249908,-15.05512507,0,53.60527287,-9.817249908,-15.05512507,51.50773403,16.0675212,-44.35339658,,,,,,,
AD,ND,0x39469e,32.91127083,24.71398711,-51.44824535,0x213785,25.01743187,22.19335206,-48.55347934,0x373fa6,31.33946152,32.58337179,-58.93719936,62.06832742,13.62213872,37.48048933,52.21946441,6.078935507,28.94446023,55.77186702,0.218760891,0.745784096,0,55.77186702,0.218760891,0.745784096,51.30160226,13.33282208,-36.35849938,,,,,,,
