L,A,B,MLA,MA,MlaB,MX,My,MZ,r,g,b
47.48191705,24.56287111,-71.39774855,45.06046871,58.87498295,-94.7233298,0.254,0.14585,1.0888,0,98,233
43.64711561,-1.055411156,-41.62952451,38.17243207,21.78670743,-63.44584519,0.1265,0.10185,0.52515,0,99,166
48.36745235,27.15385753,-74.60311476,46.67790116,64.15348823,-91.93465317,0.2841,0.15775,1.0888,0,99,242
43.13888937,-7.704696816,-33.45919465,37.55372556,13.0544363,-51.40657098,0.1103,0.0984,0.4042,0,100,150
43.53554256,-4.69103055,-37.33958531,37.71650384,17.8304314,-57.26141622,0.1179,0.0993,0.4582,0,100,158
47.40967236,20.03297319,-66.82838607,44.29739784,54.70162899,-96.03896924,0.23675,0.14045,1.0888,0,100,224
43.07442621,-11.27405341,-29.01398719,37.10551794,8.55325537,-46.76201535,0.1018,0.09595,0.3602,0,101,142
48.2763198,22.66681041,-70.10581355,45.81854765,59.38792065,-93.41629715,0.26305,0.15135,1.0888,0,101,233
43.76006164,-8.877777249,-32.48206011,37.95883722,12.7006933,-51.09232691,0.1122,0.10065,0.40745,0,102,150
43.31143059,-15.70169789,-23.4865889,36.5084617,-1.464059694,-38.31870357,0.08645,0.09275,0.29115,0,103,133
48.2225014,18.14118546,-65.51061013,45.22053222,51.40767886,-94.44735824,0.2383,0.147,1.0888,0,103,224
43.30440159,-19.10769805,-18.87474002,37.32598967,-3.480700608,-31.66049656,0.0882,0.09715,0.257,0,104,125
47.37973603,10.88899774,-57.38806094,42.9435019,42.31600457,-86.01990455,0.19795,0.1312,0.89925,0,104,206
43.03741761,-25.11978732,-9.928077956,36.81800427,-13.58149064,-20.45195491,0.0746,0.0944,0.18875,0,105,109
48.20602774,13.5897819,-60.81702956,44.45440444,46.93411602,-91.53721549,0.2211,0.14155,1.02115,0,105,215
43.64731938,-22.93179817,-13.69581529,37.92307327,-10.68261726,-25.63873714,0.0829,0.10045,0.2271,0,106,117
47.47897,6.676700556,-52.9609024,42.59703325,35.65143153,-79.57445892,0.18205,0.1289,0.80175,0,106,198
43.22039121,-30.85439593,-0.781524543,36.63083755,-20.71848246,-8.492092372,0.0666,0.0934,0.133,0,107,94
43.43270665,-28.68616466,-4.616921897,36.87389638,-18.41619363,-12.91866225,0.0699,0.0947,0.15345,0,107,101
48.22679253,9.026842936,-56.02495763,43.82867154,40.08916717,-84.84435594,0.20115,0.1372,0.9043,0,107,206
42.1548024,-47.48173549,42.63700672,35.81043324,-34.54354561,19.26955226,0.05115,0.0891,0.0468,0,108,11
43.12708179,-35.87273507,8.608187473,36.28102643,-29.46180457,3.716990809,0.05715,0.09155,0.08785,0,108,78
43.3305204,-33.65845439,4.135013649,35.93611682,-24.49544775,-3.434298128,0.06025,0.08975,0.1094,0,108,86
47.55563932,2.106301289,-47.99946719,42.14656267,28.80488711,-73.69243621,0.1659,0.12595,0.7163,0,108,189
43.11784253,-40.22352391,18.06990832,36.23339427,-30.63724392,9.087122133,0.05595,0.0913,0.07225,0,109,62
43.28148042,-38.33695469,13.57480225,36.27150694,-32.67358298,7.667311644,0.05435,0.0915,0.0763,0,109,70
48.28455327,4.468010289,-51.13468462,42.87603504,33.78764779,-78.22196434,0.1808,0.13075,0.7902,0,109,197
42.79833527,-48.75284756,46.67647392,35.96503448,-37.76634422,28.36022873,0.0491,0.0899,0.03125,0,110,2
43.0588586,-45.42463141,32.59027153,35.75221922,-38.1219468,26.24734433,0.0481,0.0888,0.034,0,110,36
43.18971709,-43.80839732,27.34502257,36.17612077,-38.29770013,22.16826543,0.0494,0.091,0.0424,0,110,46
43.31471029,-42.29704301,22.97448412,36.70586379,-36.15415277,17.39058898,0.053,0.0938,0.054,0,110,54
47.66945142,-2.433208947,-42.93912351,42.2080528,23.01320969,-66.33064759,0.15625,0.12635,0.63035,0,110,180
43.13899127,-49.1275702,47.4198902,36.87389638,-39.00449649,24.84194992,0.05125,0.0947,0.0397,0,111,0
48.43159,0.299807615,-46.60246625,43.36724953,26.10249355,-71.61613021,0.1705,0.13405,0.71665,0,111,189
47.81981389,-6.922428501,-37.78152083,41.99226564,16.12590201,-59.62823218,0.14325,0.12495,0.55345,0,112,171
52.17028822,21.18517147,-71.49111514,49.73779285,61.51296664,-86.65897784,0.31185,0.182,1.0888,0,112,248
48.05118743,-10.97941847,-33.01122487,42.02319073,11.23317456,-54.61064663,0.1357,0.12515,0.5034,0,114,163
44.98340137,-44.45134598,26.22787732,38.87252479,-36.05542604,19.35489294,0.06125,0.10585,0.058,0,115,52
48.0042194,-14.41076562,-28.64626549,41.68900207,4.526446617,-47.45401027,0.1234,0.123,0.4316,0,115,155
52.40710715,16.12800144,-66.50533512,49.55064228,53.37154389,-86.98165124,0.2882,0.18045,1.0888,0,115,239
47.62508,-20.90407763,-19.68861422,41.35880431,-6.633884519,-35.80826151,0.1059,0.1209,0.33265,0,116,138
53.22816662,18.73089652,-69.77675123,50.8273057,56.79835843,-84.78050741,0.3118,0.1912,1.0888,0,116,248
48.25013975,-18.66268908,-23.23421261,42.33064482,-0.412187855,-40.72271101,0.12025,0.12715,0.3839,0,117,146
52.41355371,11.67145511,-61.85907192,49.02577521,45.83183404,-87.88659446,0.2637,0.17615,1.0888,0,117,230
47.96103778,-24.62472521,-14.63571985,41.85269286,-10.44050328,-28.99377749,0.1037,0.12405,0.2904,0,118,130
53.21649227,14.29995377,-65.19818076,50.39342607,50.63009252,-85.52857574,0.2905,0.1875,1.0888,0,118,239
47.71756628,-30.56208965,-5.264180996,41.47716784,-18.96125606,-17.90509718,0.09105,0.12165,0.218,0,119,113
47.97178038,-28.04758655,-9.481025119,42.1696367,-17.06721082,-20.04151776,0.097,0.1261,0.23715,0,119,121
52.45326941,7.21250145,-57.12462506,48.54229432,40.53603465,-88.70487367,0.2462,0.17225,1.08855,0,119,221
47.80416242,-33.42950708,-0.518419533,41.83714315,-24.86687013,-10.0375385,0.08595,0.12395,0.17995,0,120,105
47.52907826,-40.36278522,12.9959441,41.57935667,-33.199642,7.037921365,0.07555,0.1223,0.1068,0,121,81
52.52599553,2.764592102,-52.30242819,48.36695783,31.89012845,-81.68454641,0.22505,0.17085,0.9733,0,121,212
48.03958121,-38.73166639,9.080958585,42.52116958,-32.11866113,2.025599187,0.0811,0.1284,0.13155,0,122,89
47.37686958,-50.90402127,42.86386741,41.82936515,-43.22915317,34.03251518,0.0665,0.1239,0.03855,0,123,24
47.87801793,-44.72974354,22.62735442,41.8915306,-42.98201717,19.57763715,0.067,0.1243,0.0703,0,123,65
48.02457287,-43.01123318,18.27531565,42.1696367,-36.50548107,14.21546168,0.07475,0.1261,0.0868,0,123,73
52.63137395,-1.657873402,-47.3932849,48.55478194,25.26777221,-74.22070681,0.2126,0.17235,0.86905,0,123,203
47.82718684,-49.76046553,37.49793304,42.23874921,-42.49393345,30.15382395,0.06895,0.12655,0.0472,0,124,37
47.94171823,-48.33173355,32.56284225,42.46794775,-42.42863246,27.80460677,0.07,0.12805,0.05295,0,124,47
48.0656325,-46.81436501,27.87821866,42.46794775,-39.28237152,23.12472547,0.0732,0.12805,0.0638,0,124,56
47.92602136,-53.10422168,51.25831281,42.84600007,-43.46104721,35.55897016,0.0706,0.13055,0.03895,0,125,0
52.76895074,-6.039652094,-42.39842308,47.6366067,20.48134207,-67.82677958,0.19475,0.1651,0.7617,0,125,194
52.64321307,-9.810209313,-37.78322116,47.53365548,14.66285223,-62.17829154,0.1826,0.1643,0.68915,0,126,185
48.95635245,-53.65973202,50.56844501,43.92300435,-44.83008183,33.83535263,0.07395,0.13785,0.04565,0,128,8
52.50554156,-16.85922199,-28.80344668,46.87593692,1.896014696,-48.57408888,0.15455,0.15925,0.5265,0,128,168
52.8401455,-14.0778205,-32.62467809,47.33323253,8.178335035,-54.97947017,0.169,0.16275,0.60225,0,128,176
53.41332091,-9.503368123,-38.71439997,48.21590545,14.66768181,-63.94952334,0.18825,0.16965,0.72525,0,128,189
52.45038456,-20.46346597,-23.96714621,47.072733,-2.349483507,-42.28230059,0.14885,0.16075,0.46885,0,129,159
53.10781169,-17.914074,-27.86861774,47.28779978,0.209007988,-49.12106413,0.1547,0.1624,0.53925,0,130,168
57.31602341,12.43543838,-66.21544033,54.89679887,52.59653245,-77.76413988,0.3494,0.2283,1.0888,0,130,254
52.76243165,-24.1516501,-19.08516559,47.68154328,-8.551731589,-36.74093857,0.143,0.16545,0.42825,0,131,151
53.21205967,-20.13849585,-24.98197586,47.54009971,-2.476064886,-43.85478651,0.152,0.16435,0.49135,0,131,163
52.49271196,-30.09338659,-10.0521535,46.51856675,-16.63306378,-23.71191816,0.1229,0.15655,0.3095,0,132,134
52.75571642,-27.56623391,-14.11271542,46.8232494,-13.73095597,-28.77388322,0.12915,0.15885,0.35065,0,132,142
57.35378726,8.087084017,-61.60121138,54.54308922,45.70676573,-78.3739841,0.32535,0.2249,1.0888,0,132,245
52.29880924,-35.64701144,-0.792994647,46.34503296,-25.20821273,-12.3670931,0.1098,0.15525,0.23435,0,133,117
52.55806569,-32.99982145,-5.474551288,46.4652744,-22.480147,-17.29022876,0.11425,0.15615,0.26575,0,133,126
57.36877755,3.394645994,-56.48095156,54.00046911,37.53795678,-79.30953601,0.2969,0.21975,1.0888,0,134,235
52.71918655,-38.73675155,4.329947597,46.88251665,-28.75093428,-7.200580742,0.10815,0.1593,0.21035,0,135,109
52.47743755,-45.35869512,18.06914101,46.65140167,-40.88769606,14.2537615,0.0915,0.15755,0.1122,0,136,84
52.640725,-43.49799188,13.80324021,46.80346878,-38.04867882,9.685232038,0.09575,0.1587,0.13045,0,136,92
52.84186876,-41.25962266,9.016171644,47.12500505,-36.0420661,1.628762392,0.1,0.16115,0.1677,0,136,101
57.46726547,-0.92350793,-51.70386774,53.34126155,31.60318491,-80.44610077,0.27445,0.2136,1.0888,0,136,226
52.50328344,-49.21033169,27.49121041,47.072733,-44.30106807,20.79303135,0.0896,0.16075,0.0926,0,137,67
52.63445771,-47.64841964,23.28292753,47.25530783,-43.49073984,19.08110853,0.0915,0.16215,0.09915,0,137,75
52.35953096,-55.37076484,48.17259552,47.6366067,-51.84028679,41.37268877,0.0837,0.1651,0.04345,0,138,23
52.46430695,-54.03166625,42.58562259,47.48205452,-49.2854579,36.7264067,0.08585,0.1639,0.05235,0,138,37
52.57500345,-52.63953111,37.49707105,47.77122669,-46.84714019,33.27567993,0.09015,0.16615,0.06135,0,138,48
53.25995422,-44.49508464,15.2200443,47.92438544,-37.22757811,10.43537148,0.1029,0.16735,0.1352,0,138,91
57.59444376,-5.208012598,-46.85038422,53.76608484,23.38776424,-76.49661321,0.25885,0.21755,1.0371,0,138,217
57.06437317,-12.01960977,-38.28127791,52.69133671,12.00852317,-64.71010422,0.22235,0.20765,0.83605,0,139,199
57.74988734,-9.446072655,-41.92179785,53.60536996,17.17304232,-70.17646005,0.24265,0.21605,0.93625,0,140,208
57.26623723,-16.16812644,-33.2124696,52.76293614,5.814801922,-57.68508588,0.20985,0.2083,0.74505,0,141,190
57.6435628,-13.09184281,-37.37325121,53.27085329,10.8900382,-62.9667718,0.22535,0.21295,0.8259,0,141,199
57.20014812,-19.72303226,-28.52999843,52.24181679,0.302982515,-50.62444749,0.1941,0.2036,0.6486,0,142,181
57.167522,-26.29771527,-19.45390491,52.14671781,-10.28657117,-37.70730599,0.17315,0.20275,0.5088,0,144,164
57.49022836,-23.37911183,-23.80320965,52.55875962,-5.00942371,-44.13209554,0.1864,0.20645,0.58225,0,144,173
57.16378043,-29.62347559,-14.58439997,51.91062237,-16.11754128,-31.52983013,0.1609,0.20065,0.44675,0,145,155
56.94183122,-35.22699042,-5.632874616,51.92754081,-23.57749333,-18.52460707,0.14835,0.2008,0.33965,0,146,138
57.76748744,-27.26029141,-18.53921842,52.40343541,-11.7755988,-37.09673868,0.17245,0.20505,0.50715,0,146,164
57.51628692,-32.99751434,-9.700077812,52.43122362,-21.69647152,-23.22199038,0.15515,0.2053,0.3832,0,147,147
57.30524542,-38.66162918,-0.153587576,52.28089826,-29.12250968,-9.75312056,0.1418,0.20395,0.28195,0,148,129
57.19136744,-43.59197192,9.04699694,52.13551224,-36.46288165,0.355186021,0.1294,0.20265,0.21865,0,149,112
57.40734734,-41.25557647,4.396841663,52.38675165,-33.05274988,-4.577451189,0.1363,0.2049,0.2501,0,149,121
61.80502563,-2.97746181,-52.46759506,58.78874644,30.74312016,-71.05388545,0.33475,0.268,1.0888,0,149,241
62.239877,0.120699486,-56.31492019,59.77564026,37.61522091,-69.35234438,0.3674,0.27875,1.0888,0,149,250
56.9942153,-49.73910767,22.48795019,52.30321046,-43.64115428,16.23250624,0.1199,0.20415,0.14245,0,150,87
57.14305632,-48.01611313,18.32625533,52.53661353,-43.7441471,14.99835651,0.1212,0.20625,0.14945,0,150,95
56.89363193,-55.08832871,37.09090512,52.88924802,-50.92797556,36.33660466,0.1132,0.20945,0.07625,0,151,59
57.02428298,-53.48749104,32.13289897,52.50891077,-48.38639546,30.14992421,0.11445,0.206,0.09265,0,151,69
57.15875479,-51.86874984,27.55221864,52.75743378,-47.60187974,26.28168907,0.11705,0.20825,0.1069,0,151,78
57.63841359,-46.31693826,14.0754616,52.99324434,-40.99094499,9.288684479,0.12815,0.2104,0.1795,0,151,104
61.94082025,-7.157888225,-47.68325759,58.64895406,23.15807366,-71.29490679,0.312,0.2665,1.0888,0,151,232
62.35629518,-4.07691452,-51.59281429,59.65311386,29.60040161,-69.5635968,0.34215,0.2774,1.0888,0,151,241
56.81208008,-60.48599238,58.38349231,53.44930358,-54.36038708,41.95676422,0.1118,0.2146,0.06405,0,152,0
56.8869312,-59.51166636,53.44515302,53.23288179,-56.87229639,46.96723194,0.10715,0.2126,0.05165,0,152,20
56.99435407,-58.1315582,47.3933732,53.3087832,-54.89215293,46.12988507,0.11025,0.2133,0.05375,0,152,37
61.82054599,-10.76080267,-43.27412841,58.56014738,17.94129592,-71.44802175,0.29705,0.26555,1.0888,0,152,223
57.42057006,-57.07103873,42.54717252,53.75004666,-50.96280881,33.95091516,0.11835,0.2174,0.0875,0,153,49
60.560337,-27.27595174,-20.70072272,56.01764053,-10.99990558,-39.82896987,0.2041,0.2393,0.6003,0,154,176
61.96285159,-15.18455466,-37.90649733,58.17442778,10.54965741,-66.17366335,0.2739,0.26145,0.99465,0,154,213
62.17339364,-19.1997983,-32.91877533,58.67228915,3.632511048,-58.34319378,0.2622,0.26675,0.89125,0,156,204
60.57313532,-37.11637424,-5.690658241,56.02265604,-24.71966409,-19.61691024,0.17735,0.23935,0.40465,0,157,148
61.79138339,-25.53763193,-24.10128944,57.44380945,-7.165521636,-45.75373164,0.2252,0.2538,0.69715,0,157,186
62.40817671,-23.13419665,-27.86890721,58.21223571,-2.553469809,-51.78782044,0.24295,0.26185,0.7903,0,158,195
62.06702405,-29.32221665,-18.93418499,57.93249105,-12.13776756,-38.42242319,0.219,0.2589,0.62135,0,159,177
61.82342547,-34.9307576,-10.26838153,57.44863208,-22.34259195,-26.01810467,0.1937,0.25385,0.48415,0,160,160
62.06980207,-32.54087053,-14.15987855,58.01331243,-19.50416952,-30.33972301,0.2043,0.25975,0.5363,0,160,168
60.02272763,-62.87890516,59.56690416,57.38588844,-57.21907586,46.71273598,0.13225,0.2532,0.0692,0,162,10
62.15964467,-38.40281827,-4.954671516,57.86103103,-28.12402273,-17.48804102,0.1859,0.25815,0.4135,0,162,151
60.45812218,-61.60123652,52.49282696,57.83718027,-60.04893994,50.44376007,0.1309,0.2579,0.0618,0,163,33
61.98902496,-43.71951254,4.467033741,57.93725014,-36.53393668,-4.602666602,0.1708,0.25895,0.3136,0,163,133
62.21654728,-41.32077664,-0.043651585,57.93249105,-31.37619874,-10.93020201,0.1803,0.2589,0.3608,0,163,142
60.63531416,-63.66200531,61.44910667,57.9848074,-60.09483162,51.85570506,0.1318,0.25945,0.05905,0,164,0
61.90564775,-48.33307286,13.50545335,57.88963162,-43.12667191,7.18891003,0.15875,0.25845,0.2364,0,164,116
62.10339214,-46.15040988,8.939254704,58.13658126,-39.58523857,0.282628746,0.16685,0.26105,0.28235,0,164,125
61.71084284,-54.46089884,27.64065588,58.216959,-51.17185216,24.24273027,0.14755,0.2619,0.15185,0,165,89
61.8628242,-52.67518023,23.08437826,58.35837885,-48.27586673,19.53564752,0.1534,0.2634,0.17465,0,165,98
62.02951055,-50.75353868,18.50815785,58.44297321,-45.97509634,13.95334139,0.15795,0.2643,0.20375,0,165,107
61.64283676,-59.373585,41.71574878,58.89092967,-56.12624175,40.66555333,0.1442,0.2691,0.0942,0,166,61
61.7615749,-57.90697683,36.95991801,58.54610592,-55.62993506,37.35390311,0.1426,0.2654,0.10315,0,166,71
61.88345348,-56.42436232,32.54294837,58.71891563,-53.73064839,31.45355993,0.1469,0.26725,0.12565,0,166,80
66.75286547,-10.08454442,-47.66020266,64.51159524,21.157092,-61.18690476,0.3795,0.33435,1.0888,0,166,247
61.58024629,-64.44697338,62.20678915,59.29690051,-57.96861674,44.98608935,0.14405,0.2735,0.0831,0,167,0
61.62674405,-63.8403497,59.04603297,59.0113333,-61.76709237,54.90784359,0.13605,0.2704,0.0561,0,167,15
61.73404204,-62.45501113,52.65297796,59.27854213,-58.9423435,51.06728497,0.14235,0.2733,0.0664,0,167,36
62.14757362,-61.44883974,47.78275303,59.42973186,-60.56131259,50.1022679,0.1408,0.27495,0.06955,0,168,49
66.88252755,-14.43205408,-42.43782918,64.34268086,13.97086314,-61.47813645,0.35555,0.33225,1.0888,0,168,237
66.44956752,-20.80481699,-33.99446682,63.42132275,2.75326661,-62.38779723,0.31245,0.32095,1.07775,0,169,219
67.07777919,-18.38875311,-37.58911343,64.50356776,8.137964938,-61.20074524,0.34055,0.33425,1.0888,0,170,228
66.64624024,-24.97206816,-28.5777239,63.5654111,-3.518924734,-54.37872187,0.29735,0.3227,0.9567,0,171,209
66.9024144,-28.73100287,-23.55844259,63.77035073,-10.40577183,-45.83079461,0.28185,0.3252,0.8391,0,173,200
66.60791692,-34.63108132,-14.68143036,63.46666398,-20.16647522,-32.818058,0.2547,0.3215,0.66665,0,174,182
66.89160295,-31.94120101,-18.92595095,63.62290058,-14.75382699,-40.10478228,0.2694,0.3234,0.75965,0,174,191
66.37460142,-40.23661946,-5.614213927,63.07752113,-29.26595491,-19.85121008,0.23,0.3168,0.5186,0,175,164
66.92122948,-38.1191414,-9.516922269,63.53252263,-26.07459633,-25.29077211,0.2416,0.3223,0.5831,0,176,173
66.72339793,-43.5164204,-0.369130587,63.45842397,-34.44752982,-12.72599409,0.22225,0.3214,0.4568,0,177,155
66.58580606,-48.52393089,8.920603527,63.68850135,-43.40524723,1.407682511,0.20545,0.3242,0.34225,0,178,137
66.7952289,-46.26794821,4.47469173,63.81121251,-39.11885809,-4.740576267,0.2155,0.3257,0.39255,0,178,146
66.50773568,-53.08143838,18.29442973,63.90096144,-48.66811139,14.45571512,0.19665,0.3268,0.25515,0,179,119
66.34814243,-58.79618416,32.09122583,64.26199521,-56.75899599,32.4366784,0.1839,0.33125,0.16185,0,180,92
66.98746977,-51.40934137,14.22925923,64.31445932,-46.88435804,8.823657684,0.20385,0.3319,0.2966,0,180,128
66.79001422,-57.4629335,28.05333692,64.62781423,-55.50671027,27.48614715,0.18935,0.3358,0.1888,0,181,101
66.94206293,-55.6844112,23.59287397,64.73172647,-52.77628306,21.49536106,0.1956,0.3371,0.2219,0,181,110
67.20484523,-52.68049697,16.63291152,64.91094504,-49.67581388,13.00241568,0.2034,0.33935,0.2755,0,181,124
66.58698542,-63.9296335,46.94479297,64.87914198,-63.40525748,49.86201581,0.1764,0.33895,0.09785,0,182,62
66.6935331,-62.60267953,42.41461878,64.89107105,-62.89189873,46.62990352,0.17745,0.3391,0.1089,0,182,72
66.81570717,-61.10192077,37.70211448,64.91094504,-60.50283818,40.6787924,0.1821,0.33935,0.13135,0,182,82
71.33846469,-16.62594666,-42.94859493,70.47614087,12.12813552,-50.9032054,0.43345,0.4143,1.0888,0,182,252
66.55154252,-68.57669726,66.19296335,65.78368543,-65.27067852,57.30838472,0.1802,0.35045,0.0798,0,183,0
66.68152368,-66.88959457,57.91600714,65.6121898,-65.25058803,62.72537927,0.17885,0.34825,0.06455,0,183,35
71.26181913,-20.0009532,-38.60056706,69.93705118,5.57666425,-51.83267038,0.40415,0.4066,1.0888,0,183,243
67.18680664,-64.62390281,48.07335089,65.94284337,-62.77738529,45.84550177,0.18625,0.3525,0.1183,0,184,61
71.44185268,-24.12516917,-33.32938145,69.72871383,-1.088098462,-52.1918727,0.38025,0.40365,1.0888,0,185,233
71.34224562,-30.90427245,-23.91950858,69.44459488,-13.00320995,-48.3579745,0.341,0.39965,1.0197,0,187,214
71.67975323,-27.85854496,-28.44689743,70.03205598,-7.687271004,-51.668869,0.3641,0.40795,1.0888,0,187,224
71.33418729,-34.0430814,-19.36671776,69.25889952,-18.4956164,-41.09264041,0.3232,0.39705,0.90565,0,188,205
71.07869848,-39.67565053,-10.55743155,68.87784104,-28.00385698,-27.86670326,0.2932,0.39175,0.71955,0,189,187
71.62622383,-37.54121966,-14.34146402,69.40181375,-23.91054678,-33.74519489,0.31005,0.39905,0.8069,0,190,196
71.3765911,-43.26961859,-4.977003051,69.38040711,-33.89838229,-18.99997146,0.2836,0.39875,0.6249,0,191,177
71.21169457,-48.38254425,4.067971811,69.08676752,-42.75403558,-6.125573626,0.2586,0.39465,0.4858,0,192,159
73.6620761,-24.95784819,-33.88183471,72.59790893,-1.16111282,-47.2449846,0.4196,0.44555,1.0888,0,192,241
71.72068839,-46.46249607,0.162208568,69.68621601,-39.09021726,-12.15355279,0.27385,0.40305,0.5563,0,193,168
71.39420789,-53.47543445,13.63351441,69.61884146,-49.98782426,7.776116441,0.24695,0.4021,0.3722,0,194,141
71.58706954,-51.35705344,9.257943372,69.73579271,-48.09819862,1.392065233,0.25255,0.40375,0.4273,0,194,150
71.32209672,-57.96057521,23.31270205,70.10229486,-58.46512458,21.13942335,0.2324,0.40895,0.28085,0,195,122
71.50724799,-55.84606702,18.43143089,69.72163379,-55.10722529,14.58771459,0.23625,0.40355,0.3217,0,195,132
71.18059515,-63.45147773,37.23047441,70.02502578,-65.47867771,39.90001103,0.2164,0.40785,0.17345,0,196,94
71.32309436,-61.74037633,32.44522865,70.34374367,-62.44844095,34.15463366,0.2259,0.4124,0.20545,0,196,104
71.02486359,-69.38731248,56.82256616,70.73280989,-71.16227478,61.90401964,0.21085,0.418,0.0916,0,197,50
71.1215492,-68.16074535,52.02960008,70.56649537,-70.94868123,57.90227497,0.2098,0.4156,0.10375,0,197,62
71.23814846,-66.6998655,46.83458992,70.35421085,-68.60013572,51.59197026,0.2128,0.41255,0.12535,0,197,74
73.52792432,-41.35043755,-9.965598303,71.78513032,-31.32095557,-26.7181681,0.31785,0.4334,0.7685,0,197,193
71.1256041,-72.23020607,69.11147187,71.32018316,-73.71798386,67.73739905,0.2108,0.42655,0.0773,0,198,7
71.64866342,-65.60130851,42.64894901,71.0875563,-68.32826445,48.1581181,0.2201,0.42315,0.1444,0,198,84
71.41620873,-72.61784213,70.09363756,71.63972886,-73.28750307,68.77327736,0.2146,0.43125,0.07595,0,199,0
