BinNo,Dsno,Distance,l,a,b,lx,ax,bx
2567,17357,2.06495338267711,43.26801209,-19.49503508,48.99538028,45,-20,50,
2568,21387,3.63958005741043,52.63377532,18.07233231,-51.98283157,55,20,-50,
2569,19196,2.81714734191519,48.11592474,-18.73972745,18.32719019,50,-20,20,
2570,22923,2.30135053848676,62.06228256,-14.26646843,-19.28927053,60,-15,-20,
2571,22666,3.62251993584528,61.99874254,-43.04018484,47.299305,60,-45,45,
2572,24854,3.09075388510632,66.90469439,-5.873095638,-37.72786381,65,-5,-40,
2573,24466,3.5472939393609,66.85386225,-47.99197094,47.26148366,65,-50,45,
2574,26309,3.34892359261122,71.43604306,-47.82318623,32.89891662,70,-50,35,
2575,29828,2.89558092440342,80.71176454,-67.94474392,78.08853392,80,-70,80,
2576,31668,3.38820660772266,85.66181406,-67.51842655,57.20991841,85,-70,55,
2577,33769,1.33018152578762,90.29913018,-38.72501215,-14.76695492,90,-40,-15,
2578,8661,2.67356144569673,18.3526833,41.38358593,-3.412559145,20,40,-5,
2579,10674,2.46184805133181,26.99724836,61.31876965,-64.42333595,25,60,-65,
2580,8746,3.4205487579846,21.26067784,47.73658577,-32.23333858,20,50,-30,
2581,8623,3.25605237626781,18.06757213,36.19730106,27.66889087,20,35,30,
2582,10545,1.87733577762192,23.75726798,43.98199776,-34.028569,25,45,-35,
2583,10416,2.26538365628804,24.67330492,27.79626922,-5.410857742,25,30,-5,
2584,10374,2.66564779511749,24.75523302,23.27624819,7.981474055,25,25,10,
2585,12257,2.88521954118464,29.53133908,27.52485857,-23.59339997,30,30,-25,
2586,12171,1.79853492098604,29.53295816,18.26676933,-4.888146407,30,20,-5,
2587,12045,2.51052266323794,29.56638873,7.296638702,39.08339977,30,5,40,
2588,14056,3.2764978718639,34.29405009,22.64952981,-27.82920224,35,25,-30,
2589,13884,1.14446035291655,34.27485633,4.788928788,9.140113321,35,5,10,
2590,13844,2.10000915316244,34.18993966,-1.114601226,33.41522721,35,0,35,
2591,13843,2.16094343514665,34.30261311,-0.314277074,27.97897106,35,0,30,
2592,15900,3.39239783463802,38.90012498,22.53971356,-37.06049233,40,25,-35,
2593,17830,3.05847446762579,43.06575484,36.81300049,-61.52511998,45,35,-60,
2594,15600,1.63939315613058,38.77518695,-10.10001352,38.91490083,40,-10,40,
2595,17568,1.8856278874537,43.48984262,4.924756063,-18.87334319,45,5,-20,
2596,19586,3.25193773925109,48.06743153,27.02484478,-56.65537965,50,25,-55,
2597,17439,1.52401674886706,43.75632842,-9.357870927,9.397025452,45,-10,10,
2598,19155,2.92644170023914,48.2687694,-24.07510583,37.82940736,50,-25,40,
2599,21386,3.67714915687936,57.30762972,17.91319248,-56.95997586,55,20,-55,
2600,20954,3.52333938031478,52.7940488,-28.46842619,32.71921475,55,-30,35,
2601,23055,3.17739289812072,57.60025277,-0.73223996,-33.05041966,60,0,-35,
2602,24680,2.13270646390361,66.70993907,-23.77624535,-9.643671788,65,-25,-10,
2603,24551,3.15967947226008,66.85181445,-37.90683069,18.52589015,65,-40,20,
2604,26698,2.59740539828416,71.3408269,-5.480506082,-42.82794753,70,-5,-45,
2605,28152,2.69003315697814,76.23969168,-48.04210742,23.63394745,75,-50,25,
2606,28112,3.23752772771795,75.99767183,-57.48160731,51.82424282,75,-55,50,
2607,30168,1.482564739507,80.79548677,-28.90880447,-19.38804304,80,-30,-20,
2608,31628,2.96721138470846,85.52614392,-72.79062465,81.90949641,85,-75,80,
2609,8662,2.24408752783953,18.35772694,41.03511253,1.125793089,20,40,0,
2610,10675,3.1147087799263,26.75853403,60.60267904,-62.49914922,25,60,-60,
2611,12563,3.38614776717938,28.02855553,63.25541914,-67.8702486,30,65,-70,
2612,10502,1.94413162715351,24.13491694,38.37642825,-24.37127601,25,40,-25,
2613,10459,1.9324988321957,24.33319178,33.20119378,-14.76715946,25,35,-15,
2614,10375,2.94711300990095,24.74642925,22.9080768,12.9396519,25,25,15,
2615,12344,3.25431078490125,29.14821838,37.7400671,-37.81878244,30,40,-40,
2616,10289,2.39709285508805,26.38337431,15.80432576,33.21523398,25,15,35,
2617,12214,1.95028595878827,29.44373615,23.33565256,-14.14903969,30,25,-15,
2618,14143,3.17140159455231,33.82147537,37.23173743,-46.92047281,35,35,-45,
2619,12129,1.77871840563701,29.58919345,14.07528645,8.53713227,30,15,10,
2620,13845,3.01762138254293,34.16082938,-1.603995035,42.41433871,35,0,40,
2621,17874,2.7260993230771,43.07570737,41.40262979,-66.32715676,45,40,-65,
2622,15812,2.53136497265086,38.87775233,13.83660653,-23.05195369,40,15,-25,
2623,15683,1.17115558282115,38.97981998,-0.194227754,4.458600235,40,0,5,
2624,15641,1.58789394942773,39.04559249,-5.272681012,18.76058136,40,-5,20,
2625,15601,1.4973397654501,38.76608586,-10.42774756,45.73247136,40,-10,45,
2626,17525,1.57317142048546,43.55160155,0.038780574,-9.387214299,45,0,-10,
2627,17482,1.40514392469615,43.63326807,-4.78567098,0.246041362,45,-5,0,
2628,19455,3.2768149215653,48.20932271,8.772433179,-32.54560179,50,10,-35,
2629,19368,2.39366427022571,48.2976097,-0.491009583,-18.39052633,50,0,-20,
2630,21386,3.65193583231992,52.72184616,22.39805027,-56.54790352,55,20,-55,
2631,21255,3.17805679672562,52.94792035,3.970324811,-32.80255077,55,5,-35,
2632,21168,2.51701098822422,52.75977271,-4.987733946,-18.85257874,55,-5,-20,
2633,20996,2.79547881882212,52.97888779,-23.63542373,18.63334757,55,-25,20,
2634,21123,2.76425083643563,57.46516667,-9.689028614,-18.78866488,55,-10,-20,
2635,20913,2.39693105244468,54.86005831,-35.90441375,57.21533983,55,-35,55,
2636,20868,3.09574473338844,57.37728757,-38.41729658,53.80534978,55,-40,55,
2637,22751,3.34712249808791,62.0145723,-32.95177666,18.28258665,60,-35,20,
2638,24637,2.15085490498744,66.8215454,-28.85627537,-0.006568773,65,-30,0,
2639,24594,2.80281074239671,66.69574026,-33.11888822,8.799320401,65,-35,10,
2640,24509,3.43568870575844,66.70502893,-42.86245342,32.91968083,65,-45,35,
2641,26271,2.13789024378008,71.29524952,-56.69199477,69.82663024,70,-55,70,
2642,28027,2.88194291453283,76.49982616,-62.66939257,74.20981935,75,-65,75,
2643,29828,2.6718221033094,81.62146434,-68.35405293,78.65823065,80,-70,80,
2644,31882,1.94658295204736,85.52572235,-43.21550263,-0.573036069,85,-45,0,
2645,31796,2.74852711387604,85.49834345,-52.75006487,18.5020524,85,-55,20,
2646,31755,3.18591944986492,85.53284762,-62.25067388,42.19103246,85,-60,40,
2647,8663,1.78988505472107,18.42624903,40.85027381,5.063488909,20,40,5,
2648,10589,2.81017825110774,22.76931702,51.57057016,-40.67413991,25,50,-40,
2649,10417,2.2988066501021,24.56127105,28.2165899,-1.382561875,25,30,0,
2650,10332,3.24886576253405,24.6499517,22.1299827,22.57187961,25,20,25,
2651,10375,3.17422200796736,24.78717253,22.76153123,17.24045696,25,25,15,
2652,14187,3.396612465617,33.69987038,42.1355096,-52.29918202,35,40,-50,
2653,16249,2.77372058293908,42.34240193,66.06950549,-91.0309399,40,65,-90,
2654,12130,2.33218070083846,29.55350402,13.57920551,13.20527128,30,15,15,
2655,14013,2.26318419036462,34.32461855,18.34855092,-18.60767155,35,20,-20,
2656,13970,1.63683530492268,34.25660886,13.687941,-9.363524856,35,15,-10,
2657,13927,0.869381798671034,34.33666026,9.572779672,-0.365086144,35,10,0,
2658,13885,1.47655869439542,34.32841688,4.60838188,13.74467656,35,5,15,
2659,15899,3.11929762828219,38.76419172,27.18131785,-41.8559763,40,25,-40,
2660,17918,2.28543938563675,43.14510379,45.89605188,-70.98979001,45,45,-70,
2661,15769,1.68335463962456,38.90313786,9.177177949,-14.02350619,40,10,-15,
2662,15726,1.18330599696339,38.93791524,4.503473682,-4.839841764,40,5,-5,
2663,17700,3.40379768725686,43.44098263,17.98288943,-37.25534221,45,20,-35,
2664,19630,3.15881467577558,48.00685823,31.92985502,-61.51034951,50,30,-60,
2665,17398,2.52466290213635,43.59849996,-14.09582213,28.10469454,45,-15,30,
2666,19239,1.94359080923473,48.36030834,-14.14819697,9.397183202,50,-15,10,
2667,19197,2.91518927523246,48.16821142,-18.86823879,23.03480391,50,-20,25,
2668,19156,2.94450686242414,47.98463243,-23.77439274,43.23752984,50,-25,45,
2669,21385,3.53469199149007,57.38309784,22.18745333,-61.42475966,55,20,-60,
2670,20951,3.44651907898077,57.41678394,-28.0213509,18.54308652,55,-30,20,
2671,22754,3.77493271513771,57.57671559,-33.10004403,32.81643022,60,-35,35,
2672,20869,2.56049767321792,57.33999403,-38.97588175,59.82179202,55,-40,60,
2673,23054,3.09200461432732,62.17173077,-0.781779275,-37.94259893,60,0,-40,
2674,22880,2.3669880114825,62.18938841,-19.25101869,-9.501765483,60,-20,-10,
2675,22709,3.64633004211906,62.18996521,-38.02562731,32.85485953,60,-40,35,
2676,22668,3.46264725937902,62.02876406,-43.17418051,52.86917255,60,-45,55,
2677,24767,2.34356192426682,66.8102729,-14.74203678,-23.53417276,65,-15,-25,
2678,24467,3.47264051199315,66.57120936,-47.9003809,52.27642986,65,-50,50,
2679,26267,3.5509170902466,71.34351102,-52.66980446,52.31822757,70,-55,50,
2680,28281,1.83756717902095,76.14322056,-33.56472162,-4.901634048,75,-35,-5,
2681,28109,3.61323814841064,76.14411435,-52.62137346,37.46751455,75,-55,35,
2682,29868,3.18462253567713,80.88652966,-62.62609958,56.92885527,80,-65,55,
2683,8664,1.65452415828362,18.49087768,40.65239465,9.814578226,20,40,10,
2684,10632,2.13407208475086,24.33378371,54.4995423,-48.0353215,25,55,-50,
2685,12388,3.19503752650598,28.98322446,42.80610177,-42.91164111,30,45,-45,
2686,10334,1.58594235308302,24.5948125,21.53109703,34.91767065,25,20,35,
2687,12256,3.12922915055652,29.37689653,32.48043001,-28.19686825,30,30,-30,
2688,12172,1.77773776539494,29.69400482,18.24905581,0.030215159,30,20,0,
2689,12131,2.80294150185218,29.54301187,13.21838976,17.88493313,30,15,20,
2690,18050,2.71333788464394,42.63984626,60.97848446,-85.91347959,45,60,-85,
2691,14055,3.51352436782964,34.28717474,27.48958347,-32.62540366,35,25,-35,
2692,18006,2.61430795447947,42.80152629,56.01389444,-80.98657868,45,55,-80,
2693,17962,2.26930035641868,43.0692029,50.83754813,-75.84868121,45,50,-75,
2694,13886,2.13407882494865,34.29482544,4.115933037,18.19018043,35,5,20,
2695,15642,2.57291609060107,38.8025373,-4.732030027,22.7385464,40,-5,25,
2696,19674,2.66497494784836,47.86587041,36.29153039,-65.93783347,50,35,-65,
2697,17612,2.28106480218396,43.49068024,9.196029908,-23.49041642,45,10,-25,
2698,17440,2.10050757378106,43.506677,-9.033739802,13.88265506,45,-10,15,
2699,17399,2.4293463607473,43.55788911,-14.66335226,33.07419933,45,-15,35,
2700,21430,3.61116422618589,52.59681654,27.29146363,-61.41929939,55,25,-60,
2701,19325,1.98446582479309,48.15727251,-4.508352171,-9.451600128,50,-5,-10,
2702,19282,1.86476745776964,48.25121401,-9.355675839,-0.062861819,50,-10,0,
2703,19157,2.65568316221098,47.92069243,-24.57974872,51.5976614,50,-25,50,
2704,21039,2.4860724941689,52.84353231,-18.91354716,9.408540978,55,-20,10,
2705,20955,3.63262892666298,52.8568496,-28.41507356,37.53202361,55,-30,40,
2706,22925,2.53324312275109,57.58114609,-14.61793239,-9.351547363,60,-15,-10,
2707,22794,2.70760847711722,62.17490277,-28.52972993,9.337242482,60,-30,10,
2708,26524,1.82597890204174,71.38314211,-23.90187478,-14.53606266,70,-25,-15,
2709,28238,2.13035225891479,76.2816449,-38.39715188,4.42845385,75,-40,5,
2710,28195,2.65476151176828,76.14222184,-42.87841783,13.88555976,75,-45,15,
2711,31839,2.09645433243726,85.66499277,-48.09460335,9.432224525,85,-50,10,
2712,8668,2.59551673330606,18.25090316,39.6234246,28.11969196,20,40,30,
2713,8665,2.42899257702417,18.52508936,40.36952601,16.89422651,20,40,15,
2714,10546,1.46056510329863,23.60499179,44.65665425,-29.73672028,25,45,-30,
2715,10503,1.84831120426768,24.09613805,38.40311381,-19.77809376,25,40,-20,
2716,10460,1.90657269571003,24.57367195,33.16463457,-10.29102848,25,35,-10,
2717,10418,2.36631923327614,24.67340237,28.03026316,3.729985243,25,30,5,
2718,10379,2.45120012615955,24.5249209,22.596999,34.9090709,25,25,35,
2719,14231,2.8445285419717,33.72426612,46.78462082,-56.81079381,35,45,-55,
2720,12258,2.72299509590422,29.4334635,27.71639111,-18.62928153,30,30,-20,
2721,12215,2.08614677274403,29.55871977,23.05465926,-9.389320443,30,25,-10,
2722,12132,3.22426880404865,29.55713121,12.99201432,22.51650044,30,15,25,
2723,13928,1.25476329128625,34.32323077,8.968724449,4.770032471,35,10,5,
2724,15943,3.09544343957539,38.75252721,32.02884219,-46.97721549,40,30,-45,
2725,15856,3.21669455681999,38.98366804,18.12626264,-27.59099574,40,20,-30,
2726,15684,1.11907372954163,39.05171319,-0.396886389,9.557779091,40,0,10,
2727,19718,2.63331828333991,47.90697521,41.17853885,-71.07919349,50,40,-70,
2728,19500,3.36801195886479,48.28820329,13.33333907,-37.37392037,50,15,-35,
2729,19629,3.3983724103469,52.4582206,31.96518432,-66.2822391,50,30,-65,
2730,21299,3.17132520208157,52.70723856,9.052627699,-38.02439016,55,10,-40,
2731,21429,3.25183225676495,57.24396574,27.02302156,-66.20266976,55,25,-65,
2732,21125,2.2914511961538,52.93394303,-9.585539231,-9.099789218,55,-10,-10,
2733,21082,2.52949163808441,52.749823,-13.90185222,-0.359308877,55,-15,0,
2734,20997,3.18629253984307,52.69090661,-23.57420444,23.33037283,55,-25,25,
2735,21254,3.37837012574088,57.32775838,4.185325662,-37.69105406,55,5,-40,
2736,21037,2.67233158781811,57.43196418,-18.91477025,-0.221771802,55,-20,0,
2737,22839,2.84842382992355,57.58880422,-23.60515737,9.404964486,60,-25,10,
2738,22967,2.29168008693333,62.04573532,-9.601801166,-24.04700351,60,-10,-25,
2739,22837,2.72603080866332,62.08885906,-23.32326503,-0.506430289,60,-25,0,
2740,24898,2.98725762373147,66.67256467,-0.706230991,-42.62777039,65,0,-45,
2741,22669,2.68134416664319,62.02080898,-43.56998028,58.96996058,60,-45,60,
2742,24470,1.43184256797583,65.83089913,-49.0819972,65.71906233,65,-50,65,
2743,26611,2.09914308851786,71.50920264,-14.75975228,-28.56090649,70,-15,-30,
2744,26352,3.0210925924508,71.64240678,-42.93553096,23.52776768,70,-45,25,
2745,28068,3.25342736864681,76.02191842,-57.66916672,57.02674335,75,-60,55,
2746,29953,3.35077813485564,80.8967658,-52.50232778,27.95423396,80,-55,30,
2747,31714,2.75994885530761,85.42208296,-67.24514465,61.54870564,85,-65,60,
2748,33726,1.44896907863646,90.42903315,-43.61603287,-4.991229018,90,-45,-5,
2749,8702,2.69920363357847,21.41057159,46.57410287,-23.32125398,20,45,-25,
2750,12432,3.12225418237394,28.82028912,47.96499821,-47.94682657,30,50,-50,
2751,10419,3.06316007720979,24.67416239,27.70424689,7.998426327,25,30,10,
2752,14275,3.18053527361973,33.38848312,52.00436374,-61.87118785,35,50,-60,
2753,12173,1.77411256473334,29.52002422,18.7652862,3.81992353,30,20,5,
2754,12133,3.2665302939112,29.58254385,12.82605677,27.59793394,30,15,30,
2755,14144,3.43521456346241,34.00986788,32.54577152,-37.80977169,35,35,-40,
2756,14057,2.93877267163688,34.19687615,22.92588233,-23.07921558,35,25,-25,
2757,13887,1.95382435230622,34.37930969,4.121531092,23.36890665,35,5,25,
2758,13845,2.36910310006909,35.52544501,-1.255245911,41.9393078,35,0,40,
2759,19806,2.87555094439837,47.52506922,51.09956976,-80.96667327,50,50,-80,
2760,19762,2.81073746459859,47.71671804,46.26907853,-76.03745278,50,45,-75,
2761,15643,2.65199219951822,38.86842312,-4.741776993,27.61548385,40,-5,30,
2762,17744,3.42370347441376,43.37070774,23.17201228,-42.39282534,45,25,-40,
2763,17569,1.77969448782906,43.5804842,4.553138471,-14.02398661,45,5,-15,
2764,17483,1.32407257979954,43.75656735,-4.703480104,4.654863226,45,-5,5,
2765,17441,2.05311829571253,43.50383003,-9.498312091,18.68657722,45,-10,20,
2766,17400,2.19098016121198,43.61228522,-14.66485193,38.33797788,45,-15,40,
2767,21518,2.87894214180846,52.66400378,36.30370045,-71.06385838,55,35,-70,
2768,19412,2.43335864146463,48.35566803,4.268847616,-23.36206751,50,5,-25,
2769,19240,2.51965714986964,48.08704355,-13.98903997,13.70878755,50,-15,15,
2770,19198,2.70832868306899,48.22914123,-18.94123589,28.24554224,50,-20,30,
2771,20956,3.21991023085399,52.86321226,-28.72970782,42.95346199,55,-30,45,
2772,21167,2.77965864933715,57.43667925,-5.140411629,-23.66981918,55,-5,-25,
2773,20910,3.88176006879681,57.30487599,-32.88988736,37.69716858,55,-35,40,
2774,24552,3.09754134418876,66.88899793,-38.19063132,23.34089356,65,-40,25,
2775,24469,3.33141814646024,66.59618245,-48.05458803,57.81690112,65,-50,60,
2776,26310,3.75507990707603,71.52681518,-47.59537983,37.5531117,70,-50,40,
2777,26268,3.42493188263866,71.35758825,-52.89907713,57.33949474,70,-55,55,
2778,28455,1.92265492060912,76.10445738,-14.8439411,-33.4339791,75,-15,-35,
2779,30125,1.60786802562653,80.94162246,-33.71473801,-9.783925134,80,-35,-10,
2780,29955,3.42618386749367,80.76418317,-57.37259848,42.35064596,80,-55,40,
2781,33642,3.08654758843405,90.26706626,-57.48435609,23.18797725,90,-55,25,
2782,10590,2.37929481720852,22.99430572,50.96841502,-35.836903,25,50,-35,
2783,12476,2.74336533542765,28.02807271,54.0029722,-53.37411818,30,55,-55,
2784,14407,3.75190672282779,32.52819937,63.30783304,-72.74089029,35,65,-75,
2785,10461,1.90813262392132,24.43952031,33.29759786,-5.654720995,25,35,-5,
2786,14319,3.81317087626604,33.1696225,57.46953618,-67.25640896,35,55,-65,
2787,10419,2.86373987898592,24.47945727,28.04610875,12.02789308,25,30,10,
2788,12345,3.19262471043458,29.13656796,37.76079085,-32.89446443,30,40,-35,
2789,12174,2.42958026286962,29.46638738,18.18998354,8.469654209,30,20,10,
2790,12090,2.34335371853337,29.53136017,12.21879745,39.40955844,30,10,40,
2791,14014,1.99329657895169,34.17105767,18.60724478,-13.83969023,35,20,-15,
2792,15987,3.16931357636486,38.51712562,37.10534318,-51.84747455,40,35,-50,
2793,13971,1.36249604723174,34.4568859,13.8184693,-4.593296474,35,15,-5,
2794,13929,1.57653797031425,34.36684949,8.701378551,9.368989116,35,10,10,
2795,13888,2.64592269912738,34.39082331,3.916788946,27.66409236,35,5,30,
2796,15900,3.55467308878424,38.7831432,22.70428127,-32.57417317,40,25,-35,
2797,15813,2.1172246982329,39.0468784,13.75143822,-18.5803898,40,15,-20,
2798,15770,1.86154504103129,38.98544942,8.794307568,-9.00886791,40,10,-10,
2799,15727,1.1438328398208,39.06536211,4.419948712,0.313601791,40,5,0,
2800,15685,1.88240026641527,38.78605671,-0.078583626,13.56347744,40,0,15,
2801,15644,2.5672109123566,38.85037695,-5.133872584,32.70849027,40,-5,35,
2802,17656,2.91314472154946,43.53462997,13.46617849,-28.00337925,45,15,-30,
2803,17526,1.44321820948862,43.68917389,-0.011370123,-4.396274541,45,0,-5,
2804,17402,2.61712825059746,42.90953167,-14.59099972,48.4794668,45,-15,50,
2805,19544,3.57324339995104,48.02619563,17.94810654,-42.15914287,50,20,-40,
2806,17401,1.53921291177152,43.58923156,-15.09468903,44.39177078,45,-15,45,
2807,19157,2.30655669833171,48.75188702,-24.17071876,51.75348522,50,-25,50,
2808,21212,2.5376182658018,52.83344089,-0.045114274,-23.67958613,55,0,-25,
2809,20952,3.68980262024875,57.47986243,-28.08134488,23.05482951,55,-30,25,
2810,23098,3.54357222760083,62.2046916,3.773251967,-42.511762,60,5,-45,
2811,22752,3.34759385247883,62.08000589,-33.05128902,23.24429911,60,-35,25,
2812,22710,3.87402175442985,62.25468424,-37.97635231,37.585607,60,-40,40,
2813,22670,2.88503674285259,62.05060485,-43.57142104,63.55860522,60,-45,65,
2814,24724,2.23815956519381,66.94667893,-19.60353169,-13.96916914,65,-20,-15,
2815,24510,3.76451450373469,66.7873071,-42.69425681,37.62078771,65,-45,40,
2816,26481,2.04598175515083,71.53732448,-28.65083528,-5.049288375,70,-30,-5,
2817,26395,2.55542656088357,71.49805399,-38.16311177,14.04507551,70,-40,15,
2818,28368,1.83731430430935,76.25443875,-24.38680052,-18.80580836,75,-25,-20,
2819,12606,2.37764047998316,31.94552159,70.08486221,-78.63584517,30,70,-80,
2820,14451,3.26131563445766,32.75759415,71.71093328,-81.63722417,35,70,-80,
2821,10547,3.02758094447667,22.84772024,46.65470285,-26.3401107,25,45,-25,
2822,10504,1.56237580837118,24.00302651,39.16499709,-15.8659285,25,40,-15,
2823,10462,2.58592736304894,24.20209832,33.33450044,-1.810106199,25,35,0,
2824,10376,2.99877462119862,24.38386512,27.31010367,21.81009615,25,25,20,
